,[10] - BE_BATT_LI,[8] - BE_DEC_HP_ELEC,[7] - BE_DHN_HP_ELEC,[6] - BE_IND_DIRECT_ELEC,[5] - BE_IND_COGEN_GAS,[9] - BE_PHS
2015-03-13 04:00:00,0.0,2245.778528663097,16585.376468633942,283.85471234879475,7172.905827651206,0.0
2015-03-13 05:00:00,0.0,990.1115589610041,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-13 06:00:00,0.0,570.1317835342862,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-13 07:00:00,0.0,6037.604395675055,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-13 08:00:00,0.0,16714.283041252882,17502.00846452215,283.85471234879475,7172.905827651206,0.0
2015-03-13 09:00:00,12582.9465124134,16296.757796244343,5203.806361871766,283.85471234879475,7172.905827651206,0.0
2015-03-13 10:00:00,0.0,29267.548,10922.123748764194,283.85471234879475,7172.905827651206,1035.0038295141694
2015-03-13 11:00:00,0.0,29267.548,9988.77557615476,283.85471234879475,7172.905827651206,1035.0038295141694
2015-03-13 12:00:00,6319.961517091382,29267.548,9845.183548659028,283.85471234879475,7172.905827651206,0.0
2015-03-13 13:00:00,13386.2475,29267.548,9254.17713424467,283.85471234879475,7172.905827651206,0.0
2015-03-13 14:00:00,0.0,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-13 15:00:00,9218.622767338984,14853.480137531253,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-13 16:00:00,4609.31138366949,11731.019940544793,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-13 17:00:00,2304.6556918347487,12148.545179628542,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-13 18:00:00,0.0,12774.833047141348,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-13 19:00:00,0.0,1547.7253869367414,6434.523657582743,283.85471234879475,7172.905827651206,0.0
2015-03-13 20:00:00,0.0,6275.066266791789,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-13 21:00:00,694.8214813995837,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-13 22:00:00,0.0,0.0,4546.014307126807,283.85471234879475,7172.905827651206,0.0
2015-03-13 23:00:00,297.64406772399525,2052.96916951931,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-14 00:00:00,0.0,14417.894199630713,9916.979560369286,283.85471234879475,7172.905827651206,0.0
2015-03-14 01:00:00,0.0,15044.182067143516,10347.75564285648,283.85471234879475,7172.905827651206,0.0
2015-03-14 02:00:00,0.0,15252.944689647786,10491.347670352212,283.85471234879475,7172.905827651206,0.0
2015-03-14 03:00:00,0.0,15461.707312152055,10634.939697847944,283.85471234879475,7172.905827651206,0.0
2015-03-14 04:00:00,0.0,15774.851242946064,10850.327737053934,283.85471234879475,7172.905827651206,0.0
2015-03-14 05:00:00,0.0,15879.232551235804,10922.123748764194,283.85471234879475,7172.905827651206,0.0
2015-03-14 06:00:00,0.0,15879.232551235804,19195.694040219016,283.85471234879475,7172.905827651206,0.0
2015-03-14 07:00:00,0.0,15357.325997937527,26161.388945676645,283.85471234879475,7172.905827651206,0.0
2015-03-14 08:00:00,0.0,14417.894199630713,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-14 09:00:00,4026.5731731289366,16962.843647525064,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-14 10:00:00,7814.549199914203,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-14 11:00:00,10170.487785349203,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-14 12:00:00,5169.079614393097,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-14 13:00:00,408.58630730420373,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-14 14:00:00,0.0,19316.577546022214,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-14 15:00:00,0.0,6698.837638641824,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-14 16:00:00,0.0,0.0,28896.167460247285,283.85471234879475,7172.905827651206,0.0
2015-03-14 17:00:00,0.0,0.0,18013.983106391875,283.85471234879475,7172.905827651206,0.0
2015-03-14 18:00:00,0.0,0.0,14431.162704481996,283.85471234879475,7172.905827651206,0.0
2015-03-14 19:00:00,0.0,0.0,13374.750284305326,283.85471234879475,7172.905827651206,0.0
2015-03-14 20:00:00,0.0,8098.414775807727,2651.3711176495253,283.85471234879475,7172.905827651206,0.0
2015-03-14 21:00:00,0.0,8502.47390575127,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-14 22:00:00,0.0,7391.864804271223,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-14 23:00:00,0.0,8794.88616830615,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 00:00:00,0.0,9860.111542083525,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 01:00:00,0.0,14313.51289134097,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-15 02:00:00,0.0,14417.894199630713,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-15 03:00:00,0.0,26431.936020504218,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 04:00:00,0.0,16047.550608323394,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 05:00:00,0.0,12492.681790765844,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 06:00:00,0.0,12350.366082947858,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 07:00:00,0.0,7395.324560056419,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 08:00:00,0.0,10970.875108837567,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 09:00:00,0.0,12643.41191723161,7749.226665944099,283.85471234879475,7172.905827651206,0.0
2015-03-15 10:00:00,0.0,15604.381178596066,15720.634831813004,283.85471234879475,7172.905827651206,0.0
2015-03-15 11:00:00,0.0,28841.115624840448,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 12:00:00,0.0,28522.75679228719,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 13:00:00,0.0,27412.46334661691,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 14:00:00,0.0,21449.9796838255,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 15:00:00,0.0,16695.926996675193,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 16:00:00,0.0,14003.48445418424,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 17:00:00,0.0,12030.862364135453,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 18:00:00,0.0,8585.975955331962,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 19:00:00,0.0,8441.952462727702,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 20:00:00,0.0,9472.273773108836,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 21:00:00,0.0,9458.605074795576,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 22:00:00,0.0,8643.618270853465,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-15 23:00:00,0.0,7539.7358913256485,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 00:00:00,0.0,7279.9867177570795,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 01:00:00,0.0,6773.8378663793355,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 02:00:00,0.0,6133.1834981249585,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 03:00:00,0.0,5031.830851280648,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 04:00:00,0.0,4211.281531545561,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 05:00:00,0.0,3566.3145206379686,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 06:00:00,0.0,3158.0647178711365,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 07:00:00,0.0,7802.488193675182,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 08:00:00,0.0,12448.327560031692,8552.855305272658,283.85471234879475,7172.905827651206,0.0
2015-03-16 09:00:00,3254.1178429531483,29267.548,8337.467261991455,283.85471234879475,7172.905827651206,0.0
2015-03-16 10:00:00,11048.11172705739,14446.302012546552,15741.605953198843,283.85471234879475,7172.905827651206,0.0
2015-03-16 11:00:00,13386.2475,29267.548,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 12:00:00,13386.2475,0.0,15481.881977729134,283.85471234879475,7172.905827651206,0.0
2015-03-16 13:00:00,7640.982430629927,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-16 14:00:00,3820.4912153149635,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-16 15:00:00,1910.2456076574817,25705.14634466055,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-16 16:00:00,955.1228038287359,11104.732073031992,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-16 17:00:00,477.56140191436936,7061.518226448284,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 18:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 19:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 20:00:00,0.0,12350.917230599574,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 21:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 22:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-16 23:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 00:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 01:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 02:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 03:00:00,0.0,22795.78778264087,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 04:00:00,0.0,6483.772926663347,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 05:00:00,0.0,2562.2042470911274,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 06:00:00,0.0,566.2807885761761,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 07:00:00,0.0,6813.919038391937,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 08:00:00,0.0,7215.583749894989,9587.960130301191,283.85471234879475,7172.905827651206,0.0
2015-03-17 09:00:00,8353.224180246823,6902.439813176193,122.77276448452812,283.85471234879475,7172.905827651206,0.0
2015-03-17 10:00:00,6327.659037753929,6484.914568167656,8705.58774332229,283.85471234879475,7172.905827651206,0.0
2015-03-17 11:00:00,13386.2475,6171.770637373646,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 12:00:00,0.0,5858.6267053946785,11535.64163373023,283.85471234879475,7172.905827651206,0.0
2015-03-17 13:00:00,13386.2475,29267.548,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 14:00:00,6693.123749999998,13827.297093168088,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-17 15:00:00,3346.561875000003,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-17 16:00:00,1673.2809375000033,29267.548,5848.251511315473,283.85471234879475,7172.905827651206,0.0
2015-03-17 17:00:00,836.6404687500035,6511.954389787654,1625.21880225341,283.85471234879475,7172.905827651206,0.0
2015-03-17 18:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 19:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 20:00:00,0.0,3291.7013309703334,12730.960703819277,283.85471234879475,7172.905827651206,0.0
2015-03-17 21:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 22:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-17 23:00:00,0.0,12204.921418480593,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 00:00:00,0.0,8363.778164781286,5752.810775218714,283.85471234879475,7172.905827651206,0.0
2015-03-18 01:00:00,0.0,9825.116522311166,6757.9549676888355,283.85471234879475,7172.905827651206,0.0
2015-03-18 02:00:00,0.0,11182.073559701728,7691.303140298271,283.85471234879475,7172.905827651206,0.0
2015-03-18 03:00:00,0.0,11912.742741429065,8193.875238570936,283.85471234879475,7172.905827651206,0.0
2015-03-18 04:00:00,0.0,12643.41191723161,8696.447332768392,283.85471234879475,7172.905827651206,0.0
2015-03-18 05:00:00,0.0,13165.318470529885,9055.42739947011,283.85471234879475,7172.905827651206,0.0
2015-03-18 06:00:00,0.0,13269.69977881963,9127.223411180372,283.85471234879475,7172.905827651206,0.0
2015-03-18 07:00:00,0.0,12434.649294727342,8552.855305272658,283.85471234879475,7172.905827651206,0.0
2015-03-18 08:00:00,0.0,11182.073559701728,22102.00221379872,283.85471234879475,7172.905827651206,0.0
2015-03-18 09:00:00,0.0,9929.497830600909,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 10:00:00,4770.837515097611,8468.159478995813,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 11:00:00,8768.955103248945,7319.965058184729,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 12:00:00,12205.905346014093,7475.398051358591,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 13:00:00,6286.0113110219145,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 14:00:00,4098.206793486913,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 15:00:00,0.0,25202.516233144077,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 16:00:00,0.0,17642.824611498905,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 17:00:00,0.0,3224.0665354583452,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-18 18:00:00,0.0,0.0,21624.63146845307,283.85471234879475,7172.905827651206,0.0
2015-03-18 19:00:00,0.0,0.0,21801.676929813068,283.85471234879475,7172.905827651206,0.0
2015-03-18 20:00:00,0.0,0.0,21956.02568837307,283.85471234879475,7172.905827651206,0.0
2015-03-18 21:00:00,0.0,0.0,19158.10916693307,283.85471234879475,7172.905827651206,0.0
2015-03-18 22:00:00,0.0,0.0,17976.533421013068,283.85471234879475,7172.905827651206,0.0
2015-03-18 23:00:00,0.0,9963.086514901433,3356.334659906479,283.85471234879475,7172.905827651206,0.0
2015-03-19 00:00:00,0.0,10872.697716156656,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 01:00:00,0.0,11038.044367972894,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 02:00:00,0.0,10544.6070704008,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 03:00:00,0.0,12847.196498215979,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 04:00:00,0.0,13763.19458594475,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 05:00:00,0.0,16923.045663757148,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 06:00:00,0.0,16923.045663757148,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 07:00:00,0.0,15357.325997937527,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 08:00:00,0.0,13060.937156315358,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 09:00:00,0.0,10868.92962890772,2954.7404059533,283.85471234879475,7172.905827651206,0.0
2015-03-19 10:00:00,0.0,8676.922101500078,9836.263604793165,283.85471234879475,7172.905827651206,0.0
2015-03-19 11:00:00,0.0,6798.058504886451,16713.91092883845,283.85471234879475,7172.905827651206,0.0
2015-03-19 12:00:00,0.0,5336.720150911444,23692.51680983793,283.85471234879475,7172.905827651206,0.0
2015-03-19 13:00:00,0.0,4633.182517531549,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-19 14:00:00,0.0,3535.2231097586773,29036.471629242806,283.85471234879475,7172.905827651206,0.0
2015-03-19 15:00:00,0.0,3875.3817981213933,23192.55537447763,283.85471234879475,7172.905827651206,0.0
2015-03-19 16:00:00,0.0,10047.44647550822,6557.05593054551,283.85471234879475,7172.905827651206,0.0
2015-03-19 17:00:00,0.0,9928.37815749555,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 18:00:00,0.0,7882.924853160117,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 19:00:00,0.0,15740.053305637,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 20:00:00,0.0,8005.048984067706,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 21:00:00,0.0,8233.827817608719,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 22:00:00,0.0,8506.325577474654,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-19 23:00:00,0.0,8404.584091891944,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 00:00:00,0.0,9141.608635941286,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 01:00:00,0.0,29267.548,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 02:00:00,0.0,29267.548,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 03:00:00,0.0,8130.466532450524,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 04:00:00,0.0,7970.022772619989,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 05:00:00,0.0,9640.492560619343,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 06:00:00,0.0,9391.574980217927,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 07:00:00,0.0,10070.898203316488,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 08:00:00,0.0,14313.51289134097,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 09:00:00,0.0,13269.69977881963,9572.216411210742,283.85471234879475,7172.905827651206,0.0
2015-03-20 10:00:00,0.0,12225.88667222307,897.7684189052743,283.85471234879475,7172.905827651206,0.0
2015-03-20 11:00:00,0.0,11390.836182205998,24843.85097335603,283.85471234879475,7172.905827651206,0.0
2015-03-20 12:00:00,0.0,24046.423777945012,15141.675292996777,283.85471234879475,7172.905827651206,0.0
2015-03-20 13:00:00,0.0,29267.548,5631.417704833075,283.85471234879475,7172.905827651206,0.0
2015-03-20 14:00:00,0.0,29267.548,564.4662738130719,283.85471234879475,7172.905827651206,0.0
2015-03-20 15:00:00,0.0,29267.548,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 16:00:00,0.0,18205.587303805183,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 17:00:00,0.0,10895.969450527717,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 18:00:00,0.0,5472.07028552894,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 19:00:00,0.0,6456.636490355195,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 20:00:00,0.0,22950.843859577493,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 21:00:00,0.0,13092.248904006065,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 22:00:00,0.0,11450.950741903625,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-20 23:00:00,0.0,9234.072782203684,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 00:00:00,0.0,9113.025983271815,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 01:00:00,0.0,7780.348317260916,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 02:00:00,0.0,7139.240388024549,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 03:00:00,0.0,8660.78927721448,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 04:00:00,0.0,9157.042108002363,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 05:00:00,0.0,9971.397878563761,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 06:00:00,0.0,11545.09732654095,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 07:00:00,0.0,16960.586892760246,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 08:00:00,0.0,15357.325997937527,10563.143682062471,283.85471234879475,7172.905827651206,0.0
2015-03-21 09:00:00,0.0,13060.937156315358,8983.631383684637,283.85471234879475,7172.905827651206,0.0
2015-03-21 10:00:00,0.0,11182.073559701728,19843.13366307604,283.85471234879475,7172.905827651206,0.0
2015-03-21 11:00:00,6784.32058502176,17669.78802246572,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 12:00:00,13017.163021970628,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 13:00:00,9334.170033889615,7006.82112739072,26769.68371148256,283.85471234879475,7172.905827651206,0.0
2015-03-21 14:00:00,13386.2475,6589.295882382184,13121.178236926404,283.85471234879475,7172.905827651206,0.0
2015-03-21 15:00:00,6693.123749999998,13546.33501924353,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 16:00:00,0.0,469.69499325126344,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-21 17:00:00,0.0,11401.507309430945,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 18:00:00,805.6732257075007,7832.099778839134,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 19:00:00,0.0,12284.89641105482,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 20:00:00,0.0,11593.06952913802,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 21:00:00,0.0,8938.913353014055,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-21 22:00:00,0.0,11495.217496420524,0.0,283.85471234879475,7172.905827651206,1035.0038295141694
2015-03-21 23:00:00,0.0,29267.548,9813.663085950651,283.85471234879475,7172.905827651206,0.0
2015-03-22 00:00:00,0.0,11703.980118924796,8050.283211075205,283.85471234879475,7172.905827651206,0.0
2015-03-22 01:00:00,0.0,11599.59880471027,7978.487195289731,283.85471234879475,7172.905827651206,0.0
2015-03-22 02:00:00,0.0,11495.217496420524,7906.691183579473,283.85471234879475,7172.905827651206,0.0
2015-03-22 03:00:00,0.0,11390.836182205998,7834.895167793998,283.85471234879475,7172.905827651206,0.0
2015-03-22 04:00:00,0.0,11390.836182205998,7834.895167793998,283.85471234879475,7172.905827651206,0.0
2015-03-22 05:00:00,0.0,11390.836182205998,7834.895167793998,283.85471234879475,7172.905827651206,0.0
2015-03-22 06:00:00,0.0,11286.45487391626,12098.971311354113,283.85471234879475,7172.905827651206,0.0
2015-03-22 07:00:00,0.0,10868.92962890772,3140.053893871457,283.85471234879475,7172.905827651206,0.0
2015-03-22 08:00:00,0.0,10451.404383899186,7188.7310461008165,283.85471234879475,7172.905827651206,0.0
2015-03-22 09:00:00,0.0,9929.497830600909,8060.4663463327215,283.85471234879475,7172.905827651206,0.0
2015-03-22 10:00:00,0.0,9616.353899806896,20157.729772267303,283.85471234879475,7172.905827651206,0.0
2015-03-22 11:00:00,482.74567872817045,9198.82865479836,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-22 12:00:00,612.2307498933842,15397.205050027242,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-22 13:00:00,0.0,22971.76044888227,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-22 14:00:00,3682.7192326224636,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-22 15:00:00,6045.280120662464,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-22 16:00:00,0.0,22744.503098747256,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-22 17:00:00,0.0,11371.978734889633,5490.037698874987,283.85471234879475,7172.905827651206,0.0
2015-03-22 18:00:00,0.0,2499.6032239403526,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-22 19:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-22 20:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-22 21:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-22 22:00:00,0.0,21367.095526262034,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-22 23:00:00,0.0,29267.548,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-23 00:00:00,0.0,18818.435169846813,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-23 01:00:00,0.0,12387.179936962828,0.0,0.0,7172.905827651206,0.0
2015-03-23 02:00:00,0.0,2447.2785326289586,0.0,0.0,7172.905827651206,0.0
2015-03-23 03:00:00,0.0,2459.2764063163268,0.0,0.0,7172.905827651206,0.0
2015-03-23 04:00:00,0.0,2404.6756337990764,0.0,0.0,7172.905827651206,0.0
2015-03-23 05:00:00,0.0,1806.2646179807507,0.0,0.0,7172.905827651206,0.0
2015-03-23 06:00:00,0.0,1520.6084227964377,0.0,0.0,7172.905827651206,0.0
2015-03-23 07:00:00,0.0,12694.357634978434,0.0,0.0,7172.905827651206,0.0
2015-03-23 08:00:00,0.0,14104.750268836704,27408.333572678035,283.85471234879475,7172.905827651206,0.0
2015-03-23 09:00:00,10388.715885758404,11912.742741429065,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-23 10:00:00,13386.2475,18296.111727561038,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-23 11:00:00,13386.2475,0.0,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-23 12:00:00,7859.810267015895,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-23 13:00:00,3929.9051335079494,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-23 14:00:00,1964.9525667539747,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,357.9468384262334
2015-03-23 15:00:00,982.4762833769892,16758.529172264407,29094.192000000003,283.85471234879475,7172.905827651206,1035.0038295141694
2015-03-23 16:00:00,491.2381416884964,7033.860949010717,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-23 17:00:00,0.0,0.0,15776.601148976151,283.85471234879475,7172.905827651206,0.0
2015-03-23 18:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-23 19:00:00,0.0,0.0,0.0,118.74880030924987,7172.905827651206,0.0
2015-03-23 20:00:00,0.0,0.0,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-23 21:00:00,0.0,0.0,0.0,183.01756207800008,7172.905827651206,0.0
2015-03-23 22:00:00,0.0,0.0,0.0,12.865402597999946,7172.905827651206,0.0
2015-03-23 23:00:00,0.0,0.0,0.0,0.0,7172.905827651206,0.0
2015-03-24 00:00:00,0.0,12980.62278648619,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-24 01:00:00,0.0,13269.69977881963,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-24 02:00:00,0.0,13165.318470529885,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-24 03:00:00,0.0,13165.318470529885,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-24 04:00:00,0.0,13165.318470529885,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-24 05:00:00,0.0,13165.318470529885,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-24 06:00:00,0.0,13437.363547281908,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-24 07:00:00,0.0,11849.625301909506,0.0,283.85471234879475,7172.905827651206,0.0
2015-03-24 08:00:00,0.0,11599.59880471027,16303.413787036423,283.85471234879475,7172.905827651206,0.0
2015-03-24 09:00:00,5666.531169599093,10868.92962890772,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-24 10:00:00,6870.06497198354,29110.68851075756,29094.192000000003,283.85471234879475,7172.905827651206,0.0
2015-03-24 11:00:00,9970.475056822563,29267.548,29094.192000000003,283.85471234879475,7172.905827651206,0.0
