,[10] - BE_BATT_LI,[2] - BE_WIND_ONSHORE,[0] - BE_CCGT,[5] - BE_IND_COGEN_GAS,[4] - BE_HYDRO_RIVER,[3] - BE_WIND_OFFSHORE,[1] - BE_PV,[9] - BE_PHS
2015-03-03 04:00:00,1235.7005693352667,4677.998410000001,0.0,6860.8844241483785,34.512529439999994,3075.7196015000004,0.0,921.7858244596973
2015-03-03 05:00:00,2494.8789818284067,4125.397550000001,0.0,6860.8844241483785,34.543451520000005,2196.468687,0.0,1164.0088464672333
2015-03-03 06:00:00,2753.1601675167817,4031.523100000001,0.0,6860.8844241483785,34.57322844,2136.4030485000003,0.0,1164.0088464672333
2015-03-03 07:00:00,2645.007333001221,3965.5103300000005,0.0,6860.8844241483785,34.604150520000005,2613.512705999999,63.976992075,727.4762972471192
2015-03-03 08:00:00,1100.9420417121719,4133.17031,0.0,6860.8844241483785,34.63736316,3093.8044095000005,1113.8386574249998,364.9532808041501
2015-03-03 09:00:00,0.0,4804.990600000002,0.0,6860.8844241483785,34.66828536,3130.023169,3992.54896665,0.0
2015-03-03 10:00:00,0.0,5354.673900000001,0.0,6860.8844241483785,34.698062160000006,2514.672846,6575.21982855,0.0
2015-03-03 11:00:00,0.0,6986.396560000001,0.0,6860.8844241483785,34.728984360000005,1613.233643,10933.721138024997,0.0
2015-03-03 12:00:00,0.0,8139.415240000002,0.0,6860.8844241483785,34.75876116,2820.9597009999998,12433.349610225,0.0
2015-03-03 13:00:00,0.0,7766.23371,0.0,6860.8844241483785,34.78968336,2884.8216809999994,9820.998698625,0.0
2015-03-03 14:00:00,0.0,7513.9865100000015,0.0,6860.8844241483785,34.81946016,2821.0825615000003,9062.15358825,0.0
2015-03-03 15:00:00,0.0,7211.138430000002,0.0,6860.8844241483785,34.85038236,2534.2196704999997,9364.331909249999,0.0
2015-03-03 16:00:00,0.0,6409.2302100000015,0.0,6860.8844241483785,34.880159160000005,2425.3791065,7975.2552963749995,0.0
2015-03-03 17:00:00,0.0,4664.41279,0.0,6860.8844241483785,34.91108124,2450.3562895,3709.548493875,0.0
2015-03-03 18:00:00,0.0,4152.190180000001,0.0,6860.8844241483785,34.94200344,2640.541631,318.8701683,0.0
2015-03-03 19:00:00,0.0,4318.001620000001,0.0,6860.8844241483785,34.97178024,2682.792756,0.0,0.0
2015-03-03 20:00:00,0.0,4405.506410000001,0.0,6860.8844241483785,35.00270244,2558.238557,0.0,0.0
2015-03-03 21:00:00,0.0,4359.649360000001,0.0,6860.8844241483785,35.03247924,2908.1156965,0.0,132.85574197899587
2015-03-03 22:00:00,0.0,4289.538620000001,0.0,6860.8844241483785,35.06340144,3006.8818465000004,0.0,1062.4353490221183
2015-03-03 23:00:00,1163.7839537154377,4447.198690000001,0.0,6860.8844241483785,35.09661408,3170.4191225,0.0,1164.0088464672333
2015-03-04 00:00:00,2455.2976174633404,4360.852020000002,0.0,6860.8844241483785,35.12639088,3198.8117804999997,0.0,0.0
2015-03-04 01:00:00,2842.8593108969853,4126.8229200000005,0.0,6860.8844241483785,35.15731308,3149.619137,0.0,0.0
2015-03-04 02:00:00,2965.8154598976566,4067.224350000001,0.0,6860.8844241483785,35.18823516,3155.811218,0.0,0.0
2015-03-04 03:00:00,1514.142055563395,4346.108280000001,0.0,6860.8844241483785,35.21801208,3199.352359,0.0,1164.0088464672333
2015-03-04 04:00:00,1579.4843605110982,4313.547320000001,0.0,6860.8844241483785,35.248934160000005,3201.330384,0.0,1164.0088464672333
2015-03-04 05:00:00,1969.7823817633798,4081.4558400000005,0.0,6860.8844241483785,35.27871108,3171.2668505,0.0,1070.6263518479216
2015-03-04 06:00:00,3443.705161195741,3799.1421000000005,0.0,6860.8844241483785,35.30963316,2953.7577229999997,0.0,131.28580986326403
2015-03-04 07:00:00,3711.4166410563016,3286.874950000001,0.0,6860.8844241483785,35.33940996,3069.5152355,225.263898675,0.0
2015-03-04 08:00:00,0.0,2967.5904900000005,0.0,6860.8844241483785,35.37033216,3057.5242215000003,5310.089099549999,0.0
2015-03-04 09:00:00,0.0,2464.9669000000004,0.0,6860.8844241483785,35.40010896,3044.132616,15871.566704625,0.0
2015-03-04 10:00:00,0.0,2647.459710000001,0.0,6860.8844241483785,35.43103116,3046.3686470000002,23117.707712475,0.0
2015-03-04 11:00:00,0.0,2807.0128600000003,0.0,6860.8844241483785,35.460807960000004,3076.198751500001,21652.122499425,0.0
2015-03-04 12:00:00,0.0,3264.892960000001,0.0,6860.8844241483785,35.49173016,3021.526606,20935.539759825002,0.0
2015-03-04 13:00:00,0.0,4116.021240000001,0.0,6860.8844241483785,35.521506959999996,2752.2570915,18911.868375825,0.0
2015-03-04 14:00:00,0.0,4711.561590000001,0.0,6860.8844241483785,35.552429159999996,2235.7220585,16202.714797800001,0.0
2015-03-04 15:00:00,0.0,4742.5412700000015,0.0,6860.8844241483785,35.585641800000005,1585.0007005,12903.968503574999,0.0
2015-03-04 16:00:00,0.0,4430.606410000001,0.0,6860.8844241483785,35.61656388,1068.2445235,9860.673524175001,0.0
2015-03-04 17:00:00,0.0,3893.0833600000005,0.0,6860.8844241483785,35.6463408,623.7661464999999,4726.533831075,188.635556315935
2015-03-04 18:00:00,0.0,3176.987290000001,402.77352631578947,6860.8844241483785,35.67726288,1691.494665,374.17145445000006,299.9581749831224
2015-03-04 19:00:00,0.0,2970.908950000001,2416.641157894737,6860.8844241483785,35.7070398,2303.50323,0.0,300.1986893213831
2015-03-04 20:00:00,0.0,2993.3586300000006,2416.641157894737,6860.8844241483785,35.73796188,1530.7094215000002,0.0,300.4680625980676
2015-03-04 21:00:00,0.0,3430.103070000001,2416.641157894737,6860.8844241483785,35.76773868,1338.251194,0.0,460.267176973511
2015-03-04 22:00:00,0.0,3329.4580900000005,2416.641157894737,6860.8844241483785,35.79866088,783.5070915,0.0,1062.4353490221183
2015-03-04 23:00:00,0.0,3093.1795700000007,2416.641157894737,6860.8844241483785,35.82958296,436.1854105,0.0,1062.4353490221183
2015-03-05 00:00:00,0.0,2876.544530000001,2416.641157894737,6860.8844241483785,35.85935988,346.8916745000001,0.0,1062.4353490221183
2015-03-05 01:00:00,0.0,2391.003200000001,2416.641157894737,6860.8844241483785,35.890281959999996,309.0511795,0.0,1062.4353490221183
2015-03-05 02:00:00,0.0,2306.2600800000005,2416.641157894737,6860.8844241483785,35.920058880000006,193.760532,0.0,714.0647861799835
2015-03-05 03:00:00,5009.436882960903,2332.5404700000004,2416.641157894737,6860.8844241483785,35.95098096,220.728025,0.0,0.0
2015-03-05 04:00:00,5021.688506568606,2451.9603400000005,2416.641157894737,6860.8844241483785,35.98075788,123.8170465,0.0,0.0
2015-03-05 05:00:00,5777.585683988604,1651.6556600000004,2416.641157894737,6860.8844241483785,36.01167996,168.193627,0.0,0.0
2015-03-05 06:00:00,6258.784926568604,962.8199300000002,2416.641157894737,6860.8844241483785,36.04145688,375.80033750000007,0.0,0.0
2015-03-05 07:00:00,6275.768815404497,544.4717599999999,2416.641157894737,6860.8844241483785,36.07466952000001,444.53980550000006,273.259320975,0.0
2015-03-05 08:00:00,0.0,368.3486100000001,2416.641157894737,6860.8844241483785,36.105591600000004,35.5553205,5472.898046325,944.9317775895988
2015-03-05 09:00:00,0.0,291.64551000000006,2041.5498925594657,6860.8844241483785,36.13651368,92.8443565,15767.001639225,0.0
2015-03-05 10:00:00,0.0,292.60318000000007,150.24512550945505,6860.8844241483785,36.166290599999996,219.73287,23681.17188495,0.0
2015-03-05 11:00:00,0.0,304.6298000000001,150.24512550945505,6860.8844241483785,36.19721268,302.527379,27666.871582050004,0.0
2015-03-05 12:00:00,0.0,316.4114400000001,2315.067660449622,6860.8844241483785,36.226989599999996,313.2652355,22968.039107024997,0.0
2015-03-05 13:00:00,0.0,418.01409000000007,2315.067660449622,6860.8844241483785,36.25791168,367.3722255,24501.964521600003,0.0
2015-03-05 14:00:00,0.0,632.5333400000002,150.24512550945505,6860.8844241483785,36.2876886,409.783066,23817.598604775005,0.0
2015-03-05 15:00:00,0.0,666.0965200000002,2315.067660449622,6860.8844241483785,36.31861068,481.0288559999999,18911.969801775,0.0
2015-03-05 16:00:00,0.0,621.7762000000001,2315.067660449622,6860.8844241483785,36.3483876,605.3741924999999,12768.201348300005,0.0
2015-03-05 17:00:00,0.0,477.0336100000002,2315.067660449622,6860.8844241483785,36.37930968,771.086071,5584.261609125,0.0
2015-03-05 18:00:00,0.0,341.97914000000014,2416.641157894737,6860.8844241483785,36.409086599999995,783.5070915,595.7317082249999,306.09606767081823
2015-03-05 19:00:00,0.0,391.73370000000006,2416.641157894737,6860.8844241483785,36.440008680000005,986.7891739999999,0.0,306.3654409475039
2015-03-05 20:00:00,0.0,470.9534900000001,2416.641157894737,6860.8844241483785,36.4697856,856.5466175,0.0,306.6059552857646
2015-03-05 21:00:00,0.0,512.40078,2416.641157894737,6860.8844241483785,36.50070768,868.291914,0.0,306.87532856244934
2015-03-05 22:00:00,0.0,545.6521500000001,2416.641157894737,6860.8844241483785,36.53162976,857.5294875,0.0,1164.0088464672333
2015-03-05 23:00:00,2823.207240444877,730.7061900000002,2416.641157894737,6860.8844241483785,36.564842399999996,648.9399034999999,0.0,1164.0088464672333
2015-03-06 00:00:00,13386.2475,902.0186900000002,4430.508789473684,6860.8844241483785,36.57400452,654.2719749999999,0.0,979.1963652579398
2015-03-06 01:00:00,13386.2475,998.2984600000002,4430.508789473684,6860.8844241483785,36.5556804,614.4165965,0.0,922.7902978779384
2015-03-06 02:00:00,10142.60254866177,890.7047600000002,4430.508789473684,6860.8844241483785,36.53392032,822.207596,0.0,817.7537544069185
2015-03-06 03:00:00,5071.301274330885,835.6941100000001,4430.508789473684,6860.8844241483785,36.51559608,935.9133665,0.0,562.1702336881526
2015-03-06 04:00:00,2535.6506371654423,789.1911900000002,4430.508789473684,6860.8844241483785,36.49727184,967.7706395,0.0,434.3015091034175
2015-03-06 05:00:00,0.0,737.0535700000001,4430.508789473684,6860.8844241483785,36.47665716,1041.449031,0.0,370.2709422853836
2015-03-06 06:00:00,0.0,709.3700700000002,4430.508789473684,6860.8844241483785,36.458332920000004,1006.5571460000001,0.0,338.18831480117166
2015-03-06 07:00:00,0.0,932.1743200000003,4430.508789473684,6860.8844241483785,36.43657284,957.3399325,174.376594125,322.0411748711946
