	BE_PV	BE_WIND_ONSHORE	BE_WIND_OFFSHORE	BE_HYDRO_RIVER
1252	0	0.059055153	0.197697276	0.253857301
1253	0	0.061578516	0.167954928	0.253714143
1254	0	0.060745561	0.158333333	0.253570985
1255	0	0.052643184	0.109912946	0.253427827
1256	8.57374E-06	0.052277931	0.050775765	0.253284669
1257	0.023597507	0.055162092	0.076923617	0.253141511
1258	0.127033691	0.059277868	0.110383319	0.252998353
1259	0.24950701	0.06446045	0.155300477	0.252855195
1260	0.334929764	0.081905729	0.281532575	0.252712037
1261	0.399255113	0.125700439	0.428053917	0.252568879
1262	0.430309203	0.168439479	0.530096883	0.252425721
1263	0.395204021	0.238948874	0.746335299	0.252282563
1264	0.294168484	0.313767806	0.835944959	0.252139405
1265	0.140340995	0.336883413	0.883396518	0.251996247
1266	0.03171684	0.423960588	0.932880511	0.251853089
1267	0.00046041	0.58815289	0.949171581	0.251709931
1268	0	0.761394108	0.945731536	0.251566773
1269	0	0.861034646	0.822177759	0.251423615
1270	0	0.87002343	0.769990873	0.251280457
1271	0	0.885303917	0.885962511	0.251137299
1272	0	0.876542303	0.89803075	0.250994141
1273	0	0.861341992	0.949476973	0.250850983
1274	0	0.847279757	0.949269868	0.250707825
1275	0	0.816798959	0.946293176	0.250564667
1276	0	0.794703388	0.945127773	0.250421509
1277	0	0.779558757	0.885758916	0.250278351
1278	0	0.724692876	0.645250632	0.250135193
1279	0	0.651613349	0.75477043	0.249992035
1280	8.57374E-07	0.574369048	0.486787419	0.249848877
1281	0.003084832	0.460211936	0.448616962	0.249715263
1282	0.045133888	0.419762407	0.532266217	0.249562561
1283	0.163226024	0.32061407	0.592660067	0.249419403
1284	0.296501399	0.284625527	0.637900168	0.249285789
1285	0.400870406	0.343622774	0.647999158	0.249133087
1286	0.371612515	0.467891155	0.740136198	0.248999473
1287	0.245936904	0.493732795	0.831571188	0.248846771
1288	0.203075058	0.514300541	0.926730553	0.248713157
1289	0.126066573	0.467795387	0.93285945	0.248569999
1290	0.05014181	0.495008953	0.936927829	0.248426841
1291	0.001783338	0.631437582	0.937405223	0.248283683
1292	0	0.653651192	0.937405223	0.248130981
1293	0	0.652956321	0.937096321	0.247997367
1294	0	0.610818612	0.932041561	0.247854209
1295	0	0.660078752	0.925628335	0.247711051
1296	0	0.679305752	0.921679304	0.247567893
1297	0	0.653359436	0.923423898	0.247424735
1298	0	0.719002503	0.920268183	0.247281577
1299	0	0.769498713	0.926526959	0.247138419
1300	0	0.756993256	0.929310587	0.246995261
1301	0	0.77074369	0.92710615	0.246852103
1302	0	0.725993532	0.927969671	0.246708945
1303	0	0.697958147	0.929707245	0.246565787
1304	8.31653E-05	0.707884562	0.925301881	0.246422629
1305	0.018812503	0.661833748	0.901860432	0.246279471
1306	0.071350673	0.586286536	0.858491295	0.246136313
1307	0.121119525	0.58423533	0.85814729	0.245993155
1308	0.193074646	0.474100453	0.841062904	0.245849997
1309	0.256114792	0.416350411	0.754896799	0.245706839
1310	0.261293332	0.335870059	0.652716933	0.245563681
1311	0.277081018	0.299108694	0.663942713	0.245420523
1312	0.233588145	0.246599139	0.605139006	0.245277365
1313	0.156663683	0.223855467	0.698655574	0.245134207
1314	0.051275258	0.171486223	0.697012777	0.244991049
1315	0.001949669	0.178922682	0.626804268	0.244847891
1316	0	0.264476486	0.426895535	0.244704733
1317	0	0.322863493	0.61235959	0.244561575
1318	0	0.286215713	0.719344987	0.244418417
1319	0	0.21464174	0.627829261	0.244275259
1320	0	0.1906375	0.644860994	0.244132101
1321	0	0.203093959	0.509091547	0.243988943
1322	0	0.22586213	0.477316765	0.243845785
1323	0	0.235975626	0.35350674	0.243702627
1324	0	0.226329832	0.275852991	0.243559469
1325	0	0.199165264	0.1707877	0.243416311
1326	0	0.221608271	0.092814518	0.243273153
1327	0	0.262351783	0.095268183	0.243129995
1328	0.000595875	0.268411863	0.155040719	0.242986837
1329	0.03404804	0.308496138	0.429047318	0.242843679
1330	0.108434675	0.313355783	0.615574979	0.242700521
1331	0.16511482	0.320213183	0.534590003	0.242557363
1332	0.134055585	0.266231481	0.345173406	0.242414205
1333	0.108185179	0.197296683	0.210509688	0.242271047
1334	0.110645843	0.161729071	0.137436816	0.242127889
1335	0.101092123	0.141702524	0.081055181	0.241984731
1336	0.075559522	0.117651513	0.086854114	0.241841573
1337	0.049125821	0.091337716	0.050867032	0.241698415
1338	0.016073192	0.071168631	0.007224094	0.241555257
1339	0.000625883	0.059812385	0.004928391	0.241412099
1340	0	0.042280247	0.004928391	0.241268941
1341	0	0.032883894	0.004928391	0.241125783
1342	0	0.031690141	0.005700646	0.240982625
1343	0	0.039168916	0.02008565	0.240839467
1344	0	0.031411747	0.049178602	0.240696309
1345	0	0.031336024	0.146237012	0.240553151
1346	0	0.03427141	0.299796406	0.240409993
1347	0	0.05646943	0.307455771	0.240266835
1348	0	0.076997087	0.263591688	0.240123677
1349	0	0.067845721	0.238963774	0.239980519
1350	0	0.07769864	0.348687167	0.239837361
1351	0	0.116025692	0.428924459	0.239694203
1352	0.000127749	0.170671085	0.609926987	0.239551045
1353	0.017970561	0.279823788	0.825831929	0.239407887
1354	0.068726251	0.33899698	0.887682533	0.239264729
1355	0.123794532	0.362566926	0.882550548	0.239121571
1356	0.172413645	0.38505893	0.887261303	0.238978413
1357	0.178921972	0.385266056	0.908533418	0.238835255
1358	0.161140891	0.429555193	0.8540754	0.238692097
1359	0.113620074	0.421483996	0.84887321	0.238548939
1360	0.074810177	0.434334661	0.84114715	0.238405781
1361	0.041428317	0.454615104	0.786724235	0.238262623
1362	0.011462234	0.459759824	0.751295282	0.238119465
1363	0.000264929	0.463089416	0.800951278	0.237985851
1364	0	0.491456646	0.908034962	0.237833149
1365	0	0.447920286	0.644706543	0.237699535
1366	0	0.410472958	0.538798792	0.237546833
1367	0	0.412724608	0.637127914	0.237403675
1368	0	0.42644609	0.840101095	0.237270061
1369	0	0.453918005	0.898915333	0.237308236
1370	0	0.435183205	0.849094356	0.237670903
1371	0	0.430548503	0.874101376	0.23803357
1372	0	0.409864946	0.893183095	0.238396237
1373	0	0.420332558	0.879742348	0.23874936
1374	0	0.450884625	0.856258776	0.239112027
1375	0	0.471980205	0.813223111	0.239474694
1376	0.000234921	0.4152257	0.700824909	0.239837361
1377	0.032969464	0.34121745	0.63553075	0.240200028
1378	0.153672305	0.299892651	0.476779697	0.240562695
1379	0.254609243	0.284391676	0.342287981	0.240915818
1380	0.327478326	0.289235731	0.206760741	0.241278485
1381	0.386633709	0.265910771	0.144731115	0.241641152
1382	0.403720318	0.224069273	0.122686745	0.242003819
1383	0.376765333	0.213877827	0.084337265	0.242356942
1384	0.327614648	0.19252167	0.088553075	0.242719609
1385	0.219311151	0.147036552	0.089648273	0.243082276
1386	0.08425501	0.112362028	0.066480623	0.243444942
1387	0.004150548	0.103600413	0.067295001	0.243807609
1388	0	0.116606979	0.100308902	0.244160732
1389	0	0.104248514	0.205384723	0.244523399
1390	0	0.097030316	0.214209492	0.244886066
1391	0	0.076150769	0.243070767	0.245248733
1392	0	0.060057371	0.279096462	0.2456114
1393	0	0.073513822	0.281199101	0.245964523
1394	0	0.113918807	0.296180848	0.24632719
1395	0	0.144918531	0.317238837	0.246689857
1396	0	0.184744457	0.363563606	0.247052524
1397	0	0.253712662	0.40309604	0.247415191
1398	0	0.360359819	0.463159927	0.247768314
1399	0	0.439027269	0.633575541	0.248130981
1400	0.00235092	0.518721437	0.735825611	0.248493648
1401	0.068962029	0.499815146	0.831055181	0.248856315
1402	0.145826474	0.441704306	0.896451137	0.249209438
1403	0.221221381	0.462991421	0.899364645	0.249572105
1404	0.374156344	0.520066636	0.888749649	0.249934772
1405	0.500430402	0.587306572	0.879475569	0.250297438
1406	0.546760326	0.622479978	0.884937518	0.250660105
1407	0.495388185	0.672432762	0.910520219	0.251022772
1408	0.365294525	0.731231793	0.918077787	0.251375895
1409	0.198663011	0.753639166	0.919292334	0.251738562
1410	0.052447289	0.743423221	0.917944398	0.252101229
1411	0.001143737	0.789523033	0.917944398	0.252463896
1412	0	0.808097478	0.918046195	0.252817019
1413	0	0.83059171	0.923795984	0.253179686
1414	0	0.809164284	0.924104886	0.253542353
1415	0	0.79956526	0.917944398	0.25390502
1416	0	0.822095126	0.917944398	0.254267687
1417	0	0.818994931	0.915083544	0.274357526
1418	0	0.828037167	0.914658804	0.27461521
1419	0	0.829179696	0.913837405	0.27486335
1420	0	0.80141825	0.913223111	0.275121035
1421	0	0.85557367	0.914658804	0.275378719
1422	0	0.815150867	0.916757933	0.27562686
1423	0	0.777044303	0.917533698	0.275884544
1424	0.000324087	0.748779521	0.909224937	0.276132685
1425	0.031484492	0.74090654	0.90702401	0.276409457
1426	0.154700296	0.765066681	0.910611486	0.276667141
1427	0.304419249	0.752271695	0.904872227	0.276915282
1428	0.321178341	0.735548013	0.899877141	0.277172966
1429	0.316649691	0.74627843	0.87879458	0.277421107
1430	0.321958551	0.753783931	0.881627352	0.277678791
1431	0.304823072	0.715777588	0.884793597	0.277936475
1432	0.247558199	0.620827431	0.858463213	0.278184616
1433	0.149580916	0.440947074	0.904005195	0.2784423
1434	0.0525416	0.344843253	0.908101657	0.278690441
1435	0.002779607	0.332455836	0.90618506	0.278948125
1436	0	0.454864545	0.839174389	0.279196266
1437	0	0.565090734	0.908926566	0.27945395
1438	0	0.808032891	0.914406066	0.279702091
1439	0	0.847079313	0.914251615	0.279959775
1440	0	0.802977256	0.914251615	0.280207916
1441	0	0.839117246	0.919590705	0.280494232
1442	0	0.82411738	0.920615698	0.280742372
1443	0	0.746302928	0.910197276	0.281000056
1444	0	0.628680368	0.867221286	0.281248197
1445	0	0.609638221	0.849347094	0.281505881
1446	0	0.629034485	0.828022325	0.281754022
1447	0	0.558986111	0.807571609	0.282011706
1448	0.001858787	0.494180453	0.721682814	0.282259847
1449	0.082114147	0.430791262	0.873090424	0.282517531
1450	0.276064173	0.395602266	0.864953665	0.282765672
1451	0.447181468	0.49236087	0.882469812	0.283023356
1452	0.461065785	0.667913872	0.889146307	0.283281041
1453	0.32172706	0.723100462	0.900403679	0.283529181
1454	0.219717547	0.708180773	0.890581999	0.283786865
1455	0.245035804	0.709949132	0.911843583	0.284035006
1456	0.278673162	0.785139999	0.914665824	0.28429269
1457	0.210659389	0.800369262	0.916206824	0.284569462
1458	0.07726141	0.779115554	0.921335299	0.284817603
1459	0.006211675	0.791850407	0.9096918	0.285075287
1460	0	0.766073353	0.915388936	0.285323428
1461	0	0.685488325	0.823100955	0.285581112
1462	0	0.614045755	0.819545072	0.285838797
1463	0	0.576460343	0.904012216	0.286086937
1464	0	0.581137362	0.913528503	0.286344622
1465	0	0.553970566	0.89620893	0.286592762
1466	0	0.498574623	0.888686464	0.286850447
1467	0	0.48924063	0.892119489	0.287098587
1468	0	0.477799752	0.908084106	0.287356271
1469	0	0.467799841	0.878777029	0.287604412
1470	0	0.412539755	0.627562482	0.287862096
1471	0	0.40315231	0.610400871	0.288110237
1472	0.001081149	0.396551033	0.746717916	0.288367921
1473	0.018822791	0.413317031	0.883944117	0.288644693
1474	0.067470198	0.48049906	0.894292334	0.288902378
1475	0.111114826	0.53546739	0.718477956	0.289150518
1476	0.184769263	0.698639656	0.460923898	0.289408203
1477	0.210111527	0.813941524	0.805988486	0.289656343
1478	0.165965335	0.776623371	0.824234766	0.289914028
1479	0.15314159	0.751398651	0.806023589	0.290162168
1480	0.15824811	0.721113843	0.724062763	0.290419853
1481	0.134774065	0.640923021	0.692965459	0.290667993
1482	0.062687765	0.466441279	0.700101797	0.290925677
1483	0.005388596	0.415219018	0.754440466	0.291183362
1484	0	0.431800162	0.766512216	0.291431502
1485	0	0.440550641	0.730925302	0.291689187
1486	0	0.435964936	0.830890199	0.291937327
1487	0	0.428953862	0.859109099	0.292195012
1488	0	0.444719869	0.905834035	0.292471784
1489	0	0.436085202	0.913946223	0.292719924
1490	0	0.412682292	0.899891182	0.292977609
1491	0	0.406722435	0.901660348	0.293235293
1492	0	0.434610828	0.914100674	0.293483434
1493	0	0.431354732	0.914665824	0.293741118
1494	0	0.408145584	0.906076243	0.293989259
1495	0	0.37991421	0.843930778	0.294246943
1496	0.003806741	0.328687495	0.877004353	0.294495083
1497	0.089735346	0.296759049	0.873578349	0.294752768
1498	0.268214055	0.24649669	0.869752176	0.295000908
1499	0.390666797	0.264745971	0.870391042	0.295258593
1500	0.365899831	0.280701286	0.878913929	0.295506733
1501	0.353790279	0.326489296	0.863293316	0.295764418
1502	0.319592199	0.411602124	0.786359169	0.296012558
1503	0.273810136	0.471156159	0.638777731	0.296270243
1504	0.218064529	0.474254127	0.452857343	0.296547015
1505	0.166635801	0.443060641	0.305212721	0.296804699
1506	0.079873829	0.389308336	0.178218899	0.29705284
1507	0.006323134	0.317698729	0.48328419	0.297310524
1508	0	0.297090895	0.65814378	0.297558665
1509	0	0.299335863	0.437345549	0.297816349
1510	0	0.343010307	0.382357484	0.298064489
1511	0	0.332945809	0.223859169	0.298322174
1512	0	0.309317957	0.124624403	0.298579858
1513	0	0.287654453	0.099111907	0.298827999
1514	0	0.23910032	0.088300337	0.299085683
1515	0	0.230626008	0.055360152	0.299333824
1516	0	0.233254047	0.06306515	0.299591508
1517	0	0.245196034	0.035376299	0.299839649
1518	0	0.165165566	0.048055322	0.300097333
1519	0	0.096281993	0.107371525	0.300345474
1520	0.004617817	0.054447176	0.127011373	0.300622246
1521	0.092486659	0.036834861	0.010158663	0.30087993
1522	0.266447007	0.029164551	0.026526959	0.301137614
1523	0.400188794	0.029260318	0.06278082	0.301385755
1524	0.467543246	0.03046298	0.086436394	0.301643439
1525	0.388137543	0.031641144	0.089504353	0.30189158
1526	0.414059392	0.041801409	0.104963493	0.302149264
1527	0.402494273	0.063253334	0.117080876	0.302397405
1528	0.319593913	0.066609652	0.137436816	0.302655089
1529	0.215770196	0.06217762	0.172964055	0.30290323
1530	0.094368595	0.047703361	0.220310306	0.303160914
1531	0.010067287	0.034197914	0.223859169	0.303409055
1532	0	0.03917337	0.281939764	0.303666739
1533	0	0.047095349	0.244727605	0.30391488
1534	0	0.051240078	0.248083404	0.304172564
1535	0	0.054565215	0.245008425	0.304430248
1536	0	0.073070619	0.185411401	0.30470702
1537	0	0.090201869	0.18693485	0.304783371
1538	0	0.099829846	0.175547599	0.30463067
1539	0	0.089070476	0.234916456	0.304449336
1540	0	0.083569411	0.267403819	0.304296634
1541	0	0.078919119	0.276505897	0.304143932
1542	0	0.073705357	0.297556866	0.303972143
1543	0	0.070937007	0.287587756	0.303819441
1544	0.002946795	0.093217432	0.273525695	0.303638107
1545	0.051779394	0.139992071	0.20365768	0.303485406
1546	0.126344363	0.115317458	0.147254985	0.303313616
1547	0.221810397	0.071179767	0.179563325	0.303160914
1548	0.327737253	0.071763281	0.174469952	0.302979581
1549	0.387883761	0.074028294	0.272216372	0.302826879
1550	0.386083275	0.073571728	0.253222409	0.302655089
1551	0.278048994	0.063905889	0.256416737	0.302502387
1552	0.219105382	0.046151037	0.464869419	0.302321054
1553	0.167147654	0.043607629	0.71488346	0.302168352
1554	0.093483785	0.054903743	0.657188992	0.301996562
1555	0.010965815	0.080471443	0.615978658	0.301843861
1556	0	0.141615665	0.547806094	0.301662527
1557	0	0.185973844	0.555809464	0.301509825
1558	0	0.257888571	0.605103903	0.301357123
1559	0	0.315903645	0.576730553	0.301185334
1560	0	0.357664965	0.517498596	0.301032632
1561	0	0.413867137	0.468309464	0.300851298
1562	0	0.400824937	0.447125105	0.300698597
1563	0	0.392114547	0.490957596	0.300526807
1564	0	0.409867173	0.662247262	0.300374105
1565	0	0.450194208	0.759284611	0.300192772
1566	0	0.39033728	0.857382056	0.30004007
1567	0	0.449601785	0.843053215	0.29986828
1568	0.003747582	0.531035358	0.803720865	0.299715578
1569	0.061977859	0.527563229	0.744302864	0.299534245
1570	0.149272261	0.458791013	0.717495086	0.299381543
1571	0.261357635	0.309645348	0.711885706	0.299209753
1572	0.417339705	0.285859369	0.747412946	0.299057052
1573	0.532642804	0.266124578	0.774508565	0.29890435
1574	0.517829952	0.206309966	0.749452401	0.298723016
1575	0.463616473	0.196764394	0.809095058	0.298579858
1576	0.325901615	0.171916063	0.831139427	0.298398525
1577	0.228769702	0.179535149	0.825491435	0.298245823
1578	0.097544309	0.212234189	0.833919545	0.298064489
1579	0.010906656	0.295320309	0.821461668	0.297911788
1580	0	0.377640288	0.817530188	0.297739998
1581	0	0.464432388	0.831848498	0.297587296
1582	0	0.518977559	0.797486661	0.297405963
1583	0	0.537565367	0.733543948	0.297253261
1584	0	0.534356041	0.691399888	0.297081471
1585	0	0.538621037	0.60365066	0.296928769
1586	0	0.529868331	0.549985959	0.296747436
1587	0	0.512267151	0.577941589	0.296594734
1588	0	0.477490178	0.544074698	0.296422944
1589	0	0.461305467	0.537935271	0.296270243
1590	0	0.426858113	0.5762672	0.296117541
1591	0	0.418132132	0.575459843	0.295936207
1592	0.01042224	0.438657562	0.548616962	0.295793049
1593	0.119690282	0.380584583	0.563854956	0.295611716
1594	0.320719646	0.238710568	0.443576243	0.295459014
1595	0.494801741	0.10678524	0.350803847	0.295277681
1596	0.606794518	0.058128658	0.32626369	0.295134523
1597	0.658379289	0.05132471	0.366789525	0.294953189
1598	0.654730304	0.059894789	0.539111205	0.294800487
1599	0.588144059	0.071409163	0.708417579	0.294619154
1600	0.452826419	0.090159553	0.682497894	0.294475996
1601	0.285222643	0.1023443	0.490739961	0.294294662
1602	0.123773955	0.137658016	0.84101025	0.29414196
1603	0.017218644	0.161346001	0.848086914	0.293960627
1604	0	0.20121647	0.85406838	0.293817469
1605	0	0.221859939	0.63384232	0.293636136
1606	0	0.16614774	0.41446223	0.293483434
1607	0	0.131682569	0.331546616	0.293330732
1608	0	0.124257245	0.28258214	0.293158942
1609	0	0.074222056	0.263689975	0.29300624
1610	0	0.067023902	0.210569363	0.292824907
1611	0	0.073233201	0.244920668	0.292672205
1612	0	0.050182181	0.187457877	0.292500415
1613	0	0.047554142	0.135077928	0.292347714
1614	0	0.044480673	0.16418843	0.29216638
1615	0	0.035627745	0.084003791	0.292013678
1616	0.004358033	0.01663905	0.04480132	0.291841889
1617	0.032299855	0.009311721	0.032375035	0.291689187
1618	0.06491608	0.007781668	0.013282786	0.291507853
1619	0.116999842	0.006311748	0.030795423	0.291355151
1620	0.20398216	0.005120222	0.112264813	0.291183362
1621	0.292179376	0.006178119	0.095492839	0.29103066
1622	0.297433365	0.011993212	0.12696574	0.290877958
1623	0.288413789	0.018111197	0.198248385	0.290696625
1624	0.249829383	0.026275935	0.199975428	0.290543923
1625	0.146805596	0.025030957	0.160600955	0.290372133
1626	0.062861812	0.031304844	0.148971497	0.290219431
1627	0.004557801	0.037006352	0.261443415	0.290038098
1628	0	0.038921702	0.49677408	0.289885396
1629	0	0.062019492	0.649789385	0.289713606
1630	0	0.084444682	0.627983712	0.289560905
1631	0	0.111929961	0.675972339	0.289379571
1632	0	0.152375035	0.662342039	0.289226869
1633	0	0.16833703	0.653025835	0.28905508
1634	0	0.175673268	0.624526116	0.288902378
1635	0	0.176399319	0.558800197	0.288721044
1636	0	0.158410615	0.554598427	0.288568342
1637	0	0.128778363	0.502576523	0.288396553
1638	0	0.098985755	0.278615557	0.288243851
1639	0	0.074698666	0.253987644	0.288091149
1640	0.002800184	0.064776706	0.1987328	0.287909816
1641	0.052193506	0.061830184	0.168000562	0.287757114
1642	0.175212114	0.057476103	0.123416877	0.287585324
1643	0.360939922	0.053674355	0.14634583	0.287432622
1644	0.41785413	0.04477243	0.131346532	0.287251289
1645	0.449056546	0.031674551	0.101502387	0.287098587
1646	0.523167963	0.030266991	0.08961317	0.286926797
1647	0.478959182	0.050039643	0.09691098	0.286774096
1648	0.378040249	0.091293173	0.078499719	0.286592762
1649	0.226081835	0.110154921	0.051997332	0.28644006
1650	0.086894008	0.122976633	0.031837967	0.286268271
1651	0.006981597	0.128551193	0.045636759	0.286115569
1652	0	0.18117656	0.051354956	0.285934235
1653	0	0.17545278	0.076337405	0.285781534
1654	0	0.162421716	0.097921932	0.285609744
1655	0	0.13032846	0.09761654	0.285457042
1656	0	0.131439809	0.061608397	0.28530434
1657	0	0.140802755	0.012868576	0.285123007
1658	0	0.161230189	0.052506318	0.284970305
1659	0	0.128782817	0.077457175	0.284798515
1660	0	0.109293013	0.045612188	0.284645813
1661	0	0.125359685	0.053099551	0.28446448
1662	0	0.132504387	0.052278152	0.284311778
1663	0	0.134072302	0.08792825	0.284139989
1664	0.016552464	0.124012258	0.112745717	0.283987287
1665	0.084513937	0.088195205	0.09381494	0.283805953
1666	0.173723713	0.044605393	0.128306655	0.283653251
1667	0.339547581	0.0168974	0.0974656	0.283481462
1668	0.550611651	0.014253771	0.039160348	0.28332876
1669	0.622481892	0.015654649	0.08595198	0.283147426
1670	0.630445183	0.018721437	0.124336563	0.282994725
1671	0.584062101	0.012607905	0.08933235	0.282842023
1672	0.46575905	0.01291748	0.073251896	0.282670233
1673	0.268617021	0.013939742	0.078489188	0.282517531
1674	0.084952913	0.018394045	0.082978798	0.282336198
1675	0.005020783	0.045950593	0.074842039	0.282183496
1676	0	0.125038975	0.077313255	0.282011706
1677	0	0.198877961	0.088517972	0.281859004
1678	0	0.187457127	0.126024993	0.281677671
1679	0	0.182780109	0.134260039	0.281524969
1680	0	0.190298973	0.134923477	0.28135318
1681	0	0.226091527	0.186959422	0.281200478
1682	0	0.24239205	0.172844707	0.281019144
1683	0	0.211735307	0.123107975	0.280866442
1684	0	0.14834389	0.120724516	0.280694653
1685	0	0.171708938	0.091133109	0.280541951
1686	0	0.194227668	0.062752738	0.280360617
1687	0	0.249610248	0.066561359	0.280207916
1688	0.031423618	0.23694221	0.042084386	0.280055214
1689	0.192405037	0.163613242	0.063367032	0.279883424
1690	0.404629134	0.090364451	0.104931901	0.279730722
1691	0.562199919	0.045790238	0.150484414	0.279549389
1692	0.697106019	0.059732207	0.142284471	0.279396687
1693	0.69672706	0.100787521	0.070549003	0.279224897
1694	0.669445416	0.147054369	0.099554198	0.279072195
1695	0.601748014	0.143858407	0.286411823	0.278890862
1696	0.483662736	0.138462018	0.465037911	0.27873816
1697	0.304286356	0.148078859	0.595545493	0.278566371
1698	0.100434517	0.161882745	0.725094777	0.278413669
1699	0.005350014	0.223145005	0.808357905	0.278232335
1700	0	0.28981479	0.822156698	0.278079633
1701	0	0.317876901	0.890880371	0.277907844
1702	0	0.36212595	0.859986661	0.277755142
1703	0	0.388617919	0.809172283	0.277573808
1704	0	0.38882059	0.482848919	0.277421107
1705	0	0.283589901	0.352376439	0.277220685
1706	0	0.159098805	0.461162595	0.276943913
1707	0	0.113433288	0.48890059	0.276695773
1708	0	0.122341895	0.27851376	0.276409457
1709	0	0.170178885	0.15800337	0.276161316
1710	0	0.237389867	0.144232659	0.275884544
1711	0	0.277723584	0.1011303	0.27562686
1712	0.037175741	0.260917497	0.097384864	0.275350088
1713	0.191459354	0.156426223	0.082399607	0.275092403
1714	0.38497469	0.060890326	0.084309183	0.274815631
1715	0.54096019	0.042451738	0.071286156	0.274567491
1716	0.6446493	0.080498169	0.073388795	0.274281175
1717	0.680944518	0.145361734	0.141817607	0.274033034
1718	0.65433334	0.156277004	0.172518253	0.273756262
1719	0.566611966	0.168105407	0.199757793	0.273469946
1720	0.413998518	0.197414722	0.391308621	0.273221805
1721	0.258462282	0.256690364	0.511503089	0.272945033
1722	0.096504314	0.319983786	0.450175512	0.272687349
1723	0.007140212	0.320790015	0.411166105	0.272410577
1724	0	0.342758639	0.356016568	0.272152892
1725	0	0.355141602	0.311215249	0.27187612
1726	0	0.317378019	0.323627492	0.27162798
1727	0	0.271164622	0.278317186	0.271351208
1728	0	0.243084694	0.429872227	0.271093523
1729	0	0.25982842	0.507550548	0.270816751
1730	0	0.288175606	0.525150941	0.270539979
1731	0	0.274814924	0.485242909	0.270282295
1732	0	0.245429885	0.539725498	0.270005522
1733	0	0.247930976	0.46362328	0.269747838
1734	0	0.265160221	0.414557006	0.269471066
1735	0	0.27860999	0.364844847	0.269222925
1736	0.024629786	0.27346527	0.433024431	0.268936609
1737	0.140785115	0.241617001	0.494495928	0.268688469
1738	0.288048548	0.203365672	0.381915192	0.268411697
1739	0.394559275	0.161123286	0.337342039	0.268154012
1740	0.425045784	0.206098387	0.366536787	0.26787724
1741	0.351140136	0.218672885	0.411738276	0.267600468
1742	0.255346585	0.18743931	0.499880652	0.267342784
1743	0.192369028	0.206949159	0.444562623	0.267066012
1744	0.115243083	0.225392201	0.465266077	0.266808327
1745	0.063828072	0.260645785	0.505082842	0.266531555
1746	0.020029974	0.227583719	0.562819433	0.266283415
1747	0.001221758	0.22615166	0.629085931	0.266006642
1748	0	0.223329859	0.582424179	0.265748958
1749	0	0.241064668	0.537092811	0.265472186
1750	0	0.209766505	0.475688009	0.265214502
1751	0	0.149996437	0.540792614	0.264937729
1752	0	0.151170145	0.443727183	0.264689589
1753	0	0.153644511	0.538107273	0.264403273
1754	0	0.168904954	0.585509688	0.264126501
1755	0	0.167359311	0.585846672	0.26387836
1756	0	0.178069683	0.644822381	0.263592044
1757	0	0.165296968	0.545029486	0.263343904
1758	0	0.156152284	0.539504353	0.263067132
1759	0	0.167423898	0.493765796	0.262809447
1760	0.003133702	0.165450642	0.413718057	0.262532675
1761	0.02664633	0.171227873	0.393470935	0.262274991
1762	0.068741683	0.211933524	0.331543106	0.261998219
1763	0.118996667	0.20185789	0.362026116	0.261750078
1764	0.130173395	0.196479319	0.326049565	0.261463762
1765	0.128694425	0.191964882	0.333645746	0.26118699
1766	0.122690234	0.193265539	0.250638865	0.260938849
1767	0.090690461	0.177951644	0.267716231	0.260662077
1768	0.064500254	0.152054325	0.331866049	0.260404393
1769	0.039712711	0.189860224	0.386632968	0.260127621
1770	0.015123222	0.203220907	0.576425161	0.259869936
1771	0.001031421	0.184058494	0.541470093	0.259593164
1772	0	0.163268033	0.47444187	0.259345024
1773	0	0.157642248	0.43427057	0.259058708
1774	0	0.184339115	0.370022466	0.258810567
1775	0	0.193704288	0.27232519	0.258533795
1776	0	0.196401368	0.291968548	0.258276111
1777	0	0.189497198	0.354907329	0.257999339
1778	0	0.1924749	0.330553215	0.257722566
1779	0	0.191437047	0.288725077	0.257464882
1780	0	0.176615353	0.234347796	0.25718811
1781	0	0.161506356	0.203492699	0.256930426
1782	0	0.151350545	0.173195732	0.256653653
1783	0	0.144922985	0.15210615	0.256405513
1784	0.029442227	0.13961791	0.114019938	0.256128741
1785	0.153769188	0.087297663	0.076042544	0.255871056
1786	0.30991416	0.038487408	0.054106992	0.255594284
1787	0.394656159	0.017104525	0.048374754	0.2553366
1788	0.483191181	0.014979822	0.036127492	0.255059828
1789	0.565101273	0.013131286	0.013075681	0.254783056
1790	0.571114038	0.013028837	0.012973884	0.254525371
1791	0.513255004	0.014260452	0.026642797	0.254248599
1792	0.408341564	0.014970913	0.07050337	0.254000459
1793	0.258592603	0.014937506	0.062893148	0.253714143
1794	0.10196493	0.017220337	0.068291912	0.253466002
1795	0.012071827	0.019275998	0.037464898	0.25318923
1796	0	0.034398357	0.030212721	0.252922002
1797	0	0.060204363	0.027850323	0.252654773
1798	0	0.077371248	0.016140129	0.252387545
1799	0	0.067700956	0.011499579	0.252120317
1800	0	0.05342046	0.013381073	0.251853089
1801	0	0.040329262	0.017631985	0.25158586
1802	0	0.025086636	0.00786296	0.251318632
1803	0	0.016071126	0.003285594	0.251051404
1804	0	0.020066636	0.003285594	0.250784176
1805	0	0.023955243	0.010218338	0.250516947
1806	0	0.050939413	0.012812412	0.250249719
1807	0	0.126914237	0.048272957	0.249982491
1808	0.052513306	0.19873765	0.048522185	0.249715263
