,[10] - BE_BATT_LI,[7] - BE_DHN_HP_ELEC,[6] - BE_IND_DIRECT_ELEC,[9] - BE_PHS,[5] - BE_IND_COGEN_GAS,[8] - BE_DEC_HP_ELEC
2015-03-22 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,17005.911830947272
2015-03-22 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,27.039821619997383
2015-03-22 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-22 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-22 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-22 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-22 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-23 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-23 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,2391.0280145901797
2015-03-23 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12454.933
2015-03-23 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12681.907
2015-03-23 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12908.881000000001
2015-03-23 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13022.368
2015-03-23 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13022.368
2015-03-23 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12341.446000000002
2015-03-23 08:00:00,0.0,3578.2835424189147,0.0,0.0,76.065,11206.642
2015-03-23 09:00:00,4069.556176124729,29094.192000000003,0.0,0.0,0.0,9958.285
2015-03-23 10:00:00,7610.5998636061295,29094.192000000003,0.0,0.0,0.0,22586.954672378037
2015-03-23 11:00:00,9353.458537429728,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-23 12:00:00,9317.975031049726,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-23 13:00:00,4407.96975392472,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-23 14:00:00,0.0,25966.111327278904,0.0,0.0,0.0,29267.548
2015-03-23 15:00:00,0.0,0.0,0.0,0.0,0.0,28328.511932252415
2015-03-23 16:00:00,0.0,2007.0149871789006,0.0,0.0,6962.2,29267.548
2015-03-23 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13274.497177286908
2015-03-23 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,27.039821619997383
2015-03-23 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-23 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-23 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-23 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-23 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,11869.356651502065
2015-03-24 08:00:00,0.0,0.0,0.0,0.0,76.065,11206.642
2015-03-24 09:00:00,0.0,622.6695678389049,0.0,0.0,0.0,29267.548
2015-03-24 10:00:00,165.6314296647244,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-24 11:00:00,2751.019202034723,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-24 12:00:00,1534.048302454724,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-24 13:00:00,0.0,7734.9210035189,0.0,0.0,0.0,29267.548
2015-03-24 14:00:00,0.0,0.0,0.0,0.0,0.0,24747.347224720386
2015-03-24 15:00:00,0.0,0.0,0.0,0.0,0.0,10300.76774250635
2015-03-24 16:00:00,0.0,0.0,0.0,0.0,6962.2,9507.67551236834
2015-03-24 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3061.870812908392
2015-03-24 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-24 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-25 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-25 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-25 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-25 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,2880.6266051007897
2015-03-25 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3301.042196488105
2015-03-25 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,15785.465
2015-03-25 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12173.361
2015-03-25 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,14350.50971173984
2015-03-25 08:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,10553.447095623995
2015-03-25 09:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,10866.181
2015-03-25 10:00:00,0.0,5629.766157698906,0.0,0.0,7456.7609999999995,9958.285
2015-03-25 11:00:00,0.0,2742.1491684374746,0.0,0.0,7456.7609999999995,15381.985888644942
2015-03-25 12:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,23061.73888784796
2015-03-25 13:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,26327.651454589643
2015-03-25 14:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,25186.29349702888
2015-03-25 15:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,22841.496932387414
2015-03-25 16:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,17983.703660770254
2015-03-25 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,8118.616971286309
2015-03-25 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,27.039821619997383
2015-03-25 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-25 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-25 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,20446.478801977566
2015-03-25 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,29267.548
2015-03-25 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,17512.284383464517
2015-03-26 00:00:00,0.0,390.253,0.0,0.0,7456.7609999999995,15322.890028180716
2015-03-26 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,16659.768473845805
2015-03-26 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,14451.329244172372
2015-03-26 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13144.33412193332
2015-03-26 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12861.863148297787
2015-03-26 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13400.936044189757
2015-03-26 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,16313.425
2015-03-26 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,16199.938
2015-03-26 08:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,29054.101686747246
2015-03-26 09:00:00,0.0,10715.93927746273,0.0,0.0,7456.7609999999995,2669.3419624123253
2015-03-26 10:00:00,3158.3747906676867,0.0,0.0,0.0,7456.7609999999995,29267.548
2015-03-26 11:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,29267.548
2015-03-26 12:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,3840.784495601893
2015-03-26 13:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,25449.317758930185
2015-03-26 14:00:00,0.0,7726.6359999999995,0.0,0.0,7456.7609999999995,0.0
2015-03-26 15:00:00,0.0,0.0,0.0,459.9186116783094,7456.7609999999995,0.0
2015-03-26 16:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,23441.951768953044
2015-03-26 17:00:00,6324.452382908384,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-26 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,16364.502277688665
2015-03-26 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13151.513322133567
2015-03-26 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12346.06228197455
2015-03-26 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13099.314229229278
2015-03-26 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,14423.167926499005
2015-03-26 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,22005.675
2015-03-27 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,1964.271
2015-03-27 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,17266.854815907944
2015-03-27 02:00:00,0.0,0.0,0.0,1035.0038295141694,7456.7609999999995,9787.463816984782
2015-03-27 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,10086.270840990454
2015-03-27 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13487.481104938728
2015-03-27 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,15138.951228149168
2015-03-27 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,10328.308211961343
2015-03-27 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,23551.935613753336
2015-03-27 08:00:00,0.0,0.0,0.0,0.0,76.065,0.0
2015-03-27 09:00:00,0.0,29094.192000000003,0.0,0.0,0.0,9958.285
2015-03-27 10:00:00,0.0,29094.192000000003,0.0,0.0,0.0,26236.46497864422
2015-03-27 11:00:00,0.0,29094.192000000003,0.0,0.0,0.0,24262.097117356534
2015-03-27 12:00:00,0.0,29094.192000000003,0.0,0.0,0.0,7891.287103391056
2015-03-27 13:00:00,3051.5677896899974,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-27 14:00:00,11371.362350585,29094.192000000003,0.0,0.0,0.0,0.0
2015-03-27 15:00:00,3829.287209494999,5257.312000000001,0.0,0.0,0.0,29267.548
2015-03-27 16:00:00,9278.474946913353,0.0,0.0,0.0,6962.2,14746.294387343678
2015-03-27 17:00:00,7069.069450185,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-27 18:00:00,425.1149373549988,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-27 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-27 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-27 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-27 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-27 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,15604.195159662528
2015-03-28 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,26111.66775553473
2015-03-28 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,10062.176607589614
2015-03-28 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,7820.223461117181
2015-03-28 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-28 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,6167.9884829346465
2015-03-28 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,8340.820579004254
2015-03-28 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12124.603331299491
2015-03-28 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12334.845
2015-03-28 08:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12568.42
2015-03-28 09:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,20827.885011183334
2015-03-28 10:00:00,0.0,3212.5959999999995,0.0,0.0,7456.7609999999995,0.0
2015-03-28 11:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,9139.74277819007
2015-03-28 12:00:00,0.0,12919.879991188945,0.0,0.0,7456.7609999999995,29267.548
2015-03-28 13:00:00,0.0,7622.602000000001,0.0,0.0,7456.7609999999995,0.0
2015-03-28 14:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,21646.57570966
2015-03-28 15:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-28 16:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,9968.545555534545
2015-03-28 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-28 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-28 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-28 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,22783.491156013333
2015-03-28 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-28 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,29162.090869253283
2015-03-28 23:00:00,0.0,390.25398538882496,0.0,0.0,7456.7609999999995,5210.384147656019
2015-03-29 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12852.076
2015-03-29 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,28001.59062964932
2015-03-29 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12361.981873465877
2015-03-29 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-29 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,29214.37668047441
2015-03-29 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3416.8621755586482
2015-03-29 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,27576.88100357671
2015-03-29 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,4940.34778906238
2015-03-29 08:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,21957.676597701655
2015-03-29 09:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,25287.675643894396
2015-03-29 10:00:00,0.0,16515.86699945925,0.0,0.0,7456.7609999999995,0.0
2015-03-29 11:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,29267.548
2015-03-29 12:00:00,0.0,26230.958,0.0,0.0,7456.7609999999995,11307.56547702406
2015-03-29 13:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,3153.088513563436
2015-03-29 14:00:00,0.0,4789.812415479549,0.0,0.0,7456.7609999999995,22640.45375292823
2015-03-29 15:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5914.10301930847
2015-03-29 16:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,21791.35701301333
2015-03-29 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-29 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,25036.485256225624
2015-03-29 19:00:00,0.0,0.0,0.0,65.73044237948376,7456.7609999999995,1693.2182739936397
2015-03-29 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,27484.908034329786
2015-03-29 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,380.3110800427294
2015-03-29 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,22198.648515031506
2015-03-29 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,26203.280752661623
2015-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,8790.798174779506
2015-03-30 01:00:00,0.0,0.0,0.0,0.0,0.0,8320.912310910324
2015-03-30 02:00:00,0.0,0.0,0.0,0.0,1610.483,9626.420094727302
2015-03-30 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,18611.99097006646
2015-03-30 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,6640.410277141718
2015-03-30 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12341.446000000002
2015-03-30 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,10979.667999999998
2015-03-30 07:00:00,0.0,3517.1497021468863,0.0,0.0,1260.5870000000002,9277.429
2015-03-30 08:00:00,0.0,29094.192000000003,0.0,0.0,0.0,13336.585361989999
2015-03-30 09:00:00,0.0,29094.192000000003,0.0,0.0,0.0,0.0
2015-03-30 10:00:00,0.0,29094.192000000003,0.0,0.0,0.0,10226.369519216667
2015-03-30 11:00:00,0.0,29094.192000000003,0.0,0.0,0.0,0.0
2015-03-30 12:00:00,0.0,29094.192000000003,0.0,0.0,0.0,8303.724
2015-03-30 13:00:00,0.0,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-30 14:00:00,0.0,29094.192000000003,0.0,0.0,0.0,18283.43087450287
2015-03-30 15:00:00,3403.89864267228,29094.192000000003,0.0,0.0,0.0,0.0
2015-03-30 16:00:00,0.0,29094.192000000003,0.0,0.0,0.0,6558.855000000001
2015-03-30 17:00:00,0.0,11643.031811968474,0.0,0.0,0.0,0.0
2015-03-30 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30 19:00:00,0.0,0.0,0.0,0.0,4527.404,0.0
2015-03-30 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-30 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-30 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5285.1474972105425
2015-03-30 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-31 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-31 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,21144.14949425857
2015-03-31 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-31 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,19275.513863584543
2015-03-31 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,6317.537164465656
2015-03-31 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13022.368
2015-03-31 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,13022.368
2015-03-31 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,29267.548
2015-03-31 08:00:00,0.0,1520.17653871617,0.0,0.0,76.065,4248.053311676835
2015-03-31 09:00:00,0.0,27574.0192997199,0.0,0.0,0.0,0.0
2015-03-31 10:00:00,0.0,29094.192000000003,0.0,0.0,0.0,8823.481
2015-03-31 11:00:00,0.0,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-31 12:00:00,0.0,29094.192000000003,0.0,0.0,0.0,5532.165472611068
2015-03-31 13:00:00,0.0,29094.192000000003,0.0,0.0,0.0,22005.675
2015-03-31 14:00:00,0.0,29094.192000000003,0.0,0.0,0.0,29267.548
2015-03-31 15:00:00,0.0,5257.312000000001,0.0,0.0,0.0,29267.548
2015-03-31 16:00:00,0.0,0.0,0.0,0.0,6962.2,7489.4053066050765
2015-03-31 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-31 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-31 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-31 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-31 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-31 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-03-31 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,21799.454920750326
2015-04-01 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-04-01 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,27469.404107297083
2015-04-01 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,11924.962629397673
2015-04-01 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,24506.60355872223
2015-04-01 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-04-01 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,25429.077070693424
2015-04-01 06:00:00,2401.001799767813,0.0,0.0,0.0,7456.7609999999995,13214.394944582273
2015-04-01 07:00:00,673.1402867321199,0.0,0.0,0.0,7456.7609999999995,29267.548
2015-04-01 08:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,8129.029338973625
2015-04-01 09:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,17561.715
2015-04-01 10:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,29267.548
2015-04-01 11:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,3250.0772272553095
2015-04-01 12:00:00,0.0,11528.977704444183,0.0,0.0,7456.7609999999995,29267.548
2015-04-01 13:00:00,13386.2475,29094.192000000003,0.0,0.0,7456.7609999999995,14746.294387343678
2015-04-01 14:00:00,13386.2475,29094.192000000003,0.0,0.0,7456.7609999999995,19137.80847654
2015-04-01 15:00:00,13231.33890785127,29094.192000000003,0.0,0.0,7456.7609999999995,0.0
2015-04-01 16:00:00,6615.669453925635,15589.520000000002,0.0,0.0,7456.7609999999995,9111.764000000001
2015-04-01 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,26781.98917784389
2015-04-01 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,17505.962168643113
2015-04-01 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,17247.785975465045
2015-04-01 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,22853.07278770513
2015-04-01 21:00:00,7129.682800840001,0.0,0.0,0.0,7456.7609999999995,0.0
2015-04-01 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,19043.352742025923
2015-04-01 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,21406.604738680224
2015-04-02 00:00:00,2262.565320110265,4410.457424358934,0.0,0.0,7456.7609999999995,1964.271
2015-04-02 01:00:00,0.0,28331.248716619542,0.0,0.0,7456.7609999999995,29267.548
2015-04-02 02:00:00,0.0,27815.145195768477,0.0,0.0,7456.7609999999995,0.0
2015-04-02 03:00:00,0.0,5782.367225669554,0.0,0.0,7456.7609999999995,7877.918498717709
2015-04-02 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,16340.916074764797
2015-04-02 05:00:00,3471.710216492982,0.0,0.0,0.0,7456.7609999999995,12591.07555495656
2015-04-02 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,18439.735309296037
2015-04-02 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,15138.921567599366
2015-04-02 08:00:00,0.0,0.0,0.0,0.0,76.065,0.0
2015-04-02 09:00:00,0.0,6865.351007015706,0.0,0.0,0.0,22870.55213204417
2015-04-02 10:00:00,0.0,29094.192000000003,0.0,0.0,0.0,29267.548
2015-04-02 11:00:00,0.0,29094.192000000003,0.0,1035.0038295141694,0.0,29267.548
2015-04-02 12:00:00,9300.808133211423,29094.192000000003,0.0,0.0,0.0,29267.548
2015-04-02 13:00:00,4650.404066605713,29094.192000000003,0.0,0.0,0.0,29267.548
2015-04-02 14:00:00,2325.202033302856,29094.192000000003,0.0,0.0,0.0,29267.548
2015-04-02 15:00:00,0.0,29094.192000000003,0.0,0.0,0.0,29267.548
2015-04-02 16:00:00,1162.601016651428,26541.67677774757,0.0,0.0,6962.2,22032.714821619997
2015-04-02 17:00:00,581.3005083257158,25141.9924795083,0.0,0.0,7456.7609999999995,0.0
2015-04-02 18:00:00,290.65025416286153,1565.185687384639,0.0,0.0,7456.7609999999995,54.07036275420978
2015-04-02 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-04-02 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-04-02 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-04-02 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,108.10361630498664
2015-04-02 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,0.0
2015-04-03 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,14887.839000000002
2015-04-03 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,15936.848999999998
2015-04-03 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,16746.932
2015-04-03 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,18837.389000000006
2015-04-03 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,19263.953999999998
2015-04-03 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,23224.06666409687
2015-04-03 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,15418.648557438413
2015-04-03 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,19150.467000000004
2015-04-03 08:00:00,0.0,14673.904123956612,0.0,0.0,7456.7609999999995,18242.638
2015-04-03 09:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,17561.715
2015-04-03 10:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,23214.38838189073
2015-04-03 11:00:00,55.151635929179974,29094.192000000003,0.0,0.0,7456.7609999999995,29267.548
2015-04-03 12:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,24327.246391311677
2015-04-03 13:00:00,0.0,29094.192000000003,0.0,0.0,7456.7609999999995,26904.464003909237
2015-04-03 14:00:00,0.0,12445.424093568425,0.0,0.0,7456.7609999999995,29267.548
2015-04-03 15:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,28358.753789190225
2015-04-03 16:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,21875.94642581512
2015-04-03 17:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,11726.119194708781
2015-04-03 18:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5855.331383748241
2015-04-03 19:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5967.463149015541
2015-04-03 20:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,29267.548
2015-04-03 21:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,22154.352148565467
2015-04-03 22:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,14023.01140546986
2015-04-03 23:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,10079.7934474234
2015-04-04 00:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,7669.242577539171
2015-04-04 01:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5384.994690623261
2015-04-04 02:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,4372.326467903506
2015-04-04 03:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3985.1476754979412
2015-04-04 04:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,3917.5515637498024
2015-04-04 05:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,4267.91487517858
2015-04-04 06:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,5683.113020123436
2015-04-04 07:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,10852.328916444065
2015-04-04 08:00:00,0.0,0.0,0.0,0.0,7456.7609999999995,12568.42
2015-04-04 09:00:00,1810.8864930049986,0.0,0.0,0.0,7456.7609999999995,10866.181
2015-04-04 10:00:00,6543.404488385001,3212.5959999999995,0.0,0.0,7456.7609999999995,9958.285
2015-04-04 11:00:00,7777.328840574998,15632.301,0.0,0.0,7456.7609999999995,8709.994
2015-04-04 12:00:00,5046.878282294998,26381.737,0.0,0.0,7456.7609999999995,7683.919000000001
