,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,GB,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK
2013-01-02 17:00:00,17701.0,20981.0,6881.0,15349.0,16748.0,135037.0,9207.0,1947.0,11668.0,36913.0,11565.0,100565.0,73628.0,7183.0,18683.0,5253.0,113732.0,3041.0,1488.0,2758.0,25653.0,14695.0,50357.0,3863.0,17644.0,14339.0,3179.0,8279.0
2013-01-02 18:00:00,17505.0,21013.0,6615.0,15196.0,16578.0,134762.0,9198.0,1899.0,11282.0,37241.0,11247.0,100629.0,75211.0,7133.0,18423.0,5344.0,113528.0,2948.0,1462.0,2688.0,25699.0,14522.0,50184.0,3932.0,17055.0,14180.0,3156.0,8160.0
2013-01-02 19:00:00,16909.0,20370.0,5966.0,14709.0,16084.0,130985.0,8931.0,1717.0,10246.0,36226.0,10186.0,97264.0,76101.0,6863.0,17711.0,5378.0,109536.0,2660.0,1418.0,2429.0,24974.0,14031.0,48838.0,4031.0,15502.0,13752.0,3058.0,7843.0
2013-01-02 20:00:00,15284.0,18366.0,4873.0,13295.0,14551.0,118158.0,8042.0,1345.0,7808.0,32683.0,8085.0,87506.0,73988.0,6162.0,16018.0,5220.0,98941.0,2091.0,1291.0,1908.0,22558.0,12717.0,43996.0,3961.0,12959.0,12458.0,2754.0,7124.0
2013-01-02 21:00:00,12390.0,14042.0,4084.0,10692.0,11519.0,91490.0,6202.0,1078.0,5943.0,24896.0,6615.0,67120.0,66135.0,4873.0,13287.0,4682.0,77113.0,1684.0,1036.0,1534.0,17173.0,10394.0,34297.0,3656.0,10842.0,9923.0,2199.0,5987.0
2013-01-02 22:00:00,10310.0,11191.0,3682.0,8823.0,9420.0,72979.0,4916.0,1052.0,5410.0,19243.0,6767.0,53355.0,49642.0,3957.0,11310.0,3522.0,61966.0,1560.0,874.0,1446.0,13686.0,8719.0,27178.0,2786.0,9865.0,8182.0,1785.0,5179.0
2013-01-02 23:00:00,9530.0,8729.0,3796.0,9048.0,8602.0,65764.0,3923.0,1098.0,5693.0,17746.0,7006.0,47911.0,37562.0,3192.0,10052.0,2726.0,54156.0,1631.0,793.0,1510.0,10941.0,8076.0,24082.0,2107.0,10074.0,8146.0,1501.0,4801.0
2013-01-03 00:00:00,9851.0,9223.0,3893.0,9322.0,8953.0,69050.0,4177.0,1121.0,5885.0,18727.0,7162.0,50420.0,27157.0,3341.0,10326.0,2043.0,56582.0,1670.0,822.0,1542.0,11511.0,8331.0,25191.0,1987.0,10309.0,8455.0,1563.0,4932.0
2013-01-03 01:00:00,10080.0,9434.0,4152.0,9536.0,9161.0,70555.0,4259.0,1211.0,6567.0,19161.0,7691.0,51626.0,29069.0,3422.0,10565.0,2164.0,58108.0,1798.0,842.0,1665.0,11772.0,8521.0,25711.0,2086.0,10929.0,8650.0,1597.0,5037.0
2013-01-03 02:00:00,10797.0,10602.0,4733.0,10189.0,9870.0,77466.0,4790.0,1427.0,8166.0,21288.0,8813.0,57045.0,29561.0,3711.0,11278.0,2206.0,63604.0,2106.0,908.0,1958.0,13252.0,9121.0,27869.0,2164.0,12348.0,9319.0,1720.0,5382.0
2013-01-03 03:00:00,12365.0,13020.0,6281.0,11615.0,11426.0,93001.0,6031.0,2009.0,11277.0,26283.0,11928.0,68728.0,33289.0,4408.0,12711.0,2488.0,75635.0,2930.0,1023.0,2743.0,16227.0,10340.0,33392.0,2439.0,16282.0,10697.0,2038.0,5959.0
2013-01-03 04:00:00,16662.0,17203.0,7399.0,15561.0,15621.0,127448.0,8342.0,2405.0,13505.0,36511.0,14188.0,92281.0,42686.0,6121.0,16779.0,3119.0,101818.0,3472.0,1335.0,3276.0,21322.0,13767.0,47644.0,3066.0,19540.0,14343.0,2891.0,7780.0
2013-01-03 05:00:00,19765.0,20533.0,7089.0,18468.0,18537.0,152185.0,10014.0,2330.0,13193.0,43894.0,13788.0,109434.0,60971.0,7241.0,19886.0,4281.0,120664.0,3346.0,1573.0,3174.0,25596.0,16358.0,57150.0,4202.0,18520.0,17038.0,3461.0,9229.0
2013-01-03 06:00:00,19104.0,20126.0,7035.0,17814.0,18003.0,147964.0,9717.0,2230.0,12655.0,42651.0,13502.0,106397.0,73387.0,6920.0,19248.0,5148.0,117079.0,3230.0,1554.0,3045.0,25198.0,15871.0,54872.0,5228.0,18351.0,16580.0,3311.0,9086.0
2013-01-03 07:00:00,18781.0,19822.0,6776.0,17589.0,17520.0,143276.0,9316.0,2147.0,11724.0,40886.0,12979.0,104105.0,70528.0,6720.0,19192.0,4990.0,114648.0,3106.0,1540.0,2931.0,24948.0,15678.0,52327.0,5199.0,17672.0,16266.0,3175.0,9123.0
2013-01-03 08:00:00,18062.0,18271.0,6513.0,16913.0,16858.0,135347.0,8614.0,2043.0,10933.0,38228.0,12377.0,97452.0,66482.0,6411.0,18438.0,4829.0,108073.0,2969.0,1483.0,2791.0,23001.0,15045.0,50167.0,4963.0,17014.0,15578.0,3057.0,8718.0
2013-01-03 09:00:00,17272.0,17045.0,6247.0,16188.0,16076.0,127818.0,8051.0,1962.0,10241.0,35855.0,11885.0,91846.0,61597.0,6122.0,17642.0,4463.0,102219.0,2845.0,1410.0,2679.0,21399.0,14370.0,47748.0,4585.0,16352.0,14839.0,2921.0,8297.0
2013-01-03 10:00:00,16587.0,16144.0,6110.0,15566.0,15405.0,122029.0,7651.0,1909.0,9908.0,34078.0,11568.0,87262.0,57680.0,5859.0,16967.0,4165.0,97039.0,2774.0,1346.0,2607.0,20288.0,13799.0,45881.0,4194.0,15992.0,14210.0,2810.0,7993.0
2013-01-03 11:00:00,16174.0,15725.0,6062.0,15189.0,14995.0,118847.0,7463.0,1877.0,9945.0,33154.0,11396.0,85082.0,54928.0,5731.0,16549.0,3960.0,94489.0,2752.0,1307.0,2568.0,19737.0,13435.0,44758.0,3941.0,15724.0,13824.0,2744.0,7761.0
2013-01-03 12:00:00,15960.0,15737.0,6143.0,14930.0,14889.0,117704.0,7377.0,1889.0,9978.0,32801.0,11485.0,85294.0,53676.0,5748.0,16301.0,3866.0,94799.0,2775.0,1308.0,2584.0,19714.0,13248.0,43955.0,3771.0,15903.0,13703.0,2700.0,7606.0
2013-01-03 13:00:00,16116.0,15951.0,6257.0,15082.0,15015.0,118819.0,7459.0,1909.0,10317.0,33066.0,11623.0,86379.0,52775.0,5827.0,16481.0,3847.0,95816.0,2827.0,1319.0,2616.0,19979.0,13361.0,44307.0,3687.0,16159.0,13816.0,2725.0,7660.0
2013-01-03 14:00:00,16339.0,16373.0,6494.0,15260.0,15264.0,121027.0,7640.0,1992.0,10734.0,33767.0,12073.0,88867.0,53328.0,5991.0,16683.0,3902.0,98553.0,2940.0,1343.0,2728.0,20400.0,13547.0,44874.0,3656.0,16808.0,14048.0,2761.0,7721.0
2013-01-03 15:00:00,16965.0,17105.0,6623.0,15827.0,15891.0,126287.0,7994.0,2054.0,11147.0,35279.0,12360.0,92665.0,54698.0,6248.0,17279.0,4005.0,102564.0,3023.0,1395.0,2809.0,21346.0,14038.0,46890.0,3662.0,17146.0,14592.0,2883.0,7944.0
2013-01-03 16:00:00,17356.0,17845.0,6638.0,16180.0,16290.0,130860.0,8396.0,2054.0,11515.0,36799.0,12324.0,96018.0,57360.0,6454.0,17624.0,4204.0,105704.0,3038.0,1416.0,2811.0,22274.0,14342.0,48596.0,3819.0,17103.0,14939.0,2979.0,8095.0
2013-01-03 17:00:00,17344.0,18097.0,6562.0,16152.0,16298.0,131806.0,8545.0,2041.0,11751.0,37370.0,12191.0,97337.0,60518.0,6536.0,17561.0,4413.0,107297.0,3019.0,1408.0,2791.0,22501.0,14291.0,48852.0,3987.0,16926.0,14922.0,2992.0,8016.0
2013-01-03 18:00:00,17158.0,18140.0,6314.0,15975.0,16132.0,131527.0,8616.0,1992.0,11367.0,37630.0,11823.0,97291.0,61827.0,6512.0,17327.0,4490.0,107356.0,2927.0,1382.0,2720.0,22513.0,14129.0,48740.0,4060.0,16323.0,14771.0,2979.0,7898.0
2013-01-03 19:00:00,16592.0,17578.0,5696.0,15428.0,15658.0,127832.0,8376.0,1801.0,10318.0,36598.0,10710.0,94028.0,62583.0,6277.0,16699.0,4515.0,103581.0,2641.0,1341.0,2460.0,21870.0,13660.0,47450.0,4165.0,14767.0,14316.0,2894.0,7612.0
2013-01-03 20:00:00,15002.0,15827.0,4615.0,13946.0,14169.0,115292.0,7512.0,1411.0,7848.0,32991.0,8620.0,84652.0,60873.0,5634.0,15110.0,4381.0,93556.0,2075.0,1221.0,1932.0,19736.0,12384.0,42729.0,4094.0,12222.0,12976.0,2605.0,6920.0
2013-01-03 21:00:00,12094.0,12050.0,3845.0,11355.0,11197.0,89374.0,5679.0,1133.0,5954.0,25184.0,7137.0,65177.0,54394.0,4351.0,12389.0,3928.0,72784.0,1672.0,980.0,1555.0,15015.0,10093.0,33222.0,3779.0,10236.0,10396.0,2038.0,5768.0
2013-01-03 22:00:00,10026.0,9555.0,3176.0,9474.0,9150.0,71337.0,4380.0,1060.0,5522.0,19559.0,6892.0,51971.0,40843.0,3458.0,10460.0,2952.0,58205.0,1516.0,827.0,1450.0,11957.0,8451.0,26236.0,2888.0,8370.0,8598.0,1622.0,4967.0
2013-01-03 23:00:00,7819.0,7775.0,3310.0,7874.0,6925.0,55428.0,3677.0,1107.0,5830.0,17912.0,7100.0,43353.0,30813.0,2912.0,7636.0,2281.0,50997.0,1583.0,600.0,1515.0,9970.0,7485.0,21416.0,2181.0,8592.0,7641.0,1377.0,3711.0
2013-01-04 00:00:00,8109.0,8249.0,3401.0,8154.0,7262.0,58627.0,3921.0,1133.0,5991.0,18919.0,7283.0,45833.0,25823.0,3048.0,7951.0,1933.0,53438.0,1624.0,636.0,1552.0,10549.0,7706.0,22500.0,2030.0,8822.0,7937.0,1438.0,3869.0
2013-01-04 01:00:00,8323.0,8423.0,3635.0,8368.0,7437.0,59836.0,3991.0,1215.0,6640.0,19337.0,7755.0,46893.0,27632.0,3125.0,8163.0,2056.0,54874.0,1737.0,651.0,1662.0,10769.0,7906.0,22966.0,2161.0,9379.0,8138.0,1472.0,3976.0
2013-01-04 02:00:00,8887.0,9419.0,4230.0,8928.0,8058.0,66027.0,4465.0,1435.0,8234.0,21298.0,8878.0,51775.0,28059.0,3378.0,8727.0,2092.0,59750.0,2037.0,724.0,1958.0,12053.0,8434.0,24932.0,2203.0,10787.0,8731.0,1580.0,4237.0
2013-01-04 03:00:00,10298.0,11600.0,5817.0,10340.0,9597.0,81160.0,5631.0,2026.0,11388.0,26222.0,12018.0,62995.0,31470.0,4015.0,10119.0,2351.0,71247.0,2842.0,881.0,2752.0,14815.0,9645.0,30377.0,2467.0,14530.0,10126.0,1887.0,4859.0
2013-01-04 04:00:00,14097.0,15343.0,6934.0,14156.0,13202.0,111825.0,7814.0,2460.0,13842.0,36505.0,14577.0,84635.0,40413.0,5576.0,13832.0,2961.0,96460.0,3401.0,1145.0,3332.0,19519.0,12895.0,43782.0,3103.0,17365.0,13638.0,2712.0,6503.0
2013-01-04 05:00:00,16970.0,18758.0,6680.0,17050.0,15990.0,136420.0,9542.0,2380.0,13510.0,44565.0,14098.0,102178.0,58007.0,6634.0,16688.0,4087.0,115981.0,3281.0,1410.0,3226.0,24102.0,15599.0,53173.0,4249.0,16578.0,16545.0,3276.0,7908.0
2013-01-04 06:00:00,16398.0,18324.0,6498.0,16465.0,15520.0,132566.0,9253.0,2272.0,12950.0,43265.0,13768.0,99212.0,70632.0,6341.0,16193.0,5008.0,112431.0,3162.0,1396.0,3087.0,23607.0,15093.0,51096.0,5448.0,16322.0,16062.0,3139.0,7786.0
2013-01-04 07:00:00,15951.0,18019.0,6242.0,16017.0,14995.0,127670.0,8860.0,2185.0,12020.0,41426.0,13229.0,96849.0,67963.0,6157.0,15721.0,4841.0,109642.0,3038.0,1380.0,2967.0,23294.0,14848.0,48397.0,5410.0,15738.0,15660.0,2990.0,7558.0
2013-01-04 08:00:00,15338.0,16614.0,5985.0,15401.0,14241.0,119383.0,8198.0,2085.0,11259.0,38809.0,12661.0,90238.0,63988.0,5869.0,15111.0,4666.0,103395.0,2908.0,1272.0,2833.0,21496.0,14216.0,46119.0,5159.0,15134.0,14931.0,2876.0,7261.0
2013-01-04 09:00:00,14687.0,15574.0,5734.0,14747.0,13536.0,112481.0,7681.0,2003.0,10548.0,36559.0,12170.0,85149.0,59304.0,5610.0,14460.0,4314.0,98112.0,2788.0,1190.0,2722.0,20127.0,13599.0,43811.0,4765.0,14540.0,14240.0,2747.0,6936.0
2013-01-04 10:00:00,14100.0,14764.0,5583.0,14163.0,12948.0,107222.0,7303.0,1944.0,10236.0,34776.0,11817.0,80862.0,55565.0,5369.0,13868.0,4041.0,93130.0,2712.0,1127.0,2641.0,19107.0,13055.0,42069.0,4394.0,14218.0,13632.0,2643.0,6641.0
2013-01-04 11:00:00,13706.0,14334.0,5572.0,13774.0,12568.0,104166.0,7108.0,1905.0,10203.0,33789.0,11591.0,78676.0,52902.0,5246.0,13449.0,3842.0,90559.0,2687.0,1089.0,2593.0,18516.0,12689.0,40959.0,4119.0,13999.0,13217.0,2576.0,6402.0
2013-01-04 12:00:00,13523.0,14265.0,5633.0,13557.0,12417.0,102601.0,6999.0,1919.0,10259.0,33289.0,11704.0,78544.0,51614.0,5259.0,13311.0,3740.0,90574.0,2709.0,1076.0,2612.0,18349.0,12465.0,40123.0,3980.0,14184.0,13053.0,2534.0,6296.0
2013-01-04 13:00:00,13663.0,14551.0,5758.0,13692.0,12555.0,103939.0,7098.0,1938.0,10588.0,33635.0,11837.0,79851.0,50643.0,5333.0,13447.0,3700.0,91701.0,2758.0,1095.0,2642.0,18739.0,12604.0,40450.0,3826.0,14386.0,13188.0,2556.0,6342.0
2013-01-04 14:00:00,13860.0,14933.0,5989.0,13872.0,12775.0,105932.0,7265.0,2023.0,11007.0,34309.0,12302.0,82202.0,51203.0,5485.0,13661.0,3767.0,94299.0,2869.0,1113.0,2755.0,19116.0,12766.0,40992.0,3820.0,14963.0,13409.0,2591.0,6411.0
2013-01-04 15:00:00,14426.0,15568.0,6147.0,14430.0,13319.0,110536.0,7589.0,2086.0,11403.0,35796.0,12561.0,85640.0,52485.0,5720.0,14236.0,3863.0,98127.0,2952.0,1154.0,2837.0,19955.0,13244.0,42876.0,3816.0,15273.0,13940.0,2707.0,6671.0
2013-01-04 16:00:00,14770.0,16167.0,6195.0,14775.0,13737.0,114994.0,7952.0,2092.0,11801.0,37226.0,12578.0,88719.0,54962.0,5907.0,14569.0,4048.0,100963.0,2974.0,1194.0,2848.0,20701.0,13511.0,44622.0,3969.0,15357.0,14281.0,2803.0,6786.0
2013-01-04 17:00:00,14828.0,16526.0,6152.0,14832.0,13866.0,116949.0,8141.0,2081.0,12023.0,37940.0,12428.0,90568.0,57943.0,5993.0,14609.0,4235.0,102866.0,2960.0,1217.0,2831.0,21094.0,13558.0,45098.0,4124.0,15183.0,14356.0,2823.0,6769.0
