,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,GB,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK
2009-01-01 00:00:00,12345.0,24434.0,4586.0,9728.0,14599.0,136398.0,8489.0,1368.0,13797.0,15804.0,8616.0,82897.0,76331.0,5465.0,16770.0,5161.0,69643.0,2539.0,1421.0,2291.0,34724.0,11121.0,33473.0,1656.0,13417.0,12022.0,2501.0,7241.0
2009-01-01 01:00:00,12574.0,25025.0,4811.0,9956.0,14803.0,139441.0,8690.0,1460.0,14943.0,16225.0,9168.0,84975.0,78696.0,5603.0,17003.0,5384.0,71480.0,2696.0,1454.0,2443.0,35534.0,11311.0,34016.0,1723.0,13998.0,12272.0,2545.0,7342.0
2009-01-01 02:00:00,13267.0,26600.0,5234.0,10592.0,15512.0,147863.0,9253.0,1670.0,17424.0,18343.0,10234.0,91504.0,80584.0,5947.0,17885.0,5512.0,77301.0,3052.0,1546.0,2791.0,37856.0,11963.0,35968.0,1817.0,15146.0,13018.0,2682.0,7776.0
2009-01-01 03:00:00,14485.0,29386.0,6720.0,11915.0,16484.0,164277.0,10428.0,2266.0,23052.0,23567.0,13490.0,105094.0,86064.0,6752.0,18979.0,5975.0,89569.0,4012.0,1687.0,3750.0,41720.0,12944.0,40175.0,2069.0,19861.0,14270.0,2965.0,8172.0
2009-01-01 04:00:00,18804.0,37681.0,8474.0,15668.0,21166.0,213651.0,13714.0,2711.0,27328.0,33555.0,16183.0,139453.0,98748.0,8888.0,24302.0,6957.0,118263.0,4738.0,2141.0,4467.0,53632.0,16714.0,54180.0,2677.0,26258.0,18443.0,3914.0,10320.0
2009-01-01 05:00:00,23460.0,44403.0,7880.0,18542.0,27740.0,257199.0,16239.0,2610.0,26228.0,40866.0,15596.0,164605.0,132816.0,10622.0,31529.0,9411.0,140146.0,4530.0,2515.0,4279.0,63292.0,20880.0,68232.0,3806.0,23974.0,22279.0,4930.0,13088.0
2009-01-01 06:00:00,22125.0,43143.0,7770.0,17891.0,25621.0,245857.0,15630.0,2566.0,25913.0,39787.0,15519.0,159411.0,157806.0,10018.0,29380.0,11175.0,135371.0,4514.0,2469.0,4226.0,62014.0,19840.0,64087.0,4861.0,23084.0,21475.0,4606.0,12454.0
2009-01-01 07:00:00,21776.0,43762.0,7430.0,17857.0,24922.0,245474.0,15609.0,2465.0,24562.0,37576.0,14868.0,157850.0,151275.0,9949.0,28702.0,10878.0,134101.0,4348.0,2523.0,4068.0,62759.0,19498.0,61804.0,4825.0,21998.0,21453.0,4495.0,12288.0
2009-01-01 08:00:00,20781.0,41943.0,7167.0,17150.0,23654.0,235463.0,15008.0,2356.0,23421.0,34700.0,14224.0,150951.0,148883.0,9590.0,27219.0,10621.0,127254.0,4184.0,2409.0,3900.0,60036.0,18555.0,59072.0,4509.0,21191.0,20483.0,4302.0,11611.0
2009-01-01 09:00:00,19953.0,40193.0,6874.0,16443.0,22732.0,226057.0,14396.0,2274.0,22339.0,32166.0,13711.0,144099.0,143334.0,9251.0,26109.0,10153.0,121115.0,4021.0,2303.0,3757.0,57342.0,17768.0,56600.0,4160.0,20349.0,19607.0,4133.0,11095.0
2009-01-01 10:00:00,19203.0,38654.0,6682.0,15824.0,21888.0,217451.0,13847.0,2219.0,21840.0,30338.0,13354.0,137824.0,137468.0,8868.0,25181.0,9651.0,115403.0,3934.0,2216.0,3673.0,55153.0,17114.0,54582.0,3743.0,19702.0,18884.0,3978.0,10736.0
2009-01-01 11:00:00,18641.0,37691.0,6616.0,15447.0,21141.0,212046.0,13526.0,2157.0,21901.0,29391.0,13065.0,134422.0,132068.0,8688.0,24315.0,9225.0,112513.0,3866.0,2155.0,3587.0,53645.0,16562.0,53003.0,3470.0,19403.0,18347.0,3868.0,10345.0
2009-01-01 12:00:00,18320.0,37184.0,6634.0,15136.0,20849.0,208712.0,13298.0,2176.0,22221.0,28954.0,13173.0,134170.0,129065.0,8639.0,23943.0,8978.0,112486.0,3915.0,2127.0,3627.0,52881.0,16292.0,51519.0,3275.0,19284.0,18015.0,3794.0,10159.0
2009-01-01 13:00:00,18370.0,37623.0,6844.0,15298.0,20759.0,210736.0,13457.0,2186.0,22884.0,29035.0,13319.0,135791.0,127177.0,8761.0,23887.0,8948.0,113805.0,3968.0,2148.0,3657.0,53388.0,16307.0,51539.0,3219.0,19988.0,18127.0,3804.0,10161.0
2009-01-01 14:00:00,18818.0,38136.0,7139.0,15461.0,21532.0,214246.0,13624.0,2269.0,23814.0,29651.0,13772.0,138743.0,128678.0,8963.0,24702.0,9035.0,116734.0,4111.0,2176.0,3797.0,54045.0,16726.0,52448.0,3146.0,21022.0,18428.0,3894.0,10463.0
2009-01-01 15:00:00,19531.0,39290.0,7287.0,15976.0,22467.0,221977.0,14107.0,2328.0,24468.0,31050.0,14069.0,144079.0,130506.0,9347.0,25677.0,9214.0,121254.0,4186.0,2232.0,3885.0,55588.0,17310.0,54671.0,3156.0,21633.0,18996.0,4067.0,10754.0
2009-01-01 16:00:00,19975.0,39874.0,7191.0,16281.0,23061.0,226183.0,14374.0,2317.0,24697.0,32651.0,13962.0,147354.0,135606.0,9530.0,26338.0,9594.0,124239.0,4183.0,2261.0,3877.0,56457.0,17705.0,56309.0,3303.0,21184.0,19362.0,4172.0,11002.0
2009-01-01 17:00:00,19691.0,39653.0,7152.0,16223.0,22503.0,224682.0,14336.0,2296.0,24545.0,33557.0,13811.0,147863.0,138703.0,9549.0,25698.0,9849.0,125318.0,4133.0,2243.0,3836.0,56026.0,17399.0,55554.0,3441.0,21230.0,19149.0,4118.0,10717.0
2009-01-01 18:00:00,19590.0,39026.0,6923.0,16026.0,22524.0,222120.0,14151.0,2221.0,23603.0,34306.0,13322.0,146333.0,138830.0,9445.0,25691.0,9875.0,124710.0,3976.0,2204.0,3705.0,55139.0,17317.0,55510.0,3585.0,20742.0,18952.0,4102.0,10694.0
2009-01-01 19:00:00,18975.0,37403.0,6351.0,15424.0,21944.0,213938.0,13617.0,2007.0,21247.0,33465.0,12096.0,141064.0,137427.0,9087.0,24994.0,9787.0,120050.0,3589.0,2110.0,3344.0,52936.0,16803.0,54101.0,3774.0,19178.0,18266.0,3984.0,10368.0
2009-01-01 20:00:00,17413.0,33886.0,5437.0,13950.0,20398.0,194300.0,12306.0,1645.0,16790.0,30277.0,10106.0,127441.0,132648.0,8202.0,23235.0,9489.0,108547.0,2965.0,1917.0,2740.0,48061.0,15504.0,49524.0,3708.0,16546.0,16676.0,3647.0,9667.0
2009-01-01 21:00:00,14928.0,28349.0,4590.0,11576.0,17947.0,162710.0,10148.0,1369.0,13731.0,22717.0,8568.0,101656.0,119656.0,6686.0,20498.0,8581.0,86557.0,2500.0,1619.0,2283.0,40176.0,13391.0,41853.0,3482.0,13718.0,14179.0,3088.0,8666.0
2009-01-01 22:00:00,12631.0,24501.0,4057.0,9819.0,15138.0,138248.0,8582.0,1514.0,11117.0,16863.0,9796.0,84189.0,96662.0,5559.0,17390.0,6733.0,71009.0,2750.0,1417.0,2441.0,34800.0,11395.0,34629.0,2628.0,12672.0,12167.0,2575.0,7483.0
2009-01-01 23:00:00,11647.0,22608.0,4092.0,9756.0,13590.0,127259.0,8676.0,1536.0,11589.0,14513.0,9785.0,84155.0,80111.0,5149.0,15648.0,5496.0,67166.0,2753.0,1379.0,2483.0,30644.0,11487.0,32349.0,1847.0,12641.0,12643.0,2377.0,6867.0
2009-01-02 00:00:00,11740.0,22952.0,4190.0,9922.0,13608.0,129353.0,8829.0,1570.0,11902.0,15438.0,9954.0,86585.0,69265.0,5269.0,15663.0,5186.0,69273.0,2805.0,1399.0,2544.0,31207.0,11477.0,32625.0,1617.0,12845.0,12688.0,2400.0,6830.0
2009-01-02 01:00:00,12002.0,23622.0,4398.0,10188.0,13872.0,132930.0,9074.0,1663.0,12879.0,15740.0,10425.0,89011.0,71603.0,5418.0,15965.0,5412.0,71184.0,2927.0,1440.0,2698.0,32114.0,11682.0,33229.0,1729.0,13373.0,12954.0,2452.0,6939.0
2009-01-02 02:00:00,12623.0,25007.0,4852.0,10785.0,14532.0,140787.0,9617.0,1880.0,15131.0,17720.0,11270.0,95034.0,73486.0,5753.0,16747.0,5558.0,76540.0,3189.0,1524.0,3066.0,34041.0,12226.0,34983.0,1756.0,14580.0,13599.0,2583.0,7267.0
2009-01-02 03:00:00,13902.0,27680.0,6265.0,12117.0,15791.0,157934.0,10831.0,2531.0,20137.0,22780.0,14700.0,108446.0,78384.0,6578.0,18125.0,5962.0,88651.0,4156.0,1668.0,4105.0,37669.0,13122.0,39227.0,2003.0,19219.0,14718.0,2890.0,7655.0
2009-01-02 04:00:00,18142.0,35504.0,7736.0,15935.0,20499.0,206141.0,14207.0,3114.0,24002.0,32445.0,18779.0,142442.0,90913.0,8674.0,23470.0,6942.0,117019.0,5313.0,2118.0,4979.0,48532.0,16933.0,53121.0,2614.0,25127.0,18978.0,3836.0,9741.0
2009-01-02 05:00:00,22528.0,42558.0,7267.0,19199.0,26023.0,247606.0,17040.0,2968.0,23085.0,40180.0,17670.0,170414.0,124460.0,10281.0,29752.0,9421.0,140771.0,4933.0,2542.0,4743.0,58473.0,21596.0,66999.0,3728.0,23078.0,23787.0,4769.0,12472.0
2009-01-02 06:00:00,21347.0,41114.0,7221.0,18430.0,24409.0,237311.0,16336.0,2910.0,22766.0,39071.0,17276.0,164191.0,149574.0,9738.0,28078.0,11366.0,135542.0,4822.0,2479.0,4679.0,56933.0,20385.0,63077.0,4919.0,22312.0,22631.0,4487.0,11873.0
2009-01-02 07:00:00,21101.0,41676.0,6943.0,18366.0,24019.0,237840.0,16337.0,2797.0,21563.0,36902.0,16526.0,163511.0,143564.0,9705.0,27700.0,11040.0,134163.0,4621.0,2528.0,4508.0,57457.0,20032.0,60955.0,4864.0,21371.0,22418.0,4402.0,11727.0
2009-01-02 08:00:00,20242.0,40032.0,6696.0,17663.0,23008.0,228961.0,15732.0,2679.0,20581.0,34085.0,15832.0,156529.0,139882.0,9375.0,26511.0,10741.0,127414.0,4447.0,2421.0,4329.0,55086.0,19140.0,58492.0,4524.0,20562.0,21443.0,4234.0,11178.0
2009-01-02 09:00:00,19439.0,38489.0,6423.0,16967.0,22095.0,220250.0,15130.0,2584.0,19618.0,31721.0,15261.0,150129.0,134583.0,9051.0,25416.0,10276.0,121621.0,4269.0,2323.0,4170.0,52831.0,18333.0,56019.0,4166.0,19744.0,20551.0,4069.0,10670.0
2009-01-02 10:00:00,18702.0,37026.0,6260.0,16328.0,21263.0,211892.0,14558.0,2517.0,19152.0,29918.0,14746.0,143833.0,129048.0,8680.0,24492.0,9816.0,115858.0,4139.0,2236.0,4075.0,50825.0,17663.0,54004.0,3782.0,19121.0,19794.0,3916.0,10312.0
2009-01-02 11:00:00,18170.0,36120.0,6190.0,15937.0,20596.0,207030.0,14229.0,2444.0,19205.0,29056.0,14464.0,140274.0,123929.0,8517.0,23691.0,9394.0,112937.0,4082.0,2176.0,3971.0,49419.0,17042.0,52434.0,3479.0,18835.0,19154.0,3814.0,9901.0
2009-01-02 12:00:00,17823.0,35472.0,6254.0,15573.0,20264.0,202961.0,13931.0,2468.0,19531.0,28431.0,14566.0,139047.0,120827.0,8454.0,23268.0,9112.0,112268.0,4098.0,2134.0,4019.0,48481.0,16746.0,50938.0,3374.0,18847.0,18798.0,3735.0,9723.0
2009-01-02 13:00:00,17990.0,36030.0,6397.0,15768.0,20427.0,205992.0,14135.0,2486.0,20117.0,28627.0,14846.0,141195.0,119197.0,8602.0,23492.0,9046.0,113818.0,4206.0,2165.0,4056.0,49158.0,16871.0,51198.0,3214.0,19387.0,18971.0,3770.0,9837.0
2009-01-02 14:00:00,18291.0,36462.0,6658.0,15927.0,20863.0,208364.0,14284.0,2583.0,20921.0,29201.0,15420.0,143869.0,120548.0,8771.0,23930.0,9147.0,116528.0,4391.0,2189.0,4215.0,49690.0,17215.0,51816.0,3159.0,20362.0,19298.0,3829.0,10011.0
2009-01-02 15:00:00,18971.0,37610.0,6758.0,16477.0,21703.0,215783.0,14795.0,2637.0,21471.0,30539.0,15720.0,149262.0,122386.0,9136.0,24828.0,9320.0,120996.0,4482.0,2247.0,4295.0,51212.0,17824.0,54009.0,3150.0,20872.0,19945.0,3992.0,10300.0
2009-01-02 16:00:00,19288.0,37927.0,6747.0,16720.0,22093.0,218575.0,14999.0,2635.0,21803.0,32030.0,15602.0,151855.0,127363.0,9290.0,25240.0,9703.0,123505.0,4448.0,2260.0,4304.0,51670.0,18127.0,55395.0,3301.0,20644.0,20237.0,4074.0,10440.0
2009-01-02 17:00:00,19238.0,38006.0,6668.0,16758.0,21954.0,219147.0,15045.0,2605.0,21653.0,33047.0,15476.0,152886.0,130502.0,9355.0,25088.0,9940.0,125179.0,4423.0,2262.0,4247.0,51706.0,18000.0,55170.0,3423.0,20595.0,20146.0,4065.0,10362.0
2009-01-02 18:00:00,19015.0,37189.0,6424.0,16498.0,21742.0,215288.0,14789.0,2522.0,20788.0,33680.0,15019.0,150715.0,131239.0,9228.0,24804.0,9995.0,124383.0,4289.0,2208.0,4099.0,50585.0,17838.0,54888.0,3571.0,20060.0,19898.0,4025.0,10241.0
2009-01-02 19:00:00,18358.0,35610.0,5862.0,15871.0,21045.0,206790.0,14210.0,2292.0,18705.0,32825.0,13897.0,144828.0,130069.0,8856.0,23993.0,9898.0,119585.0,3950.0,2112.0,3710.0,48527.0,17272.0,53372.0,3770.0,18516.0,19210.0,3895.0,9903.0
2009-01-02 20:00:00,16802.0,32257.0,4939.0,14379.0,19385.0,187071.0,12844.0,1905.0,14682.0,29693.0,11971.0,130879.0,125593.0,7972.0,22130.0,9575.0,108268.0,3372.0,1918.0,3062.0,44061.0,16013.0,48860.0,3699.0,15771.0,17702.0,3550.0,9256.0
2009-01-02 21:00:00,14232.0,27082.0,4178.0,11983.0,16577.0,155581.0,10653.0,1591.0,11924.0,22360.0,10139.0,106037.0,113406.0,6465.0,18995.0,8672.0,86918.0,2831.0,1628.0,2558.0,36900.0,13873.0,40949.0,3474.0,13095.0,15226.0,2966.0,8158.0
2009-01-02 22:00:00,12061.0,23395.0,4151.0,10156.0,14040.0,132289.0,9033.0,1713.0,9353.0,16635.0,10485.0,88593.0,90377.0,5376.0,16182.0,6839.0,71279.0,2673.0,1424.0,2594.0,31854.0,11844.0,33904.0,2648.0,12600.0,13050.0,2477.0,7070.0
2009-01-02 23:00:00,11932.0,23166.0,4178.0,10423.0,14339.0,132899.0,7470.0,1710.0,9676.0,15423.0,10454.0,89844.0,73724.0,5188.0,15619.0,5563.0,67759.0,2683.0,1388.0,2631.0,30739.0,10476.0,33368.0,1845.0,12592.0,11912.0,2361.0,6872.0
2009-01-03 00:00:00,11996.0,23576.0,4250.0,10570.0,14279.0,134560.0,7607.0,1723.0,9982.0,16136.0,10536.0,91694.0,71381.0,5293.0,15645.0,5253.0,69276.0,2718.0,1412.0,2677.0,31232.0,10539.0,33403.0,1773.0,12732.0,12030.0,2388.0,6878.0
2009-01-03 01:00:00,12156.0,24176.0,4444.0,10761.0,14416.0,137291.0,7834.0,1792.0,10845.0,16626.0,10920.0,94312.0,72835.0,5432.0,15847.0,5355.0,71489.0,2840.0,1447.0,2822.0,32185.0,10708.0,33597.0,1751.0,13250.0,12229.0,2429.0,6943.0
2009-01-03 02:00:00,12697.0,25410.0,4892.0,11329.0,14920.0,144116.0,8329.0,1942.0,12876.0,18706.0,11625.0,100042.0,74800.0,5763.0,16467.0,5578.0,76541.0,3117.0,1517.0,3200.0,33863.0,11204.0,35097.0,1921.0,14485.0,12802.0,2552.0,7206.0
2009-01-03 03:00:00,13898.0,28480.0,6355.0,12739.0,15850.0,160929.0,9586.0,2639.0,17307.0,24252.0,15422.0,114154.0,79755.0,6607.0,17708.0,5993.0,89121.0,4099.0,1686.0,4310.0,37997.0,12255.0,38626.0,2081.0,19280.0,14082.0,2873.0,7587.0
2009-01-03 04:00:00,18358.0,37090.0,7900.0,16873.0,20929.0,212140.0,13016.0,3459.0,20308.0,35104.0,20062.0,150534.0,92510.0,8735.0,23468.0,7004.0,119214.0,5194.0,2182.0,5246.0,50026.0,16256.0,52732.0,2797.0,25156.0,18520.0,3851.0,10025.0
2009-01-03 05:00:00,23065.0,43397.0,7311.0,20329.0,27570.0,256883.0,15445.0,3136.0,19365.0,42164.0,18219.0,176820.0,126548.0,10297.0,29963.0,9683.0,140807.0,4778.0,2541.0,4929.0,58602.0,20208.0,68794.0,4132.0,22838.0,22587.0,4745.0,12754.0
2009-01-03 06:00:00,21338.0,41627.0,7162.0,19237.0,24848.0,241562.0,14703.0,2990.0,18985.0,40689.0,17533.0,168481.0,150918.0,9711.0,27427.0,11512.0,134277.0,4631.0,2456.0,4767.0,56394.0,18822.0,62788.0,4977.0,21948.0,21266.0,4425.0,11685.0
2009-01-03 07:00:00,20682.0,41064.0,6914.0,18717.0,23991.0,236171.0,14318.0,2871.0,17966.0,38199.0,16852.0,166134.0,143269.0,9606.0,26588.0,10964.0,131596.0,4461.0,2423.0,4620.0,55422.0,18257.0,59555.0,4961.0,21089.0,20706.0,4284.0,11359.0
2009-01-03 08:00:00,19942.0,39965.0,6668.0,18145.0,23005.0,228919.0,13821.0,2733.0,17035.0,35431.0,16061.0,160525.0,138993.0,9311.0,25599.0,10661.0,125698.0,4294.0,2358.0,4437.0,53775.0,17593.0,57199.0,4669.0,20271.0,20039.0,4147.0,10923.0
2009-01-03 09:00:00,19103.0,38343.0,6429.0,17434.0,21935.0,219724.0,13238.0,2665.0,16388.0,32721.0,15705.0,153751.0,134090.0,8999.0,24356.0,10178.0,119565.0,4142.0,2257.0,4300.0,51330.0,16782.0,54674.0,4302.0,19559.0,19168.0,3983.0,10305.0
2009-01-03 10:00:00,18544.0,37323.0,6266.0,16898.0,21362.0,213268.0,12850.0,2578.0,15962.0,31450.0,15174.0,149091.0,128675.0,8659.0,23821.0,9656.0,115343.0,4030.0,2205.0,4196.0,50211.0,16373.0,53043.0,3872.0,18992.0,18683.0,3857.0,10179.0
2009-01-03 11:00:00,18012.0,36406.0,6199.0,16480.0,20652.0,207909.0,12479.0,2516.0,15877.0,30444.0,14894.0,145380.0,124477.0,8491.0,23064.0,9408.0,112167.0,3970.0,2145.0,4098.0,48689.0,15852.0,51418.0,3722.0,18685.0,18148.0,3762.0,9819.0
2009-01-03 12:00:00,17690.0,35839.0,6214.0,16140.0,20352.0,204422.0,12260.0,2482.0,15959.0,29069.0,14674.0,143484.0,121159.0,8428.0,22663.0,9058.0,110792.0,3969.0,2110.0,4109.0,47807.0,15541.0,50014.0,3540.0,18582.0,17797.0,3685.0,9625.0
2009-01-03 13:00:00,17603.0,35811.0,6357.0,16181.0,20043.0,204398.0,12292.0,2545.0,16545.0,28718.0,15112.0,143903.0,119089.0,8555.0,22343.0,8903.0,110792.0,4062.0,2097.0,4139.0,47430.0,15405.0,49637.0,3261.0,19123.0,17692.0,3690.0,9430.0
2009-01-03 14:00:00,17943.0,35923.0,6656.0,16284.0,20742.0,206720.0,12432.0,2669.0,17331.0,29669.0,15761.0,145968.0,119979.0,8700.0,22900.0,8860.0,113521.0,4256.0,2096.0,4336.0,47608.0,15673.0,50646.0,3066.0,20140.0,17875.0,3735.0,9662.0
2009-01-03 15:00:00,18759.0,37484.0,6792.0,17005.0,21740.0,216210.0,13015.0,2765.0,17983.0,31323.0,16263.0,152681.0,121465.0,9096.0,23939.0,9075.0,118786.0,4358.0,2184.0,4450.0,49742.0,16349.0,53167.0,3102.0,20722.0,18625.0,3918.0,10011.0
2009-01-03 16:00:00,19251.0,38255.0,6749.0,17391.0,22429.0,221314.0,13417.0,2717.0,18376.0,33407.0,15976.0,156609.0,127143.0,9278.0,24691.0,9534.0,122646.0,4316.0,2230.0,4437.0,51089.0,16824.0,54965.0,3245.0,20433.0,19088.0,4021.0,10343.0
2009-01-03 17:00:00,19058.0,38245.0,6697.0,17351.0,22000.0,220503.0,13478.0,2728.0,18278.0,34756.0,16025.0,157498.0,131007.0,9339.0,24321.0,9952.0,124505.0,4299.0,2225.0,4405.0,51057.0,16670.0,54161.0,3532.0,20435.0,18953.0,4002.0,10160.0
2009-01-03 18:00:00,18985.0,37688.0,6502.0,17186.0,22061.0,218417.0,13325.0,2690.0,17598.0,35252.0,15803.0,155462.0,131791.0,9217.0,24303.0,10050.0,123858.0,4191.0,2191.0,4287.0,50314.0,16592.0,54346.0,3769.0,20014.0,18812.0,3976.0,10173.0
2009-01-03 19:00:00,18541.0,36445.0,5973.0,16694.0,21686.0,212098.0,12890.0,2509.0,15884.0,34546.0,14803.0,150103.0,130492.0,8868.0,23837.0,9942.0,119641.0,3867.0,2121.0,3912.0,48734.0,16211.0,53514.0,3953.0,18513.0,18338.0,3873.0,10012.0
2009-01-03 20:00:00,17147.0,33199.0,5078.0,15270.0,20281.0,194028.0,11754.0,2178.0,12539.0,31237.0,13073.0,136313.0,126199.0,8010.0,22188.0,9619.0,108800.0,3304.0,1940.0,3264.0,44620.0,15041.0,49702.0,3889.0,15827.0,16919.0,3542.0,9424.0
2009-01-03 21:00:00,14746.0,27958.0,4279.0,12849.0,17829.0,163677.0,9529.0,1804.0,10098.0,23959.0,10988.0,112114.0,114735.0,6505.0,19383.0,8801.0,88022.0,2764.0,1653.0,2716.0,37432.0,12953.0,42623.0,3650.0,13091.0,14550.0,2968.0,8451.0
2009-01-03 22:00:00,12416.0,24037.0,4303.0,10839.0,14967.0,138336.0,7895.0,1841.0,8753.0,17774.0,11238.0,94231.0,92141.0,5407.0,16376.0,6967.0,72115.0,3214.0,1438.0,3117.0,32143.0,10957.0,35056.0,2822.0,13566.0,12401.0,2469.0,7244.0
2009-01-03 23:00:00,12796.0,22816.0,4342.0,11450.0,13717.0,126721.0,8152.0,1830.0,9126.0,17832.0,11131.0,100309.0,75569.0,5679.0,17067.0,5670.0,76239.0,3195.0,1510.0,3098.0,27362.0,11984.0,32278.0,2060.0,13529.0,13977.0,2594.0,7323.0
2009-01-04 00:00:00,12807.0,23307.0,4411.0,11564.0,13776.0,129092.0,8362.0,1845.0,9275.0,19443.0,11264.0,102660.0,75477.0,5800.0,16934.0,5392.0,78700.0,3235.0,1545.0,3128.0,28008.0,11979.0,32724.0,2221.0,13715.0,13972.0,2612.0,7268.0
2009-01-04 01:00:00,12944.0,23539.0,4623.0,11696.0,13915.0,130611.0,8459.0,1903.0,10207.0,18993.0,11516.0,103881.0,77594.0,5918.0,17050.0,5597.0,79317.0,3341.0,1555.0,3228.0,27987.0,12090.0,33084.0,2428.0,14205.0,14120.0,2644.0,7295.0
2009-01-04 02:00:00,13438.0,24879.0,5105.0,12267.0,14485.0,138182.0,9040.0,2063.0,12565.0,21490.0,12213.0,110407.0,78703.0,6288.0,17497.0,5583.0,85129.0,3579.0,1644.0,3488.0,30077.0,12510.0,34947.0,2337.0,15463.0,14592.0,2767.0,7473.0
2009-01-04 03:00:00,14594.0,27993.0,6645.0,13587.0,15892.0,156580.0,10454.0,2791.0,17389.0,28063.0,16098.0,126121.0,84458.0,7193.0,18667.0,6090.0,99355.0,4682.0,1836.0,4668.0,35330.0,13483.0,39573.0,2652.0,20445.0,15676.0,3079.0,7898.0
2009-01-04 04:00:00,19274.0,36935.0,7906.0,18031.0,21104.0,208633.0,14059.0,3474.0,19493.0,40689.0,19871.0,166858.0,98545.0,9510.0,24799.0,7387.0,132804.0,5935.0,2414.0,5889.0,47316.0,17792.0,54072.0,3590.0,25782.0,20570.0,4127.0,10484.0
2009-01-04 05:00:00,23291.0,40910.0,7314.0,21162.0,25187.0,237905.0,15785.0,3176.0,18644.0,45518.0,18255.0,187367.0,133313.0,11054.0,30451.0,10145.0,149407.0,5378.0,2624.0,5355.0,51510.0,21151.0,64186.0,5251.0,23521.0,24409.0,4991.0,12331.0
2009-01-04 06:00:00,21447.0,38709.0,7180.0,19688.0,23272.0,223349.0,14910.0,3007.0,17971.0,43269.0,17411.0,176559.0,151192.0,10334.0,27836.0,11259.0,140809.0,5143.0,2496.0,5091.0,48714.0,19582.0,59757.0,5583.0,22509.0,22623.0,4605.0,11409.0
2009-01-04 07:00:00,20695.0,38787.0,6924.0,19136.0,22633.0,220423.0,14698.0,2892.0,16954.0,40292.0,16796.0,175996.0,142699.0,10228.0,26761.0,10628.0,139066.0,4930.0,2506.0,4889.0,48446.0,18906.0,57065.0,5379.0,21645.0,21888.0,4447.0,11001.0
2009-01-04 08:00:00,19914.0,37541.0,6704.0,18448.0,21816.0,213115.0,14210.0,2780.0,16102.0,37793.0,16199.0,170154.0,139783.0,9895.0,25738.0,10377.0,133414.0,4764.0,2422.0,4710.0,46697.0,18212.0,55024.0,5005.0,20916.0,21105.0,4288.0,10592.0
2009-01-04 09:00:00,19209.0,36245.0,6502.0,17799.0,21037.0,205570.0,13685.0,2736.0,15343.0,35300.0,16032.0,164119.0,135078.0,9573.0,24766.0,9958.0,127947.0,4636.0,2336.0,4609.0,44666.0,17549.0,52955.0,4674.0,20328.0,20357.0,4137.0,10167.0
2009-01-04 10:00:00,18820.0,35428.0,6324.0,17399.0,20594.0,200386.0,13323.0,2637.0,14897.0,33905.0,15447.0,159580.0,130076.0,9235.0,24441.0,9480.0,123817.0,4477.0,2292.0,4448.0,43761.0,17318.0,51735.0,4321.0,19690.0,20100.0,4029.0,10164.0
2009-01-04 11:00:00,18187.0,34421.0,6287.0,16865.0,19933.0,194931.0,12977.0,2592.0,14900.0,32885.0,15278.0,155468.0,126246.0,9042.0,23520.0,9227.0,120532.0,4446.0,2220.0,4388.0,42311.0,16697.0,50221.0,4173.0,19472.0,19385.0,3911.0,9742.0
2009-01-04 12:00:00,17999.0,34100.0,6318.0,16650.0,19716.0,192692.0,12814.0,2575.0,15106.0,32173.0,15148.0,154492.0,123224.0,9004.0,23296.0,8952.0,120224.0,4412.0,2199.0,4358.0,41947.0,16522.0,49047.0,3989.0,19370.0,19203.0,3853.0,9645.0
2009-01-04 13:00:00,17962.0,34444.0,6514.0,16689.0,19741.0,194555.0,12980.0,2652.0,15598.0,32777.0,15630.0,156698.0,121669.0,9141.0,23194.0,8888.0,122164.0,4592.0,2215.0,4508.0,42676.0,16474.0,49107.0,3840.0,20037.0,19141.0,3861.0,9614.0
2009-01-04 14:00:00,18535.0,35162.0,6822.0,17124.0,20311.0,198714.0,13219.0,2791.0,16247.0,33360.0,16379.0,160268.0,123417.0,9367.0,24002.0,9077.0,125472.0,4843.0,2264.0,4754.0,43619.0,16976.0,50013.0,3919.0,21145.0,19718.0,3961.0,9923.0
2009-01-04 15:00:00,19425.0,36505.0,6985.0,17902.0,21266.0,207082.0,13747.0,2894.0,16853.0,35357.0,16917.0,166644.0,125652.0,9788.0,25169.0,9282.0,130781.0,4992.0,2343.0,4917.0,44958.0,17728.0,52477.0,3916.0,21802.0,20574.0,4161.0,10323.0
2009-01-04 16:00:00,20013.0,37400.0,6944.0,18424.0,21892.0,212852.0,14172.0,2852.0,17362.0,37472.0,16678.0,171094.0,130860.0,10020.0,25981.0,9618.0,134933.0,4915.0,2402.0,4843.0,46831.0,18279.0,54318.0,4173.0,21517.0,21192.0,4288.0,10662.0
2009-01-04 17:00:00,19792.0,37279.0,6891.0,18293.0,21686.0,212416.0,14201.0,2864.0,17564.0,38563.0,16744.0,171386.0,135031.0,10059.0,25605.0,10084.0,136143.0,4928.0,2389.0,4861.0,46996.0,18074.0,53972.0,4411.0,21539.0,20958.0,4254.0,10521.0
