,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,GB,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK
2011-01-01 23:00:00,11234.0,19686.0,4093.0,10877.0,12053.0,106368.0,8130.0,1854.0,8697.0,16517.0,11385.0,75049.0,49827.0,4805.0,14454.0,3514.0,60904.0,2494.0,1291.0,2365.0,24491.0,10461.0,28791.0,1614.0,10728.0,13050.0,2316.0,5493.0
2011-01-02 00:00:00,11420.0,20200.0,4158.0,11118.0,12327.0,109069.0,8341.0,1869.0,8704.0,18079.0,11516.0,77933.0,54766.0,4938.0,14561.0,4329.0,63684.0,2540.0,1323.0,2394.0,25081.0,10689.0,29587.0,1726.0,10870.0,13268.0,2362.0,5548.0
2011-01-02 01:00:00,11540.0,20177.0,4388.0,11240.0,12459.0,110046.0,8429.0,1930.0,9592.0,17685.0,11768.0,78039.0,56751.0,5034.0,14676.0,4487.0,63684.0,2712.0,1317.0,2545.0,24951.0,10777.0,29935.0,1877.0,11345.0,13401.0,2395.0,5568.0
2011-01-02 02:00:00,12166.0,21878.0,4925.0,11916.0,13207.0,117711.0,9018.0,2091.0,11755.0,20111.0,12469.0,84838.0,57176.0,5382.0,15307.0,4474.0,69190.0,3110.0,1433.0,2914.0,27070.0,11449.0,32042.0,1829.0,12542.0,14110.0,2543.0,5813.0
2011-01-02 03:00:00,13671.0,26200.0,6496.0,13531.0,15015.0,136776.0,10475.0,2817.0,16144.0,26458.0,16430.0,101869.0,62415.0,6237.0,16854.0,4868.0,82882.0,4127.0,1721.0,3940.0,32593.0,13064.0,37274.0,2093.0,16764.0,15768.0,2916.0,6404.0
2011-01-02 04:00:00,18260.0,35189.0,7636.0,18093.0,20079.0,184611.0,14135.0,3508.0,18212.0,38394.0,20273.0,138646.0,75567.0,8295.0,22476.0,5906.0,112510.0,4661.0,2283.0,4504.0,43791.0,17486.0,51247.0,2895.0,20747.0,20913.0,3944.0,8596.0
2011-01-02 05:00:00,20880.0,38363.0,7100.0,20329.0,22457.0,206719.0,15882.0,3202.0,17200.0,42884.0,18626.0,154229.0,105028.0,9499.0,26223.0,8151.0,125775.0,4401.0,2439.0,4238.0,47446.0,19548.0,58193.0,4320.0,18994.0,23649.0,4576.0,9754.0
2011-01-02 06:00:00,19592.0,36237.0,6953.0,19199.0,21229.0,195220.0,14993.0,3041.0,16725.0,40870.0,17786.0,145611.0,118374.0,8928.0,24401.0,9096.0,118776.0,4338.0,2309.0,4138.0,44771.0,18453.0,55026.0,4624.0,18224.0,22255.0,4285.0,9154.0
2011-01-02 07:00:00,19247.0,35935.0,6709.0,18970.0,21060.0,192501.0,14775.0,2923.0,15808.0,37963.0,17155.0,143082.0,111952.0,8833.0,23841.0,8570.0,116209.0,4202.0,2298.0,4004.0,44451.0,18227.0,53290.0,4481.0,17535.0,21994.0,4180.0,8979.0
2011-01-02 08:00:00,18602.0,34570.0,6487.0,18357.0,20391.0,185991.0,14278.0,2811.0,14998.0,35437.0,16543.0,137205.0,108321.0,8540.0,23003.0,8379.0,110813.0,4064.0,2209.0,3860.0,42774.0,17610.0,51574.0,4104.0,16925.0,21262.0,4044.0,8666.0
2011-01-02 09:00:00,17939.0,32988.0,6289.0,17708.0,19670.0,178802.0,13737.0,2761.0,14393.0,33036.0,16373.0,130900.0,104090.0,8251.0,22156.0,8043.0,105567.0,3939.0,2105.0,3763.0,40740.0,16951.0,49644.0,3821.0,16444.0,20513.0,3899.0,8329.0
2011-01-02 10:00:00,17538.0,32213.0,6125.0,17291.0,19210.0,174296.0,13374.0,2663.0,14054.0,31602.0,15770.0,127034.0,99429.0,7959.0,21770.0,7654.0,101961.0,3853.0,2060.0,3665.0,39877.0,16576.0,48426.0,3531.0,15954.0,20088.0,3791.0,8237.0
2011-01-02 11:00:00,17031.0,31167.0,6074.0,16819.0,18689.0,169547.0,13023.0,2621.0,14158.0,30641.0,15606.0,123476.0,96561.0,7804.0,21053.0,7452.0,99183.0,3798.0,1988.0,3596.0,38510.0,16091.0,47201.0,3405.0,15732.0,19489.0,3698.0,7943.0
2011-01-02 12:00:00,16791.0,31042.0,6118.0,16568.0,18423.0,167496.0,12870.0,2606.0,14482.0,30042.0,15478.0,123322.0,93960.0,7757.0,20796.0,7232.0,98930.0,3845.0,1978.0,3625.0,38269.0,15885.0,45984.0,3254.0,15708.0,19258.0,3635.0,7829.0
2011-01-02 13:00:00,16898.0,31735.0,6284.0,16716.0,18603.0,169806.0,13048.0,2688.0,15011.0,30589.0,15981.0,125973.0,93122.0,7892.0,20846.0,7183.0,100786.0,3912.0,2024.0,3682.0,39159.0,16042.0,46355.0,3103.0,16180.0,19378.0,3670.0,7845.0
2011-01-02 14:00:00,17252.0,32525.0,6573.0,17014.0,18927.0,173013.0,13295.0,2830.0,15709.0,31227.0,16747.0,129279.0,94823.0,8067.0,21384.0,7338.0,103579.0,4080.0,2075.0,3845.0,40090.0,16361.0,46813.0,3152.0,17051.0,19801.0,3734.0,8023.0
2011-01-02 15:00:00,17990.0,33459.0,6748.0,17712.0,19694.0,179695.0,13820.0,2931.0,16398.0,33122.0,17293.0,134086.0,96802.0,8424.0,22321.0,7503.0,108217.0,4178.0,2126.0,3959.0,41179.0,16994.0,48905.0,3135.0,17585.0,20605.0,3906.0,8340.0
2011-01-02 16:00:00,18499.0,35015.0,6728.0,18199.0,20223.0,185748.0,14271.0,2889.0,16779.0,35090.0,17045.0,139919.0,100385.0,8634.0,22989.0,7782.0,112409.0,4186.0,2230.0,3951.0,43216.0,17525.0,50523.0,3337.0,17403.0,21165.0,4022.0,8606.0
2011-01-02 17:00:00,18411.0,35328.0,6676.0,18150.0,20175.0,186206.0,14312.0,2899.0,16787.0,36275.0,17107.0,141641.0,105071.0,8693.0,22788.0,8158.0,114068.0,4135.0,2250.0,3913.0,43578.0,17498.0,50482.0,3536.0,17391.0,21058.0,4017.0,8525.0
2011-01-02 18:00:00,18228.0,34842.0,6487.0,17920.0,19894.0,183930.0,14140.0,2858.0,16230.0,37055.0,16854.0,140397.0,106273.0,8593.0,22635.0,8249.0,113727.0,4003.0,2215.0,3809.0,42936.0,17282.0,50042.0,3658.0,17036.0,20815.0,3982.0,8451.0
2011-01-02 19:00:00,17748.0,33949.0,5972.0,17407.0,19306.0,178696.0,13726.0,2692.0,14576.0,36500.0,16005.0,136381.0,105568.0,8288.0,22130.0,8176.0,110503.0,3655.0,2164.0,3495.0,41942.0,16811.0,48803.0,3791.0,15823.0,20248.0,3874.0,8274.0
2011-01-02 20:00:00,16397.0,31040.0,4982.0,16001.0,17717.0,163379.0,12534.0,2304.0,11345.0,32867.0,13880.0,123759.0,102731.0,7503.0,20641.0,7972.0,100229.0,3014.0,1988.0,2892.0,38403.0,15478.0,44688.0,3802.0,13349.0,18739.0,3545.0,7745.0
2011-01-02 21:00:00,13753.0,24912.0,4186.0,13331.0,14749.0,133420.0,10219.0,1950.0,8999.0,25472.0,12013.0,98192.0,93308.0,6075.0,17543.0,7235.0,80420.0,2520.0,1609.0,2411.0,30903.0,12862.0,36647.0,3463.0,11135.0,15792.0,2917.0,6611.0
2011-01-02 22:00:00,11634.0,21249.0,3735.0,11250.0,12450.0,111928.0,8549.0,1888.0,7203.0,18890.0,11654.0,81269.0,73181.0,5028.0,14985.0,5722.0,65416.0,2499.0,1393.0,2377.0,26515.0,10894.0,30214.0,2745.0,9704.0,13463.0,2423.0,5691.0
2011-01-02 23:00:00,11593.0,20373.0,3835.0,12397.0,11934.0,110132.0,9075.0,1889.0,7547.0,20214.0,11651.0,83777.0,59887.0,4786.0,13757.0,4727.0,63268.0,2564.0,1451.0,2426.0,25737.0,11879.0,29385.0,2003.0,9910.0,14483.0,2440.0,5462.0
2011-01-03 00:00:00,11784.0,20970.0,3932.0,12504.0,12233.0,113118.0,9299.0,1916.0,7795.0,21483.0,11800.0,86448.0,60939.0,4916.0,14023.0,5092.0,65583.0,2626.0,1486.0,2476.0,26475.0,12004.0,30239.0,2058.0,10128.0,14562.0,2465.0,5545.0
2011-01-03 01:00:00,12026.0,21529.0,4180.0,12734.0,12519.0,115837.0,9520.0,2013.0,8649.0,22025.0,12405.0,88705.0,63217.0,5043.0,14321.0,5256.0,67298.0,2787.0,1520.0,2627.0,27183.0,12232.0,30878.0,2182.0,10734.0,14819.0,2510.0,5652.0
2011-01-03 02:00:00,12731.0,23292.0,4757.0,13430.0,13308.0,123765.0,10120.0,2181.0,10658.0,24702.0,13154.0,95654.0,64777.0,5377.0,15191.0,5391.0,73033.0,3171.0,1615.0,2966.0,29507.0,12922.0,32913.0,2263.0,12220.0,15615.0,2647.0,6000.0
2011-01-03 03:00:00,14101.0,26421.0,6244.0,14644.0,14965.0,140499.0,11425.0,2863.0,14965.0,30890.0,16723.0,109584.0,70147.0,6180.0,16848.0,5843.0,84956.0,4172.0,1773.0,3933.0,33476.0,14081.0,37935.0,2574.0,16275.0,16807.0,2945.0,6547.0
2011-01-03 04:00:00,18310.0,34816.0,7351.0,18905.0,19453.0,185410.0,14930.0,3724.0,17822.0,42867.0,21492.0,145413.0,82082.0,8169.0,21796.0,6739.0,111876.0,4939.0,2230.0,4768.0,44087.0,18092.0,51387.0,3227.0,19669.0,21430.0,3903.0,8392.0
2011-01-03 05:00:00,22328.0,41043.0,7027.0,23689.0,22983.0,219530.0,17704.0,3452.0,17225.0,51506.0,20213.0,171620.0,113951.0,9652.0,26260.0,9139.0,132586.0,4717.0,2618.0,4544.0,52017.0,22436.0,61377.0,4402.0,18605.0,27009.0,4913.0,10217.0
2011-01-03 06:00:00,21305.0,39955.0,6961.0,22346.0,22250.0,211894.0,17030.0,3314.0,16451.0,50034.0,19608.0,165570.0,135611.0,9149.0,25288.0,10843.0,127914.0,4652.0,2577.0,4440.0,50792.0,21303.0,59017.0,5456.0,18178.0,25470.0,4588.0,9889.0
2011-01-03 07:00:00,20970.0,39607.0,6758.0,21857.0,22139.0,209471.0,16887.0,3171.0,15419.0,47494.0,18709.0,163752.0,130298.0,9052.0,25042.0,10475.0,126088.0,4518.0,2606.0,4300.0,50314.0,20944.0,57326.0,5411.0,17621.0,24976.0,4446.0,9783.0
2011-01-03 08:00:00,20271.0,38153.0,6504.0,21030.0,21520.0,203022.0,16400.0,3038.0,14524.0,44355.0,17910.0,157609.0,126024.0,8759.0,24255.0,10266.0,120233.0,4345.0,2533.0,4120.0,48430.0,20172.0,55688.0,5112.0,16939.0,23977.0,4281.0,9448.0
2011-01-03 09:00:00,19420.0,36518.0,6227.0,20157.0,20604.0,194479.0,15729.0,2934.0,13638.0,41564.0,17326.0,150955.0,121213.0,8437.0,23202.0,9881.0,114529.0,4162.0,2418.0,3957.0,46321.0,19317.0,53252.0,4771.0,16258.0,22974.0,4110.0,9006.0
2011-01-03 10:00:00,18644.0,34891.0,6110.0,19391.0,19729.0,186258.0,15066.0,2835.0,13236.0,39183.0,16707.0,144264.0,115978.0,8076.0,22257.0,9454.0,108816.0,4084.0,2309.0,3867.0,44243.0,18578.0,51142.0,4389.0,15924.0,22127.0,3952.0,8662.0
2011-01-03 11:00:00,18182.0,33795.0,6038.0,18829.0,19336.0,182050.0,14762.0,2782.0,13309.0,38233.0,16496.0,140580.0,111220.0,7931.0,21730.0,9053.0,106328.0,4017.0,2259.0,3788.0,42737.0,18049.0,50109.0,4095.0,15622.0,21435.0,3845.0,8421.0
2011-01-03 12:00:00,17902.0,33886.0,6098.0,18563.0,19041.0,179946.0,14552.0,2756.0,13373.0,37714.0,16355.0,140739.0,108114.0,7879.0,21402.0,8782.0,106257.0,4049.0,2238.0,3796.0,42856.0,17812.0,48736.0,3947.0,15713.0,21187.0,3782.0,8286.0
2011-01-03 13:00:00,17895.0,34091.0,6169.0,18488.0,19116.0,180967.0,14637.0,2832.0,13870.0,37944.0,16854.0,142030.0,107540.0,7986.0,21401.0,8784.0,107180.0,4088.0,2236.0,3829.0,43075.0,17747.0,48898.0,3838.0,15891.0,21064.0,3776.0,8245.0
2011-01-03 14:00:00,18128.0,34678.0,6415.0,18872.0,19204.0,182565.0,14750.0,2964.0,14425.0,38934.0,17552.0,144803.0,108425.0,8132.0,21590.0,8852.0,109768.0,4252.0,2245.0,3990.0,43789.0,18081.0,48871.0,3803.0,16598.0,21579.0,3855.0,8320.0
2011-01-03 15:00:00,18847.0,35865.0,6558.0,19654.0,19921.0,189520.0,15324.0,3064.0,15006.0,40840.0,18026.0,150322.0,110272.0,8484.0,22398.0,9009.0,114324.0,4349.0,2314.0,4103.0,45261.0,18788.0,50888.0,3842.0,17036.0,22437.0,4038.0,8603.0
2011-01-03 16:00:00,19351.0,36912.0,6589.0,20209.0,20411.0,194636.0,15698.0,3008.0,15556.0,42738.0,17648.0,154645.0,114608.0,8680.0,22990.0,9348.0,117754.0,4364.0,2367.0,4095.0,46624.0,19304.0,52463.0,4015.0,17036.0,23053.0,4160.0,8850.0
2011-01-03 17:00:00,19259.0,37054.0,6500.0,19988.0,20454.0,195265.0,15734.0,3000.0,15829.0,44072.0,17544.0,155807.0,118710.0,8744.0,22925.0,9659.0,119528.0,4309.0,2368.0,4053.0,46755.0,19118.0,52574.0,4212.0,16868.0,22737.0,4125.0,8785.0
2011-01-03 18:00:00,19028.0,36478.0,6227.0,19804.0,20123.0,192497.0,15501.0,2920.0,15241.0,44551.0,17120.0,153849.0,119581.0,8642.0,22594.0,9712.0,118749.0,4135.0,2318.0,3903.0,45993.0,18908.0,52041.0,4362.0,16265.0,22519.0,4099.0,8657.0
2011-01-03 19:00:00,18283.0,34819.0,5647.0,19104.0,19227.0,184260.0,14837.0,2723.0,13809.0,43204.0,16140.0,147105.0,118723.0,8287.0,21639.0,9598.0,113784.0,3754.0,2198.0,3569.0,43912.0,18193.0,50148.0,4465.0,14796.0,21720.0,3971.0,8289.0
2011-01-03 20:00:00,16820.0,31849.0,4646.0,17704.0,17547.0,167878.0,13514.0,2382.0,10526.0,38970.0,14267.0,133670.0,114215.0,7482.0,19891.0,9197.0,103227.0,3108.0,2021.0,2985.0,40260.0,16862.0,45601.0,4377.0,12261.0,20239.0,3653.0,7693.0
2011-01-03 21:00:00,14300.0,25535.0,3886.0,15311.0,14629.0,137575.0,11206.0,1974.0,7980.0,29667.0,12121.0,106774.0,103530.0,6063.0,16858.0,8370.0,82378.0,2599.0,1717.0,2485.0,32225.0,14582.0,37506.0,4029.0,10145.0,17736.0,3088.0,6655.0
2011-01-03 22:00:00,12047.0,21399.0,3855.0,12880.0,12387.0,115192.0,9436.0,1934.0,8290.0,22654.0,12337.0,88429.0,81100.0,5011.0,14283.0,6601.0,67285.0,2526.0,1490.0,2396.0,27044.0,12328.0,30971.0,3088.0,10016.0,15012.0,2552.0,5676.0
2011-01-03 23:00:00,12857.0,21377.0,3957.0,13062.0,13002.0,117361.0,8627.0,1935.0,8714.0,21738.0,12353.0,89637.0,65485.0,5085.0,14340.0,5419.0,70540.0,2590.0,1544.0,2442.0,26383.0,12047.0,31209.0,2316.0,10178.0,14651.0,2598.0,5824.0
2011-01-04 00:00:00,12962.0,22135.0,4057.0,13108.0,13296.0,120218.0,8848.0,1960.0,8934.0,23009.0,12532.0,92560.0,60239.0,5215.0,14533.0,4868.0,72939.0,2653.0,1581.0,2491.0,27429.0,12170.0,32041.0,1824.0,10385.0,14771.0,2622.0,5878.0
2011-01-04 01:00:00,13182.0,22683.0,4313.0,13316.0,13599.0,122930.0,9059.0,2059.0,9815.0,23553.0,13136.0,94883.0,62856.0,5350.0,14812.0,5064.0,74781.0,2818.0,1618.0,2643.0,28103.0,12385.0,32709.0,1907.0,10978.0,15030.0,2668.0,5975.0
2011-01-04 02:00:00,13899.0,24333.0,4895.0,14014.0,14457.0,130875.0,9647.0,2222.0,11773.0,26321.0,13867.0,101668.0,64334.0,5689.0,15689.0,5186.0,80589.0,3196.0,1721.0,2965.0,30253.0,13089.0,34862.0,1979.0,12352.0,15852.0,2812.0,6336.0
2011-01-04 03:00:00,15058.0,27421.0,6443.0,15063.0,16116.0,146797.0,10873.0,2920.0,15916.0,32791.0,17583.0,115530.0,69325.0,6497.0,17134.0,5591.0,92561.0,4216.0,1875.0,3943.0,34274.0,14182.0,39862.0,2240.0,16447.0,17045.0,3112.0,6793.0
2011-01-04 04:00:00,19446.0,35934.0,7599.0,19420.0,21017.0,193159.0,14299.0,3810.0,18764.0,45342.0,22727.0,152191.0,81066.0,8586.0,22176.0,6449.0,121814.0,5000.0,2376.0,4804.0,45082.0,18314.0,54041.0,2834.0,20244.0,21770.0,4114.0,8705.0
2011-01-04 05:00:00,24405.0,42370.0,7262.0,24851.0,25022.0,231278.0,16936.0,3529.0,18058.0,54475.0,21204.0,179727.0,112443.0,10152.0,27243.0,8735.0,144359.0,4771.0,2796.0,4568.0,53188.0,22925.0,64928.0,3923.0,19009.0,27218.0,5187.0,10820.0
2011-01-04 06:00:00,23029.0,41513.0,7236.0,23237.0,24137.0,222395.0,16305.0,3402.0,17680.0,52947.0,20673.0,173794.0,133894.0,9621.0,26001.0,10367.0,139313.0,4740.0,2748.0,4492.0,52416.0,21699.0,62265.0,4906.0,18601.0,25778.0,4841.0,10366.0
2011-01-04 07:00:00,22646.0,41226.0,6974.0,22743.0,24184.0,220936.0,16284.0,3233.0,16620.0,50793.0,19591.0,172885.0,129268.0,9569.0,25836.0,10079.0,138354.0,4566.0,2810.0,4308.0,51666.0,21353.0,60978.0,4864.0,17871.0,25507.0,4718.0,10287.0
2011-01-04 08:00:00,21585.0,39607.0,6712.0,21630.0,23197.0,212057.0,15657.0,3102.0,15756.0,47194.0,18784.0,165861.0,124890.0,9241.0,24659.0,9852.0,131778.0,4393.0,2684.0,4131.0,49697.0,20341.0,58589.0,4641.0,17191.0,24280.0,4517.0,9766.0
2011-01-04 09:00:00,20712.0,37794.0,6445.0,20763.0,22228.0,203168.0,15017.0,2990.0,14976.0,44155.0,18148.0,158721.0,120091.0,8913.0,23619.0,9471.0,125721.0,4222.0,2563.0,3980.0,47314.0,19493.0,56071.0,4288.0,16536.0,23288.0,4342.0,9329.0
2011-01-04 10:00:00,19950.0,36155.0,6309.0,19997.0,21397.0,195320.0,14443.0,2890.0,14642.0,41877.0,17482.0,152025.0,114620.0,8551.0,22760.0,9028.0,120086.0,4130.0,2466.0,3878.0,45168.0,18766.0,54074.0,3914.0,16132.0,22435.0,4177.0,9013.0
2011-01-04 11:00:00,19337.0,35144.0,6224.0,19354.0,20866.0,190385.0,14108.0,2830.0,14801.0,40766.0,17241.0,148324.0,109883.0,8386.0,22102.0,8642.0,117153.0,4055.0,2398.0,3790.0,43823.0,18176.0,52765.0,3676.0,15809.0,21729.0,4062.0,8716.0
2011-01-04 12:00:00,19020.0,35036.0,6308.0,19043.0,20496.0,187581.0,13882.0,2816.0,15030.0,40420.0,17170.0,147821.0,107067.0,8319.0,21721.0,8410.0,117072.0,4104.0,2366.0,3817.0,43753.0,17920.0,51232.0,3515.0,15914.0,21418.0,3986.0,8551.0
2011-01-04 13:00:00,19049.0,35357.0,6405.0,19029.0,20710.0,189385.0,14051.0,2904.0,15579.0,40794.0,17750.0,149663.0,106229.0,8451.0,21837.0,8389.0,118532.0,4160.0,2390.0,3872.0,44075.0,17953.0,51653.0,3448.0,16208.0,21463.0,3996.0,8574.0
2011-01-04 14:00:00,19544.0,36010.0,6644.0,19607.0,20971.0,192298.0,14229.0,3032.0,16243.0,41793.0,18442.0,152699.0,107167.0,8614.0,22271.0,8469.0,121433.0,4313.0,2421.0,4022.0,44884.0,18432.0,51973.0,3423.0,16915.0,22038.0,4091.0,8765.0
2011-01-04 15:00:00,20289.0,37303.0,6764.0,20386.0,21673.0,199312.0,14738.0,3123.0,16801.0,43668.0,18893.0,158437.0,109071.0,8971.0,23041.0,8631.0,126153.0,4395.0,2481.0,4118.0,46586.0,19115.0,53921.0,3434.0,17326.0,22819.0,4275.0,9029.0
2011-01-04 16:00:00,20758.0,37936.0,6770.0,20889.0,22076.0,203352.0,15018.0,3053.0,17108.0,45658.0,18385.0,161611.0,113574.0,9142.0,23531.0,8985.0,129095.0,4392.0,2515.0,4086.0,47357.0,19548.0,55309.0,3596.0,17207.0,23302.0,4386.0,9229.0
2011-01-04 17:00:00,20419.0,37811.0,6686.0,20472.0,21950.0,202351.0,14979.0,3060.0,17096.0,46512.0,18310.0,161773.0,116806.0,9172.0,23218.0,9199.0,129723.0,4342.0,2492.0,4055.0,47156.0,19222.0,55076.0,3758.0,17101.0,22895.0,4331.0,9048.0
