,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,GB,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK
2008-01-02 03:00:00,15701.0,24191.0,6418.0,14266.0,15510.0,158876.0,9755.0,2553.0,20192.0,33219.0,13064.0,103968.0,53021.0,6740.0,17235.0,3796.0,100988.0,4517.0,1656.0,4373.0,35066.0,11472.0,39463.0,3013.0,18949.0,12034.0,2637.0,7546.0
2008-01-02 04:00:00,20203.0,32106.0,7845.0,18470.0,20217.0,207914.0,13313.0,3048.0,23803.0,45980.0,15744.0,138476.0,67030.0,8865.0,22563.0,4677.0,132862.0,5338.0,2096.0,5195.0,46057.0,14926.0,53625.0,3759.0,23604.0,15918.0,3479.0,9696.0
2008-01-02 05:00:00,24759.0,37861.0,7384.0,22802.0,23915.0,247604.0,15798.0,2945.0,22930.0,55183.0,15172.0,163606.0,93372.0,10446.0,26760.0,6218.0,157271.0,5111.0,2463.0,4999.0,54452.0,17861.0,64265.0,5110.0,22020.0,18848.0,4204.0,11554.0
2008-01-02 06:00:00,23676.0,36962.0,7335.0,21701.0,23138.0,238659.0,15321.0,2913.0,22575.0,53583.0,14916.0,158372.0,112173.0,9909.0,25928.0,7462.0,151821.0,5097.0,2437.0,4964.0,53516.0,17340.0,61623.0,6309.0,21526.0,18451.0,4008.0,11364.0
2008-01-02 07:00:00,23534.0,36468.0,7037.0,21487.0,23246.0,238155.0,14917.0,2796.0,21289.0,51556.0,14295.0,156474.0,108575.0,9888.0,25982.0,7310.0,150845.0,4907.0,2496.0,4771.0,52999.0,17285.0,60262.0,6265.0,20668.0,18174.0,3967.0,11478.0
2008-01-02 08:00:00,22458.0,35039.0,6787.0,20495.0,22311.0,228565.0,14338.0,2673.0,20229.0,48609.0,13669.0,149894.0,103520.0,9551.0,24922.0,7182.0,144000.0,4723.0,2378.0,4576.0,50864.0,16523.0,57949.0,6021.0,19907.0,17435.0,3808.0,10929.0
2008-01-02 09:00:00,21534.0,33459.0,6510.0,19649.0,21391.0,219147.0,13686.0,2579.0,19244.0,45826.0,13148.0,143254.0,95719.0,9219.0,23869.0,6621.0,137618.0,4538.0,2269.0,4406.0,48483.0,15803.0,55507.0,5557.0,19129.0,16637.0,3657.0,10419.0
2008-01-02 10:00:00,20737.0,31974.0,6353.0,18924.0,20587.0,210587.0,13105.0,2517.0,18820.0,43658.0,12795.0,137032.0,89517.0,8841.0,22985.0,6167.0,131468.0,4442.0,2185.0,4306.0,46389.0,15203.0,53493.0,5102.0,18657.0,15922.0,3519.0,10046.0
2008-01-02 11:00:00,20146.0,31117.0,6283.0,18383.0,20105.0,205472.0,12765.0,2451.0,18961.0,42501.0,12578.0,133685.0,85053.0,8676.0,22435.0,5846.0,128293.0,4367.0,2123.0,4213.0,45078.0,14785.0,52259.0,4791.0,18331.0,15475.0,3435.0,9754.0
2008-01-02 12:00:00,19823.0,31135.0,6332.0,18054.0,19760.0,202801.0,12701.0,2474.0,19251.0,42063.0,12659.0,133632.0,83060.0,8625.0,22004.0,5699.0,128308.0,4424.0,2093.0,4259.0,44777.0,14528.0,50800.0,4600.0,18429.0,15336.0,3367.0,9561.0
2008-01-02 13:00:00,19921.0,31401.0,6491.0,18131.0,19990.0,204905.0,12803.0,2489.0,19891.0,42402.0,12845.0,135135.0,81953.0,8769.0,22244.0,5686.0,129835.0,4484.0,2111.0,4300.0,45081.0,14623.0,51258.0,4523.0,18848.0,15427.0,3398.0,9623.0
2008-01-02 14:00:00,20347.0,32060.0,6747.0,18528.0,20222.0,208152.0,13041.0,2576.0,20712.0,43228.0,13326.0,138156.0,82906.0,8944.0,22472.0,5769.0,133021.0,4643.0,2136.0,4450.0,45800.0,14838.0,51596.0,4506.0,19704.0,15678.0,3449.0,9730.0
2008-01-02 15:00:00,21032.0,33314.0,6873.0,19162.0,20879.0,215474.0,13578.0,2638.0,21346.0,45128.0,13636.0,143591.0,85026.0,9309.0,23196.0,5912.0,138120.0,4728.0,2183.0,4546.0,47473.0,15290.0,53544.0,4541.0,20188.0,16242.0,3578.0,9958.0
2008-01-02 16:00:00,21465.0,33931.0,6824.0,19586.0,21268.0,219633.0,13908.0,2625.0,21666.0,46822.0,13549.0,146782.0,88931.0,9477.0,23656.0,6185.0,141118.0,4724.0,2216.0,4531.0,48281.0,15590.0,54946.0,4733.0,20017.0,16543.0,3657.0,10147.0
2008-01-02 17:00:00,21194.0,33933.0,6762.0,19320.0,21172.0,218714.0,13938.0,2596.0,21596.0,47353.0,13415.0,147239.0,93510.0,9515.0,23532.0,6464.0,141724.0,4666.0,2191.0,4479.0,48064.0,15456.0,54794.0,4934.0,19908.0,16482.0,3636.0,10021.0
2008-01-02 18:00:00,20999.0,33466.0,6521.0,19182.0,20873.0,215930.0,13800.0,2507.0,20754.0,47454.0,13001.0,145605.0,95304.0,9392.0,23214.0,6551.0,140376.0,4485.0,2153.0,4317.0,47332.0,15276.0,54351.0,5029.0,19303.0,16270.0,3600.0,9883.0
2008-01-02 19:00:00,20294.0,32372.0,5939.0,18541.0,20056.0,207936.0,13381.0,2267.0,18650.0,46124.0,11830.0,140458.0,96214.0,9019.0,22325.0,6567.0,135115.0,4049.0,2059.0,3899.0,45839.0,14734.0,52620.0,5141.0,17589.0,15766.0,3475.0,9494.0
2008-01-02 20:00:00,18617.0,29343.0,5008.0,16998.0,18142.0,188449.0,12100.0,1869.0,14484.0,41631.0,9745.0,126924.0,93483.0,8116.0,20201.0,6370.0,122190.0,3347.0,1872.0,3219.0,41652.0,13425.0,47513.0,5035.0,14725.0,14327.0,3152.0,8657.0
2008-01-02 21:00:00,15902.0,23376.0,4235.0,14550.0,15079.0,155694.0,9539.0,1570.0,11668.0,32057.0,8170.0,100971.0,83760.0,6584.0,16779.0,5737.0,98019.0,2826.0,1591.0,2711.0,33689.0,11274.0,38890.0,4632.0,12233.0,11616.0,2625.0,7365.0
2008-01-02 22:00:00,13622.0,19458.0,4569.0,12391.0,12867.0,131829.0,7791.0,1692.0,12992.0,25274.0,8808.0,83489.0,63126.0,5491.0,14304.0,4341.0,81341.0,3202.0,1401.0,2894.0,28434.0,9642.0,32233.0,3534.0,12694.0,9752.0,2208.0,6414.0
2008-01-02 23:00:00,13308.0,20156.0,4599.0,11273.0,13044.0,132136.0,8525.0,1734.0,13548.0,20292.0,8968.0,75914.0,48462.0,5458.0,14228.0,3429.0,78251.0,3205.0,1409.0,2955.0,28511.0,9479.0,36223.0,2693.0,12748.0,10466.0,2166.0,6770.0
2008-01-03 00:00:00,13491.0,20920.0,4688.0,11498.0,13344.0,135165.0,8782.0,1769.0,13894.0,21352.0,9144.0,78879.0,59699.0,5581.0,14541.0,4475.0,80839.0,3256.0,1442.0,3018.0,29460.0,9698.0,36620.0,2390.0,12962.0,10739.0,2210.0,6846.0
2008-01-03 01:00:00,13752.0,21443.0,4914.0,11744.0,13653.0,138372.0,8991.0,1885.0,15106.0,21867.0,9703.0,80851.0,62314.0,5723.0,14861.0,4726.0,82918.0,3406.0,1475.0,3204.0,30157.0,9907.0,37213.0,2508.0,13577.0,10984.0,2257.0,6965.0
2008-01-03 02:00:00,14552.0,23030.0,5336.0,12467.0,14519.0,147102.0,9606.0,2124.0,17763.0,24202.0,10743.0,87161.0,63778.0,6071.0,15804.0,4837.0,89126.0,3663.0,1570.0,3593.0,32325.0,10536.0,39279.0,2599.0,14896.0,11699.0,2395.0,7395.0
2008-01-03 03:00:00,15863.0,26159.0,6849.0,13784.0,16192.0,164103.0,10889.0,2834.0,23617.0,29717.0,14079.0,100358.0,68823.0,6878.0,17596.0,5399.0,101854.0,4730.0,1702.0,4746.0,36251.0,11635.0,43570.0,2930.0,19596.0,12962.0,2687.0,7900.0
2008-01-03 04:00:00,20432.0,34647.0,8677.0,17928.0,21089.0,213121.0,14445.0,3404.0,27862.0,41424.0,17101.0,134026.0,80539.0,9025.0,22990.0,6595.0,133905.0,6157.0,2153.0,5732.0,47411.0,15113.0,58284.0,3668.0,25239.0,16809.0,3544.0,10048.0
2008-01-03 05:00:00,25057.0,40847.0,8053.0,21587.0,25034.0,252413.0,17107.0,3281.0,26792.0,49871.0,16391.0,158284.0,111453.0,10767.0,27486.0,8795.0,158520.0,5669.0,2532.0,5475.0,56025.0,18081.0,73857.0,4993.0,23259.0,19919.0,4281.0,12375.0
2008-01-03 06:00:00,23931.0,39883.0,7926.0,20771.0,24173.0,243415.0,16527.0,3244.0,26441.0,48476.0,16241.0,153395.0,132564.0,10164.0,26523.0,10521.0,153020.0,5512.0,2504.0,5416.0,55038.0,17538.0,69151.0,6171.0,22549.0,19417.0,4081.0,11958.0
2008-01-03 07:00:00,23799.0,39397.0,7575.0,20736.0,24271.0,244872.0,16399.0,3111.0,25025.0,46417.0,15542.0,151276.0,128064.0,10117.0,26532.0,10315.0,152091.0,5248.0,2565.0,5196.0,54773.0,17529.0,66801.0,6130.0,21564.0,19499.0,4041.0,11944.0
2008-01-03 08:00:00,22718.0,37874.0,7308.0,19842.0,23290.0,235152.0,15765.0,2974.0,23832.0,43566.0,14881.0,144823.0,123899.0,9762.0,25431.0,10082.0,145217.0,5056.0,2444.0,4984.0,52562.0,16758.0,63809.0,5886.0,20776.0,18662.0,3879.0,11328.0
2008-01-03 09:00:00,21775.0,36161.0,7008.0,19005.0,22319.0,225568.0,15095.0,2868.0,22717.0,40902.0,14343.0,138212.0,118996.0,9421.0,24349.0,9352.0,138726.0,4855.0,2331.0,4798.0,50096.0,16024.0,61194.0,5431.0,19954.0,17839.0,3725.0,10810.0
2008-01-03 10:00:00,20971.0,34581.0,6809.0,18300.0,21483.0,217002.0,14498.0,2795.0,22221.0,38885.0,13951.0,132152.0,113505.0,9033.0,23450.0,8747.0,132535.0,4700.0,2244.0,4678.0,48006.0,15425.0,58969.0,4980.0,19381.0,17157.0,3585.0,10442.0
2008-01-03 11:00:00,20363.0,33636.0,6742.0,17811.0,20959.0,211850.0,14144.0,2725.0,22314.0,37794.0,13670.0,128831.0,108770.0,8851.0,22854.0,8299.0,129262.0,4639.0,2178.0,4580.0,46630.0,14994.0,57237.0,4676.0,19077.0,16691.0,3497.0,10094.0
2008-01-03 12:00:00,20038.0,33592.0,6753.0,17484.0,20601.0,208596.0,13969.0,2747.0,22663.0,37376.0,13759.0,128916.0,105986.0,8800.0,22425.0,8076.0,129232.0,4621.0,2148.0,4618.0,46228.0,14723.0,55788.0,4482.0,19056.0,16423.0,3429.0,9909.0
2008-01-03 13:00:00,20141.0,33910.0,6974.0,17622.0,20830.0,211109.0,14123.0,2769.0,23351.0,37635.0,13968.0,130424.0,105241.0,8929.0,22645.0,8035.0,130800.0,4789.0,2166.0,4682.0,46603.0,14827.0,55789.0,4411.0,19639.0,16563.0,3461.0,9942.0
2008-01-03 14:00:00,20563.0,34587.0,7278.0,17886.0,21087.0,213905.0,14329.0,2867.0,24305.0,38379.0,14464.0,133410.0,106190.0,9128.0,22920.0,8126.0,133964.0,5009.0,2191.0,4854.0,47291.0,15035.0,56947.0,4389.0,20610.0,16777.0,3510.0,10148.0
2008-01-03 15:00:00,21268.0,35882.0,7432.0,18476.0,21791.0,221149.0,14854.0,2934.0,25004.0,40088.0,14783.0,138676.0,108138.0,9514.0,23691.0,8307.0,139080.0,5135.0,2242.0,4961.0,48914.0,15492.0,59404.0,4422.0,21162.0,17279.0,3644.0,10417.0
2008-01-03 16:00:00,21699.0,36558.0,7327.0,18839.0,22184.0,224946.0,15155.0,2915.0,25304.0,41731.0,14638.0,141928.0,112623.0,9690.0,24153.0,8663.0,142083.0,5033.0,2273.0,4929.0,49749.0,15784.0,61132.0,4612.0,20839.0,17579.0,3723.0,10629.0
2008-01-03 17:00:00,21420.0,36519.0,7293.0,18673.0,22070.0,223981.0,15131.0,2886.0,25166.0,42347.0,14500.0,142425.0,115843.0,9705.0,23989.0,9023.0,142664.0,5033.0,2248.0,4883.0,49458.0,15642.0,60242.0,4810.0,20810.0,17453.0,3701.0,10421.0
2008-01-03 18:00:00,21229.0,36015.0,7064.0,18470.0,21771.0,220815.0,14943.0,2789.0,24188.0,42631.0,14020.0,140929.0,116280.0,9591.0,23692.0,9125.0,141333.0,4899.0,2208.0,4715.0,48697.0,15459.0,60190.0,4906.0,20268.0,17213.0,3665.0,10339.0
2008-01-03 19:00:00,20508.0,34822.0,6487.0,17798.0,20932.0,212124.0,14408.0,2527.0,21737.0,41480.0,12792.0,136021.0,115451.0,9223.0,22812.0,9140.0,136037.0,4530.0,2113.0,4279.0,47072.0,14897.0,58644.0,5021.0,18622.0,16559.0,3539.0,9979.0
2008-01-03 20:00:00,18795.0,31570.0,5566.0,16198.0,18958.0,191982.0,13028.0,2095.0,17033.0,37457.0,10764.0,122904.0,111970.0,8324.0,20694.0,8876.0,123048.0,3934.0,1923.0,3568.0,42776.0,13568.0,53772.0,4919.0,15849.0,15042.0,3210.0,9208.0
2008-01-03 21:00:00,16055.0,25263.0,4696.0,13649.0,15784.0,159645.0,10601.0,1765.0,13846.0,28667.0,9136.0,97340.0,101070.0,6795.0,17272.0,8000.0,98823.0,3302.0,1632.0,3006.0,34861.0,11423.0,45637.0,4527.0,13158.0,12571.0,2672.0,8053.0
2008-01-03 22:00:00,13733.0,21113.0,5143.0,11649.0,13472.0,136314.0,8894.0,2054.0,13872.0,22291.0,9635.0,80226.0,79153.0,5668.0,14722.0,6126.0,82064.0,3664.0,1438.0,3469.0,29620.0,9790.0,37871.0,3453.0,13807.0,10797.0,2249.0,6987.0
2008-01-03 23:00:00,12860.0,17745.0,5098.0,10260.0,13535.0,128542.0,9067.0,2040.0,14353.0,19833.0,9651.0,63471.0,63950.0,5491.0,15266.0,4874.0,69717.0,3628.0,1312.0,3442.0,25152.0,9345.0,39304.0,2620.0,13716.0,10827.0,2122.0,7135.0
2008-01-04 00:00:00,12986.0,18452.0,5176.0,10417.0,13720.0,131146.0,9242.0,2065.0,14722.0,20922.0,9833.0,66220.0,57720.0,5590.0,15315.0,5626.0,72064.0,3682.0,1329.0,3488.0,26162.0,9491.0,39127.0,2425.0,13920.0,10990.0,2151.0,7121.0
2008-01-04 01:00:00,13303.0,18986.0,5352.0,10697.0,14081.0,134826.0,9500.0,2152.0,15851.0,21387.0,10316.0,67979.0,60211.0,5734.0,15627.0,5869.0,74015.0,3811.0,1369.0,3625.0,26914.0,9738.0,39633.0,2576.0,14438.0,11296.0,2204.0,7252.0
2008-01-04 02:00:00,14029.0,20238.0,5671.0,11327.0,14891.0,143004.0,10074.0,2305.0,18421.0,23521.0,11228.0,73461.0,61779.0,6061.0,16413.0,6031.0,79618.0,4041.0,1449.0,3869.0,28664.0,10298.0,41285.0,2629.0,15588.0,11954.0,2329.0,7608.0
2008-01-04 03:00:00,15439.0,23116.0,7247.0,12629.0,16571.0,160851.0,11347.0,3028.0,24305.0,28861.0,14666.0,86100.0,66149.0,6854.0,17882.0,6464.0,92141.0,5185.0,1575.0,5042.0,32670.0,11405.0,44803.0,2945.0,20413.0,13216.0,2615.0,8068.0
2008-01-04 04:00:00,20017.0,30786.0,9648.0,16492.0,21583.0,210686.0,14890.0,3993.0,29278.0,40145.0,18586.0,115125.0,77451.0,9000.0,23234.0,7480.0,121329.0,6854.0,1992.0,6680.0,43333.0,14864.0,59694.0,3694.0,27000.0,17092.0,3455.0,10275.0
2008-01-04 05:00:00,24594.0,36934.0,8817.0,19926.0,26187.0,252787.0,17867.0,3705.0,27960.0,49044.0,17534.0,138184.0,107494.0,10925.0,29288.0,10029.0,145951.0,6319.0,2401.0,6162.0,52339.0,18087.0,78827.0,5029.0,24726.0,20629.0,4220.0,13029.0
2008-01-04 06:00:00,23513.0,35983.0,8567.0,19189.0,25098.0,243305.0,17163.0,3572.0,27605.0,47594.0,17194.0,133774.0,129383.0,10263.0,27679.0,12115.0,140630.0,6110.0,2353.0,5946.0,51336.0,17479.0,72809.0,6404.0,23811.0,19987.0,4010.0,12468.0
2008-01-04 07:00:00,23458.0,35341.0,8180.0,19218.0,25111.0,243278.0,17152.0,3410.0,26169.0,45615.0,16462.0,131440.0,124895.0,10172.0,27323.0,11818.0,139275.0,5835.0,2409.0,5677.0,50263.0,17425.0,69694.0,6347.0,22783.0,20128.0,3970.0,12375.0
2008-01-04 08:00:00,22498.0,33944.0,7883.0,18458.0,24131.0,234037.0,16508.0,3263.0,25017.0,42808.0,15782.0,124720.0,120577.0,9796.0,26171.0,11543.0,132213.0,5614.0,2303.0,5445.0,48264.0,16703.0,66605.0,6079.0,21934.0,19299.0,3819.0,11801.0
2008-01-04 09:00:00,21596.0,32538.0,7551.0,17719.0,23184.0,224930.0,15870.0,3146.0,23867.0,40361.0,15207.0,118900.0,115780.0,9454.0,25103.0,11038.0,126237.0,5388.0,2206.0,5239.0,46190.0,16010.0,63807.0,5611.0,21052.0,18512.0,3671.0,11272.0
2008-01-04 10:00:00,20791.0,31133.0,7283.0,17064.0,22316.0,216262.0,15263.0,3026.0,23303.0,38431.0,14721.0,113514.0,110753.0,9059.0,24181.0,10543.0,120397.0,5195.0,2125.0,5044.0,44197.0,15407.0,61432.0,5184.0,20356.0,17825.0,3533.0,10885.0
2008-01-04 11:00:00,20211.0,30168.0,7238.0,16633.0,21755.0,211013.0,14905.0,2968.0,23309.0,37336.0,14433.0,110448.0,106224.0,8864.0,23427.0,10082.0,117309.0,5148.0,2064.0,4968.0,42701.0,14968.0,59242.0,4859.0,20098.0,17351.0,3447.0,10473.0
2008-01-04 12:00:00,19812.0,30061.0,7226.0,16257.0,21312.0,207309.0,14621.0,2978.0,23686.0,36783.0,14545.0,110133.0,103241.0,8808.0,22989.0,9763.0,116815.0,5140.0,2022.0,4973.0,42290.0,14649.0,57966.0,4697.0,20056.0,16965.0,3372.0,10272.0
2008-01-04 13:00:00,20048.0,30400.0,7500.0,16473.0,21602.0,210306.0,14834.0,3047.0,24397.0,37187.0,14805.0,111764.0,102289.0,8930.0,23215.0,9697.0,118549.0,5315.0,2050.0,5115.0,42688.0,14810.0,57950.0,4548.0,20707.0,17184.0,3413.0,10393.0
2008-01-04 14:00:00,20328.0,31012.0,7866.0,16634.0,21860.0,212903.0,15006.0,3178.0,25402.0,37904.0,15380.0,114465.0,103260.0,9144.0,23624.0,9805.0,121466.0,5566.0,2070.0,5347.0,43366.0,14977.0,59328.0,4554.0,21788.0,17354.0,3455.0,10557.0
2008-01-04 15:00:00,21024.0,32223.0,8035.0,17186.0,22622.0,220465.0,15543.0,3255.0,26041.0,39564.0,15668.0,119053.0,105083.0,9546.0,24520.0,9987.0,126154.0,5690.0,2121.0,5475.0,45045.0,15453.0,62123.0,4576.0,22350.0,17872.0,3590.0,10856.0
2008-01-04 16:00:00,21307.0,32800.0,7919.0,17407.0,22919.0,223454.0,15760.0,3217.0,26365.0,41110.0,15572.0,122120.0,109471.0,9725.0,24929.0,10391.0,128881.0,5609.0,2130.0,5405.0,45774.0,15656.0,63845.0,4761.0,22044.0,18057.0,3652.0,10991.0
2008-01-04 17:00:00,21280.0,32893.0,7904.0,17430.0,22938.0,224085.0,15807.0,3209.0,26167.0,41837.0,15425.0,123519.0,112545.0,9757.0,24806.0,10617.0,130427.0,5601.0,2130.0,5395.0,45765.0,15655.0,63089.0,4941.0,22026.0,18074.0,3654.0,10923.0
