,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,GB,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK
2012-01-01 00:00:00,9063.0,7468.0,3914.0,7405.0,8989.0,62839.0,5260.0,1244.0,9285.0,17583.0,8231.0,30623.0,25860.0,3792.0,10075.0,2302.0,62274.0,2060.0,579.0,1805.0,11586.0,9417.0,23597.0,1928.0,8753.0,10420.0,1845.0,4303.0
2012-01-01 01:00:00,9122.0,7106.0,4198.0,7426.0,9018.0,61207.0,5271.0,1330.0,10193.0,17416.0,8741.0,30721.0,28349.0,3853.0,10094.0,2535.0,62221.0,2213.0,540.0,1964.0,10828.0,9484.0,23703.0,2128.0,9397.0,10491.0,1871.0,4303.0
2012-01-01 02:00:00,9834.0,7914.0,4868.0,8065.0,9772.0,68081.0,5747.0,1554.0,12400.0,19652.0,9992.0,35161.0,27894.0,4183.0,10932.0,2428.0,68052.0,2566.0,600.0,2367.0,11959.0,10089.0,25991.0,2028.0,10971.0,11172.0,2017.0,4585.0
2012-01-01 03:00:00,11625.0,10143.0,6497.0,9697.0,11731.0,85661.0,6976.0,2151.0,16968.0,25576.0,13516.0,47209.0,31846.0,4991.0,13098.0,2717.0,82637.0,3442.0,757.0,3298.0,15176.0,11572.0,31915.0,2304.0,14844.0,12842.0,2394.0,5298.0
2012-01-01 04:00:00,15864.0,14397.0,7320.0,13379.0,16140.0,120866.0,9695.0,2444.0,19075.0,37063.0,15144.0,69006.0,41811.0,6896.0,17927.0,3486.0,113165.0,3870.0,1057.0,3707.0,21503.0,15587.0,45331.0,3094.0,16872.0,17268.0,3318.0,7211.0
2012-01-01 05:00:00,17708.0,15855.0,6912.0,14929.0,17985.0,134451.0,10872.0,2306.0,18010.0,41334.0,14314.0,76112.0,61022.0,7882.0,19863.0,4989.0,125995.0,3659.0,1137.0,3506.0,23578.0,17519.0,51267.0,4522.0,15913.0,19345.0,3807.0,7932.0
2012-01-01 06:00:00,16737.0,14882.0,6823.0,14108.0,16983.0,126726.0,10261.0,2239.0,17553.0,39505.0,14099.0,73725.0,69334.0,7446.0,18764.0,5598.0,119085.0,3590.0,1063.0,3383.0,21947.0,16506.0,48531.0,4806.0,15595.0,18230.0,3589.0,7516.0
2012-01-01 07:00:00,16394.0,14281.0,6594.0,13726.0,16606.0,120654.0,9971.0,2166.0,16661.0,36819.0,13642.0,68319.0,65834.0,7259.0,18393.0,5248.0,116430.0,3470.0,1025.0,3259.0,21205.0,16231.0,46156.0,4613.0,15078.0,17968.0,3475.0,7417.0
2012-01-01 08:00:00,15812.0,13448.0,6362.0,13211.0,15994.0,114569.0,9579.0,2082.0,15840.0,34578.0,13135.0,63010.0,60725.0,6970.0,17715.0,4975.0,111015.0,3348.0,975.0,3116.0,20147.0,15673.0,44414.0,4266.0,14533.0,17345.0,3357.0,7164.0
2012-01-01 09:00:00,15156.0,12508.0,6161.0,12620.0,15281.0,107793.0,9132.0,2033.0,15243.0,32412.0,12852.0,58650.0,56726.0,6685.0,16921.0,4690.0,105582.0,3248.0,906.0,3037.0,18703.0,15067.0,42349.0,4010.0,14081.0,16667.0,3224.0,6865.0
2012-01-01 10:00:00,14773.0,12077.0,6020.0,12297.0,14899.0,104457.0,8881.0,1980.0,14876.0,31104.0,12488.0,55348.0,53072.0,6451.0,16517.0,4374.0,102029.0,3171.0,881.0,2952.0,18195.0,14735.0,41278.0,3711.0,13765.0,16298.0,3128.0,6752.0
2012-01-01 11:00:00,14359.0,11685.0,5978.0,11945.0,14464.0,101507.0,8632.0,1932.0,14941.0,30110.0,12267.0,53265.0,50821.0,6307.0,16018.0,4228.0,99232.0,3130.0,850.0,2898.0,17587.0,14300.0,40133.0,3600.0,13606.0,15811.0,3056.0,6529.0
2012-01-01 12:00:00,14181.0,11564.0,6070.0,11791.0,14313.0,99886.0,8558.0,1949.0,15273.0,29451.0,12369.0,52523.0,49526.0,6316.0,15847.0,4111.0,99330.0,3170.0,838.0,2942.0,17335.0,14104.0,39168.0,3448.0,13806.0,15624.0,3006.0,6411.0
2012-01-01 13:00:00,14399.0,11892.0,6201.0,11995.0,14576.0,102178.0,8724.0,1969.0,15780.0,29899.0,12564.0,53041.0,48472.0,6434.0,16139.0,4050.0,101493.0,3227.0,865.0,2987.0,17896.0,14246.0,39732.0,3295.0,14061.0,15800.0,3048.0,6471.0
2012-01-01 14:00:00,14670.0,12140.0,6450.0,12218.0,14866.0,104019.0,8910.0,2056.0,16494.0,30427.0,13078.0,54548.0,49287.0,6606.0,16463.0,4158.0,104431.0,3360.0,874.0,3101.0,18133.0,14527.0,40180.0,3364.0,14655.0,16128.0,3094.0,6574.0
2012-01-01 15:00:00,15213.0,12944.0,6635.0,12671.0,15386.0,109713.0,9244.0,2129.0,17201.0,32023.0,13477.0,57337.0,50392.0,6875.0,17019.0,4240.0,108710.0,3459.0,935.0,3245.0,19428.0,15097.0,41770.0,3337.0,15105.0,16741.0,3229.0,6809.0
2012-01-01 16:00:00,15818.0,13680.0,6674.0,13247.0,16086.0,115932.0,9687.0,2128.0,17542.0,33844.0,13438.0,60314.0,53459.0,7139.0,17796.0,4522.0,113512.0,3472.0,991.0,3269.0,20585.0,15606.0,43953.0,3567.0,15189.0,17317.0,3348.0,7070.0
2012-01-01 17:00:00,15903.0,14006.0,6596.0,13356.0,16217.0,117970.0,9795.0,2108.0,17508.0,34873.0,13274.0,63418.0,56772.0,7236.0,17929.0,4795.0,115461.0,3435.0,1006.0,3245.0,20911.0,15591.0,44341.0,3787.0,15035.0,17315.0,3369.0,7048.0
2012-01-01 18:00:00,15736.0,14127.0,6378.0,13242.0,16054.0,118246.0,9724.0,2057.0,16950.0,35535.0,12917.0,65879.0,58552.0,7192.0,17733.0,4898.0,115000.0,3330.0,1008.0,3170.0,20950.0,15420.0,44169.0,3881.0,14564.0,17116.0,3344.0,6954.0
2012-01-01 19:00:00,15319.0,13948.0,5808.0,12918.0,15649.0,116301.0,9473.0,1881.0,15260.0,34979.0,11871.0,64667.0,59651.0,6945.0,17296.0,4931.0,111682.0,3041.0,1004.0,2890.0,20811.0,15021.0,43290.0,3977.0,13243.0,16665.0,3250.0,6793.0
2012-01-01 20:00:00,13991.0,12480.0,4716.0,11773.0,14263.0,104797.0,8600.0,1537.0,11965.0,31695.0,9864.0,58807.0,58588.0,6270.0,15791.0,4860.0,101038.0,2483.0,901.0,2300.0,18586.0,13826.0,39444.0,4002.0,10704.0,15331.0,2951.0,6264.0
2012-01-01 21:00:00,11289.0,9929.0,3930.0,9395.0,11373.0,82703.0,6775.0,1266.0,9587.0,24626.0,8286.0,45340.0,52607.0,4896.0,12647.0,4339.0,79758.0,2066.0,735.0,1889.0,15002.0,11446.0,31017.0,3637.0,8837.0,12660.0,2355.0,5198.0
2012-01-01 22:00:00,9413.0,7615.0,4040.0,7768.0,9462.0,64965.0,5556.0,1210.0,9605.0,18616.0,7830.0,32870.0,40286.0,3958.0,10590.0,3405.0,64806.0,1847.0,576.0,1722.0,11659.0,9658.0,25102.0,2934.0,7985.0,10707.0,1917.0,4409.0
2012-01-01 23:00:00,8371.0,7641.0,4147.0,6674.0,7291.0,49583.0,4256.0,1244.0,10021.0,14235.0,8030.0,33551.0,29771.0,3152.0,8780.0,2597.0,54730.0,1910.0,510.0,1782.0,10995.0,8637.0,18765.0,2199.0,8234.0,8537.0,1635.0,3928.0
2012-01-02 00:00:00,8639.0,8123.0,4253.0,6962.0,7614.0,52846.0,4525.0,1270.0,10280.0,15187.0,8207.0,35640.0,34217.0,3293.0,9061.0,3045.0,57163.0,1958.0,541.0,1822.0,11663.0,8872.0,19591.0,1656.0,8436.0,8805.0,1692.0,4039.0
2012-01-02 01:00:00,8850.0,8311.0,4522.0,7124.0,7792.0,53927.0,4622.0,1358.0,11208.0,15622.0,8743.0,36652.0,36667.0,3375.0,9287.0,3249.0,58713.0,2103.0,555.0,1971.0,11938.0,9078.0,19983.0,1752.0,9031.0,9022.0,1731.0,4134.0
2012-01-02 02:00:00,9546.0,9363.0,5143.0,7786.0,8548.0,60486.0,5157.0,1565.0,13229.0,17704.0,9868.0,41324.0,37354.0,3668.0,10080.0,3320.0,64429.0,2436.0,624.0,2303.0,13454.0,9724.0,21834.0,1818.0,10447.0,9749.0,1863.0,4463.0
2012-01-02 03:00:00,11005.0,11459.0,6742.0,9224.0,10152.0,75174.0,6379.0,2124.0,17632.0,22748.0,12988.0,51509.0,41904.0,4355.0,11638.0,3730.0,76375.0,3321.0,756.0,3197.0,16392.0,11023.0,26370.0,2072.0,14162.0,11182.0,2193.0,5071.0
2012-01-02 04:00:00,14920.0,14925.0,7930.0,12662.0,13877.0,102610.0,8778.0,2537.0,20764.0,32408.0,15437.0,69833.0,53051.0,6046.0,15818.0,4637.0,102724.0,3928.0,965.0,3815.0,21171.0,14594.0,38035.0,2601.0,16758.0,14988.0,3066.0,6739.0
2012-01-02 05:00:00,17688.0,17771.0,7579.0,15070.0,16514.0,122852.0,10487.0,2441.0,19939.0,39398.0,14943.0,83428.0,74830.0,7141.0,18757.0,6284.0,121388.0,3768.0,1151.0,3674.0,25313.0,17352.0,45827.0,3560.0,16000.0,17763.0,3661.0,7999.0
2012-01-02 06:00:00,17079.0,17421.0,7518.0,14581.0,15998.0,119457.0,10157.0,2376.0,19591.0,38393.0,14759.0,81343.0,89683.0,6812.0,18160.0,7520.0,117399.0,3667.0,1140.0,3546.0,24953.0,16785.0,44051.0,4445.0,15650.0,17212.0,3493.0,7822.0
2012-01-02 07:00:00,16697.0,17121.0,7297.0,14087.0,15497.0,114429.0,9704.0,2308.0,18615.0,35798.0,14328.0,78208.0,86311.0,6611.0,17766.0,7316.0,114813.0,3541.0,1127.0,3420.0,24614.0,16533.0,41596.0,4408.0,15144.0,16895.0,3368.0,7696.0
2012-01-02 08:00:00,16114.0,15926.0,7025.0,13456.0,14766.0,106958.0,9098.0,2205.0,17747.0,33258.0,13696.0,72567.0,81253.0,6315.0,17108.0,7022.0,108838.0,3396.0,1050.0,3267.0,22936.0,15989.0,39905.0,4163.0,14543.0,16276.0,3254.0,7437.0
2012-01-02 09:00:00,15418.0,14915.0,6725.0,12803.0,14031.0,100412.0,8569.0,2118.0,16868.0,30902.0,13130.0,67798.0,75831.0,6039.0,16357.0,6546.0,103387.0,3256.0,982.0,3137.0,21448.0,15292.0,37957.0,3891.0,13948.0,15559.0,3115.0,7091.0
2012-01-02 10:00:00,14774.0,14009.0,6597.0,12228.0,13382.0,94940.0,8120.0,2073.0,16522.0,28964.0,12846.0,63458.0,71285.0,5777.0,15667.0,6140.0,98085.0,3177.0,920.0,3050.0,20131.0,14649.0,36471.0,3572.0,13649.0,14889.0,2994.0,6788.0
2012-01-02 11:00:00,14373.0,13753.0,6530.0,11901.0,13026.0,93030.0,7949.0,2022.0,16582.0,28134.0,12613.0,61889.0,67629.0,5649.0,15184.0,5796.0,95594.0,3144.0,902.0,3007.0,19751.0,14279.0,35447.0,3337.0,13504.0,14464.0,2924.0,6583.0
2012-01-02 12:00:00,14260.0,13689.0,6596.0,11775.0,12918.0,91503.0,7836.0,2028.0,16799.0,27517.0,12637.0,61765.0,66316.0,5667.0,15143.0,5684.0,96002.0,3169.0,893.0,3022.0,19579.0,14111.0,34604.0,3213.0,13635.0,14383.0,2882.0,6510.0
2012-01-02 13:00:00,14347.0,13844.0,6680.0,11854.0,13014.0,92322.0,7910.0,2029.0,17296.0,27497.0,12680.0,62162.0,65134.0,5743.0,15237.0,5606.0,96936.0,3212.0,900.0,3051.0,19765.0,14158.0,34751.0,3114.0,13818.0,14458.0,2907.0,6515.0
2012-01-02 14:00:00,14525.0,14247.0,6945.0,12041.0,13245.0,94439.0,8102.0,2114.0,18043.0,28149.0,13160.0,64355.0,65818.0,5902.0,15467.0,5663.0,99726.0,3337.0,921.0,3173.0,20230.0,14290.0,34988.0,3081.0,14388.0,14656.0,2939.0,6553.0
2012-01-02 15:00:00,15080.0,15039.0,7098.0,12550.0,13821.0,99517.0,8513.0,2181.0,18619.0,29511.0,13527.0,67440.0,67589.0,6153.0,16049.0,5811.0,103865.0,3440.0,971.0,3289.0,21385.0,14824.0,36552.0,3100.0,14800.0,15204.0,3068.0,6783.0
2012-01-02 16:00:00,15569.0,15634.0,7133.0,13027.0,14350.0,104037.0,8895.0,2187.0,18966.0,31051.0,13541.0,70365.0,71158.0,6374.0,16596.0,6122.0,107473.0,3462.0,1006.0,3304.0,22212.0,15258.0,38205.0,3243.0,14892.0,15688.0,3175.0,7004.0
2012-01-02 17:00:00,15643.0,16114.0,7035.0,13175.0,14535.0,106848.0,9116.0,2163.0,18864.0,32281.0,13345.0,73061.0,74741.0,6470.0,16672.0,6398.0,109610.0,3432.0,1036.0,3278.0,22861.0,15288.0,38497.0,3408.0,14744.0,15758.0,3196.0,7011.0
2012-01-02 18:00:00,15468.0,16073.0,6737.0,13101.0,14452.0,107158.0,9143.0,2082.0,18067.0,33072.0,12780.0,74004.0,76846.0,6445.0,16474.0,6582.0,109314.0,3299.0,1031.0,3159.0,22756.0,15084.0,38449.0,3523.0,14170.0,15565.0,3176.0,6905.0
2012-01-02 19:00:00,14846.0,15508.0,6109.0,12632.0,13929.0,103940.0,8856.0,1894.0,16281.0,32276.0,11680.0,71474.0,77490.0,6190.0,15802.0,6601.0,104855.0,2992.0,997.0,2871.0,21998.0,14452.0,37342.0,3606.0,12827.0,14919.0,3064.0,6611.0
2012-01-02 20:00:00,13515.0,13961.0,5022.0,11455.0,12625.0,93455.0,7961.0,1550.0,12770.0,29245.0,9720.0,64579.0,75212.0,5567.0,14408.0,6394.0,94906.0,2399.0,902.0,2280.0,19859.0,13210.0,33822.0,3543.0,10317.0,13615.0,2770.0,6066.0
2012-01-02 21:00:00,10812.0,10685.0,4201.0,8986.0,9858.0,71428.0,6095.0,1278.0,10309.0,22092.0,8172.0,49119.0,67282.0,4309.0,11405.0,5742.0,73883.0,1960.0,698.0,1847.0,15248.0,10845.0,26291.0,3268.0,8447.0,10930.0,2189.0,4935.0
2012-01-02 22:00:00,8888.0,8455.0,3737.0,7223.0,7911.0,55469.0,4740.0,1028.0,9911.0,16275.0,7001.0,37519.0,50929.0,3423.0,9357.0,4375.0,59162.0,1625.0,560.0,1563.0,12138.0,9062.0,20641.0,2501.0,6997.0,9039.0,1759.0,4135.0
2012-01-02 23:00:00,7764.0,8275.0,3846.0,7239.0,7039.0,54569.0,4588.0,1073.0,10352.0,15968.0,7221.0,37606.0,38734.0,2651.0,7820.0,3400.0,49917.0,1698.0,610.0,1632.0,11833.0,8570.0,17240.0,1870.0,7297.0,8228.0,1417.0,3544.0
2012-01-03 00:00:00,8064.0,8729.0,3943.0,7533.0,7371.0,57820.0,4804.0,1095.0,10613.0,16832.0,7381.0,39700.0,33381.0,2793.0,8141.0,2933.0,52275.0,1739.0,642.0,1667.0,12443.0,8821.0,18167.0,1792.0,7470.0,8543.0,1478.0,3688.0
2012-01-03 01:00:00,8251.0,8931.0,4200.0,7705.0,7535.0,59013.0,4913.0,1184.0,11566.0,17298.0,7905.0,40746.0,35624.0,2857.0,8329.0,3108.0,53688.0,1872.0,659.0,1801.0,12736.0,9018.0,18493.0,1876.0,8042.0,8744.0,1509.0,3770.0
2012-01-03 02:00:00,8874.0,10046.0,4782.0,8305.0,8228.0,66029.0,5357.0,1401.0,13676.0,19309.0,8989.0,45642.0,36285.0,3132.0,9003.0,3175.0,58955.0,2194.0,739.0,2118.0,14328.0,9640.0,20278.0,1941.0,9435.0,9404.0,1633.0,4069.0
2012-01-03 03:00:00,10235.0,12307.0,6329.0,9638.0,9764.0,81991.0,6365.0,1986.0,18314.0,24290.0,12062.0,56442.0,40702.0,3797.0,10428.0,3565.0,70512.0,3053.0,897.0,2974.0,17465.0,10877.0,24914.0,2192.0,13171.0,10766.0,1948.0,4664.0
2012-01-03 04:00:00,13933.0,16156.0,7455.0,13181.0,13358.0,112324.0,8769.0,2382.0,21604.0,34519.0,14357.0,76325.0,51644.0,5284.0,14161.0,4434.0,95256.0,3620.0,1159.0,3556.0,22741.0,14430.0,36042.0,2749.0,15630.0,14484.0,2760.0,6269.0
2012-01-03 05:00:00,16533.0,19289.0,7134.0,15664.0,15915.0,134761.0,10445.0,2305.0,20784.0,41886.0,13928.0,91104.0,73071.0,6252.0,16811.0,6035.0,112918.0,3492.0,1385.0,3442.0,27260.0,17199.0,43602.0,3762.0,15007.0,17160.0,3306.0,7450.0
2012-01-03 06:00:00,16042.0,18930.0,7089.0,15200.0,15485.0,131218.0,10115.0,2200.0,20448.0,40799.0,13719.0,88808.0,87807.0,5983.0,16390.0,7244.0,109664.0,3368.0,1374.0,3301.0,26908.0,16662.0,42101.0,4689.0,14511.0,16723.0,3165.0,7338.0
2012-01-03 07:00:00,15657.0,18728.0,6831.0,14783.0,15024.0,126616.0,9797.0,2118.0,19335.0,38581.0,13177.0,86344.0,84541.0,5776.0,15989.0,7051.0,107137.0,3239.0,1366.0,3177.0,26749.0,16485.0,39633.0,4659.0,13963.0,16390.0,3033.0,7147.0
2012-01-03 08:00:00,15062.0,17248.0,6570.0,14199.0,14275.0,117546.0,9321.0,2014.0,18391.0,35966.0,12578.0,79830.0,80098.0,5456.0,15353.0,6826.0,100796.0,3096.0,1258.0,3025.0,24644.0,15813.0,37697.0,4472.0,13353.0,15762.0,2909.0,6880.0
2012-01-03 09:00:00,14372.0,16078.0,6304.0,13534.0,13517.0,109993.0,8841.0,1935.0,17523.0,33524.0,12092.0,74560.0,74363.0,5183.0,14606.0,6316.0,95186.0,2966.0,1170.0,2903.0,22922.0,15108.0,35615.0,4134.0,12814.0,15031.0,2774.0,6535.0
2012-01-03 10:00:00,13783.0,15224.0,6169.0,12974.0,12917.0,104592.0,8455.0,1884.0,17134.0,31677.0,11774.0,70359.0,69719.0,4945.0,13981.0,5903.0,90266.0,2892.0,1107.0,2826.0,21712.0,14517.0,34188.0,3784.0,12507.0,14397.0,2666.0,6252.0
2012-01-03 11:00:00,13421.0,14828.0,6105.0,12631.0,12575.0,101921.0,8239.0,1848.0,17204.0,30664.0,11575.0,68428.0,66384.0,4839.0,13599.0,5605.0,87859.0,2867.0,1074.0,2783.0,21112.0,14131.0,33287.0,3564.0,12419.0,14003.0,2604.0,6061.0
2012-01-03 12:00:00,13291.0,14872.0,6186.0,12496.0,12475.0,100825.0,8184.0,1859.0,17460.0,30215.0,11670.0,68656.0,64855.0,4849.0,13520.0,5466.0,88292.0,2891.0,1071.0,2800.0,21123.0,13926.0,32363.0,3414.0,12543.0,13903.0,2562.0,5995.0
2012-01-03 13:00:00,13405.0,15087.0,6293.0,12597.0,12589.0,101903.0,8264.0,1877.0,17993.0,30257.0,11804.0,69369.0,63932.0,4916.0,13635.0,5429.0,89212.0,2942.0,1083.0,2834.0,21408.0,14042.0,32522.0,3342.0,12777.0,14015.0,2586.0,6027.0
2012-01-03 14:00:00,13610.0,15490.0,6531.0,12788.0,12816.0,104082.0,8427.0,1960.0,18737.0,30843.0,12242.0,71587.0,64633.0,5072.0,13862.0,5497.0,91880.0,3061.0,1104.0,2956.0,21864.0,14240.0,32769.0,3324.0,13311.0,14246.0,2623.0,6100.0
2012-01-03 15:00:00,14155.0,16190.0,6656.0,13305.0,13368.0,108817.0,8793.0,2023.0,19304.0,32218.0,12520.0,74724.0,66294.0,5295.0,14443.0,5632.0,95672.0,3149.0,1150.0,3046.0,22851.0,14754.0,34299.0,3326.0,13707.0,14804.0,2740.0,6346.0
2012-01-03 16:00:00,14502.0,16882.0,6668.0,13654.0,13802.0,113878.0,9083.0,2024.0,19559.0,33668.0,12470.0,77843.0,69437.0,5496.0,14804.0,5891.0,98739.0,3163.0,1196.0,3048.0,23813.0,15069.0,35803.0,3480.0,13782.0,15129.0,2837.0,6477.0
2012-01-03 17:00:00,14499.0,17111.0,6589.0,13662.0,13869.0,115456.0,9141.0,2013.0,19482.0,34472.0,12330.0,79645.0,73055.0,5593.0,14800.0,6168.0,100371.0,3143.0,1206.0,3028.0,24039.0,14997.0,35999.0,3636.0,13696.0,15102.0,2854.0,6439.0
2012-01-03 18:00:00,14349.0,17134.0,6340.0,13539.0,13800.0,116052.0,9100.0,1965.0,18739.0,35115.0,11935.0,80420.0,74513.0,5600.0,14639.0,6264.0,100554.0,3048.0,1207.0,2951.0,24033.0,14827.0,36100.0,3691.0,13264.0,14921.0,2844.0,6351.0
2012-01-03 19:00:00,13916.0,16596.0,5719.0,13143.0,13411.0,112882.0,8832.0,1776.0,16842.0,34247.0,10815.0,77774.0,75256.0,5399.0,14222.0,6295.0,97067.0,2751.0,1173.0,2668.0,23337.0,14330.0,35364.0,3772.0,11954.0,14469.0,2764.0,6196.0
2012-01-03 20:00:00,12593.0,14947.0,4660.0,11889.0,12112.0,101497.0,7963.0,1390.0,13148.0,31055.0,8798.0,70146.0,73130.0,4838.0,12882.0,6112.0,87668.0,2162.0,1062.0,2093.0,21077.0,13003.0,31859.0,3708.0,9364.0,13117.0,2486.0,5637.0
2012-01-03 21:00:00,10022.0,11369.0,3892.0,9426.0,9437.0,77261.0,6189.0,1111.0,10613.0,23587.0,7343.0,53315.0,65411.0,3707.0,10162.0,5489.0,67813.0,1742.0,816.0,1683.0,16072.0,10656.0,24544.0,3417.0,7520.0,10482.0,1939.0,4499.0
2012-01-03 22:00:00,8230.0,9042.0,3620.0,7702.0,7590.0,60331.0,4956.0,962.0,9787.0,17781.0,6469.0,41378.0,49291.0,2904.0,8318.0,4157.0,53898.0,1496.0,659.0,1445.0,12873.0,8950.0,19067.0,2600.0,6599.0,8678.0,1537.0,3736.0
2012-01-03 23:00:00,7716.0,9102.0,3724.0,7254.0,6571.0,56668.0,4041.0,1003.0,10215.0,16055.0,6695.0,39920.0,37549.0,2358.0,7207.0,3243.0,50707.0,1563.0,650.0,1507.0,12705.0,7981.0,15714.0,1971.0,6887.0,7730.0,1319.0,3307.0
2012-01-04 00:00:00,8003.0,9619.0,3819.0,7535.0,6906.0,60079.0,4302.0,1025.0,10476.0,16926.0,6851.0,42189.0,35363.0,2511.0,7522.0,2904.0,52993.0,1602.0,686.0,1541.0,13383.0,8260.0,16662.0,1623.0,7056.0,8033.0,1384.0,3436.0
2012-01-04 01:00:00,8196.0,9845.0,4071.0,7715.0,7061.0,61341.0,4389.0,1109.0,11419.0,17410.0,7366.0,43256.0,37752.0,2562.0,7700.0,3082.0,54484.0,1726.0,703.0,1664.0,13704.0,8457.0,16945.0,1704.0,7608.0,8231.0,1414.0,3518.0
2012-01-04 02:00:00,8817.0,11070.0,4634.0,8314.0,7778.0,68652.0,4931.0,1314.0,13492.0,19455.0,8454.0,48435.0,38464.0,2861.0,8384.0,3148.0,59732.0,2022.0,789.0,1962.0,15412.0,9085.0,18811.0,1780.0,8957.0,8886.0,1541.0,3799.0
2012-01-04 03:00:00,10165.0,13573.0,6134.0,9637.0,9380.0,85253.0,6193.0,1866.0,18033.0,24541.0,11453.0,59723.0,43160.0,3583.0,9846.0,3543.0,71271.0,2816.0,958.0,2759.0,18793.0,10381.0,23672.0,2020.0,12540.0,10244.0,1869.0,4358.0
2012-01-04 04:00:00,13819.0,17869.0,7225.0,13148.0,12838.0,116800.0,8557.0,2241.0,21271.0,35001.0,13624.0,80480.0,54757.0,5005.0,13368.0,4422.0,96420.0,3339.0,1239.0,3302.0,24518.0,13943.0,34367.0,2595.0,14889.0,13800.0,2676.0,5858.0
2012-01-04 05:00:00,16402.0,21346.0,6915.0,15629.0,15340.0,140174.0,10273.0,2166.0,20457.0,42527.0,13241.0,95940.0,77432.0,5939.0,15915.0,6022.0,114407.0,3218.0,1482.0,3193.0,29395.0,16568.0,41746.0,3683.0,14296.0,16364.0,3212.0,6970.0
2012-01-04 06:00:00,15906.0,20956.0,6870.0,15154.0,14929.0,136500.0,9967.0,2067.0,20147.0,41425.0,12953.0,93461.0,93069.0,5687.0,15516.0,7235.0,111059.0,3106.0,1471.0,3061.0,29025.0,16106.0,40316.0,4670.0,13803.0,15948.0,3079.0,6857.0
2012-01-04 07:00:00,15540.0,20667.0,6619.0,14764.0,14458.0,131657.0,9561.0,1988.0,19040.0,39090.0,12445.0,91045.0,89624.0,5442.0,15124.0,7043.0,108464.0,2985.0,1460.0,2945.0,28784.0,15803.0,37792.0,4632.0,13264.0,15615.0,2930.0,6687.0
2012-01-04 08:00:00,14939.0,19030.0,6368.0,14169.0,13617.0,122158.0,8845.0,1892.0,18115.0,36411.0,11872.0,84191.0,84909.0,5058.0,14407.0,6814.0,102154.0,2854.0,1342.0,2805.0,26507.0,15170.0,35560.0,4325.0,12681.0,14967.0,2795.0,6429.0
2012-01-04 09:00:00,14262.0,17739.0,6110.0,13515.0,12841.0,114294.0,8270.0,1818.0,17259.0,33918.0,11396.0,78727.0,78793.0,4766.0,13660.0,6291.0,96543.0,2735.0,1250.0,2693.0,24657.0,14479.0,33411.0,3998.0,12165.0,14257.0,2656.0,6110.0
2012-01-04 10:00:00,13678.0,16791.0,5981.0,12957.0,12248.0,108648.0,7858.0,1770.0,16886.0,32016.0,11098.0,74394.0,73858.0,4528.0,13056.0,5871.0,91528.0,2667.0,1181.0,2623.0,23345.0,13884.0,32005.0,3625.0,11877.0,13643.0,2548.0,5845.0
2012-01-04 11:00:00,13329.0,16365.0,5920.0,12625.0,11934.0,105938.0,7669.0,1736.0,16947.0,30988.0,10937.0,72481.0,70308.0,4436.0,12711.0,5573.0,89091.0,2645.0,1148.0,2581.0,22716.0,13516.0,31189.0,3387.0,11798.0,13279.0,2489.0,5674.0
2012-01-04 12:00:00,13195.0,16362.0,5997.0,12482.0,11820.0,104687.0,7578.0,1745.0,17203.0,30498.0,11015.0,72656.0,68719.0,4438.0,12623.0,5438.0,89425.0,2664.0,1142.0,2596.0,22664.0,13363.0,30221.0,3216.0,11908.0,13186.0,2450.0,5612.0
2012-01-04 13:00:00,13302.0,16597.0,6103.0,12579.0,11932.0,105848.0,7667.0,1762.0,17729.0,30516.0,11151.0,73540.0,67707.0,4504.0,12729.0,5395.0,90278.0,2713.0,1155.0,2626.0,22974.0,13459.0,30382.0,3123.0,12138.0,13286.0,2472.0,5636.0
2012-01-04 14:00:00,13505.0,17032.0,6332.0,12766.0,12161.0,108126.0,7855.0,1841.0,18463.0,31102.0,11589.0,75886.0,68479.0,4673.0,12951.0,5466.0,92909.0,2823.0,1177.0,2743.0,23459.0,13662.0,30637.0,3066.0,12654.0,13511.0,2512.0,5704.0
2012-01-04 15:00:00,14050.0,17781.0,6455.0,13284.0,12697.0,113012.0,8216.0,1901.0,19017.0,32483.0,11864.0,79208.0,70250.0,4890.0,13511.0,5603.0,96719.0,2903.0,1224.0,2825.0,24491.0,14185.0,32119.0,3056.0,13036.0,14056.0,2629.0,5943.0
2012-01-04 16:00:00,14388.0,18552.0,6468.0,13626.0,13170.0,118286.0,8625.0,1903.0,19272.0,33954.0,11838.0,82531.0,73570.0,5118.0,13900.0,5862.0,99701.0,2918.0,1274.0,2829.0,25530.0,14504.0,33754.0,3190.0,13121.0,14384.0,2732.0,6063.0
2012-01-04 17:00:00,14391.0,18804.0,6391.0,13638.0,13279.0,119948.0,8775.0,1892.0,19195.0,34814.0,11711.0,84282.0,77410.0,5247.0,13940.0,6146.0,101389.0,2900.0,1285.0,2811.0,25776.0,14474.0,34086.0,3335.0,13047.0,14386.0,2757.0,6033.0
2012-01-04 18:00:00,14241.0,18846.0,6149.0,13513.0,13262.0,120599.0,8844.0,1848.0,18456.0,35531.0,11361.0,84912.0,78963.0,5288.0,13832.0,6245.0,101633.0,2813.0,1285.0,2740.0,25791.0,14314.0,34356.0,3435.0,12640.0,14230.0,2757.0,5949.0
